TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,AUTUMN_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH
2026-05-06 19:29:41,redwing_observed.csv,0.1540306683423266750750060048,0.907,0.484,1.205,0.0,0.778,0.229,2.72,11.36,2.994,3.677,0.084,5.81,3.951
2026-05-06 19:29:41,redwing_observed.csv,0.2349273253526590721940040818,1.065,1.467,3.007,0.0,0.789,0.748,3.12,11.02,1.889,4.568,0.224,5.63,4.33
2026-05-06 19:29:41,redwing_observed.csv,0.09215405969501231536616095709,0.708,0.622,2.587,0.0,0.781,0.278,2.15,11.9,3.105,5.355,0.09,7.56,4.98
2026-05-06 19:29:42,redwing_observed.csv,0.2807526108140023014319723866,1.158,1.815,1.27,0.0,1.206,0.461,2.76,11.92,1.331,5.802,0.233,7.31,3.02
2026-05-06 19:29:42,redwing_observed.csv,0.241421791686077371288368398,1.143,0.731,1.356,0.0,1.394,0.178,2.19,11.74,1.256,4.453,0.0,6.74,1.19
2026-05-06 19:29:42,redwing_observed.csv,0.2979607599020508334514234750,1.047,1.531,3.126,0.0,1.177,0.198,0.72,11.02,0.967,2.311,0.398,5.54,4.354
2026-05-06 19:29:42,redwing_observed.csv,0.1292954767068868882167017313,1.01,0.321,1.427,0.0,1.194,0.727,1.13,11.14,3.435,1.387,0.108,5.8,1.409
2026-05-06 19:29:43,redwing_observed.csv,0.2375245298982190070239666886,0.832,1.711,1.484,0.0,0.967,0.203,1.87,11.53,1.312,2.332,0.119,5.87,4.821
2026-05-06 19:29:43,redwing_observed.csv,0.2652689633168981417681903354,0.704,0.755,2.817,0.0,1.066,0.667,0.74,11.87,0.963,2.947,0.064,6.6,2.83
2026-05-06 19:29:43,redwing_observed.csv,0.1742218155364034595110872014,0.911,1.051,0.981,0.0,1.308,0.324,2.45,11.35,3.095,4.371,0.28,6.83,1.658
2026-05-06 19:29:44,redwing_observed.csv,0.1515086930098331405713405163,0.645,1.241,3.153,0.0,1.455,0.676,1.93,11.14,3.191,2.411,0.353,6.56,3.613
2026-05-06 19:29:44,redwing_observed.csv,0.2113200946590004782063664748,0.79,0.515,1.41,0.0,0.931,0.216,3.28,11.34,3.294,4.691,0.31,7.37,2.284
