method,step,t,y,step_size,difference,tolerance,y_normalised
RungeKutta4,0,0.0,0.893,0.1,0,0.01,0.966795
RungeKutta4,1,0.1,0.852475,0.1,0,0.01,0.910858
RungeKutta4,2,0.2,0.817046,0.1,0,0.01,0.861955
RungeKutta4,3,0.3,0.786077,0.1,0,0.01,0.819208
RungeKutta4,4,0.4,0.759006,0.1,0,0.01,0.781841
RungeKutta4,5,0.5,0.735344,0.1,0,0.01,0.749180
RungeKutta4,6,0.6,0.714664,0.1,0,0.01,0.720635
RungeKutta4,7,0.7,0.696591,0.1,0,0.01,0.695689
RungeKutta4,8,0.8,0.680801,0.1,0,0.01,0.673894
RungeKutta4,9,0.9,0.667012,0.1,0,0.01,0.654860
RungeKutta4,10,1.0,0.654980,0.1,0,0.01,0.638252
RungeKutta4,11,1.1,0.644495,0.1,0,0.01,0.623780
RungeKutta4,12,1.2,0.635379,0.1,0,0.01,0.611197
RungeKutta4,13,1.3,0.627484,0.1,0,0.01,0.600299
RungeKutta4,14,1.4,0.620690,0.1,0,0.01,0.590921
RungeKutta4,15,1.5,0.614903,0.1,0,0.01,0.582934
RungeKutta4,16,1.6,0.610055,0.1,0,0.01,0.576242
RungeKutta4,17,1.7,0.606103,0.1,0,0.01,0.570787
RungeKutta4,18,1.8,0.603030,0.1,0,0.01,0.566545
RungeKutta4,19,1.9,0.600844,0.1,0,0.01,0.563528
RungeKutta4,20,2.0,0.599574,0.1,0,0.01,0.561775
RungeKutta4,21,2.1,0.599304,0.1,0,0.01,0.561402
RungeKutta4,22,2.2,0.600662,0.1,0,0.01,0.563276
RungeKutta4,23,2.3,0.603933,0.1,0,0.01,0.567791
RungeKutta4,24,2.4,0.609109,0.1,0,0.01,0.574936
RungeKutta4,25,2.5,0.616214,0.1,0,0.01,0.584743
RungeKutta4,26,2.6,0.625282,0.1,0,0.01,0.597260
RungeKutta4,27,2.7,0.636339,0.1,0,0.01,0.612522
RungeKutta4,28,2.8,0.649386,0.1,0,0.01,0.630531
RungeKutta4,29,2.9,0.664384,0.1,0,0.01,0.651233
RungeKutta4,30,3.0,0.681241,0.1,0,0.01,0.674501
RungeKutta4,31,3.1,0.699799,0.1,0,0.01,0.700117
RungeKutta4,32,3.2,0.719830,0.1,0,0.01,0.727766
RungeKutta4,33,3.3,0.741032,0.1,0,0.01,0.757031
RungeKutta4,34,3.4,0.763030,0.1,0,0.01,0.787396
RungeKutta4,35,3.5,0.785384,0.1,0,0.01,0.818251
RungeKutta4,36,3.6,0.807602,0.1,0,0.01,0.848919
RungeKutta4,37,3.7,0.829152,0.1,0,0.01,0.878665
RungeKutta4,38,3.8,0.849487,0.1,0,0.01,0.906733
RungeKutta4,39,3.9,0.868060,0.1,0,0.01,0.932370
