month,observed,simulated_raw,synthesised
1,21,0.30323259999999996,27.760547213422353
2,31,0.3365425,30.81002491345981
3,52,0.5608716,51.34706008677081
4,60,0.7522345,68.86608284470456
5,60,0.5714796,52.31820858742669
6,47,0.3732683,34.17222378274598
7,11,0.16643982,15.237347439897682
8,1,0.00210147113,0.1923869284569305
9,3,0.002405253952,0.2201978477735135
10,1,0.02980923,2.7289959483603217
11,12,0.051015849999999995,4.670434222962415
12,7,0.12237996,11.203724987210277
