month,observed,simulated_raw,synthesised
1,0,2.235072993e-13,1.1829403263586552e-11
2,0,9.32403312e-10,4.9348611058769613e-08
3,0,2.74560697e-06,0.00014531468168227284
4,2,0.00617819676,0.32698878803831466
5,34,0.4948962,26.193000146982595
6,54,1.1129609999999999,58.90485244498926
7,40,0.6068379,32.11765457866642
8,7,0.3170401,16.779743683421646
9,4,0.09502495899999999,5.029314763487808
10,0,0.000328306744,0.017376044903653288
11,0,9.191617679999999e-08,4.8647785786847385e-06
12,0,1.035602357e-11,5.481054954375589e-10
