month,observed,simulated_raw,synthesised
1,74,0.724408,80.4990130177204
2,78,0.6894785999999999,76.61752326981428
3,83,0.737131,81.91284188574015
4,75,0.5810115,64.56424045834012
5,55,0.4426818,49.19251027170861
6,29,0.3863717,42.93511461493903
7,18,0.2284811,25.389701719477248
8,27,0.20970019999999998,23.302695621277742
9,28,0.2798025,31.09273377694712
10,29,0.3156719,35.07867995304929
11,37,0.3359084,37.327437941549
12,58,0.4520546,50.23405198468319
