method,step,t,y,step_size,difference,tolerance,y_normalised
RungeKutta4,0,0.0,0.55,0.1,0,0.01,0.841778
RungeKutta4,1,0.1,0.478917,0.1,0,0.01,0.732985
RungeKutta4,2,0.2,0.423741,0.1,0,0.01,0.648538
RungeKutta4,3,0.3,0.381574,0.1,0,0.01,0.584001
RungeKutta4,4,0.4,0.350216,0.1,0,0.01,0.536007
RungeKutta4,5,0.5,0.328025,0.1,0,0.01,0.502044
RungeKutta4,6,0.6,0.313799,0.1,0,0.01,0.480271
RungeKutta4,7,0.7,0.306672,0.1,0,0.01,0.469363
RungeKutta4,8,0.8,0.305948,0.1,0,0.01,0.468255
RungeKutta4,9,0.9,0.310416,0.1,0,0.01,0.475093
RungeKutta4,10,1.0,0.319730,0.1,0,0.01,0.489348
RungeKutta4,11,1.1,0.333714,0.1,0,0.01,0.510751
RungeKutta4,12,1.2,0.352109,0.1,0,0.01,0.538905
RungeKutta4,13,1.3,0.374537,0.1,0,0.01,0.573231
RungeKutta4,14,1.4,0.400478,0.1,0,0.01,0.612934
RungeKutta4,15,1.5,0.429240,0.1,0,0.01,0.656954
RungeKutta4,16,1.6,0.459980,0.1,0,0.01,0.704002
RungeKutta4,17,1.7,0.491700,0.1,0,0.01,0.752549
RungeKutta4,18,1.8,0.523297,0.1,0,0.01,0.800909
RungeKutta4,19,1.9,0.553600,0.1,0,0.01,0.847288
RungeKutta4,20,2.0,0.581434,0.1,0,0.01,0.889888
RungeKutta4,21,2.1,0.605696,0.1,0,0.01,0.927021
RungeKutta4,22,2.2,0.625483,0.1,0,0.01,0.957305
RungeKutta4,23,2.3,0.640242,0.1,0,0.01,0.979894
RungeKutta4,24,2.4,0.649603,0.1,0,0.01,0.994221
RungeKutta4,25,2.5,0.653379,0.1,0,0.01,1
RungeKutta4,26,2.6,0.651161,0.1,0,0.01,0.996605
RungeKutta4,27,2.7,0.642592,0.1,0,0.01,0.983490
RungeKutta4,28,2.8,0.628290,0.1,0,0.01,0.961601
RungeKutta4,29,2.9,0.609040,0.1,0,0.01,0.932139
RungeKutta4,30,3.0,0.585714,0.1,0,0.01,0.896438
RungeKutta4,31,3.1,0.559246,0.1,0,0.01,0.855929
RungeKutta4,32,3.2,0.530580,0.1,0,0.01,0.812055
RungeKutta4,33,3.3,0.500637,0.1,0,0.01,0.766228
RungeKutta4,34,3.4,0.470274,0.1,0,0.01,0.719757
RungeKutta4,35,3.5,0.440258,0.1,0,0.01,0.673817
RungeKutta4,36,3.6,0.411240,0.1,0,0.01,0.629405
RungeKutta4,37,3.7,0.383746,0.1,0,0.01,0.587325
RungeKutta4,38,3.8,0.358170,0.1,0,0.01,0.548181
RungeKutta4,39,3.9,0.334777,0.1,0,0.01,0.512378
RungeKutta4,40,4.0,0.313714,0.1,0,0.01,0.480141
RungeKutta4,41,4.1,0.295026,0.1,0,0.01,0.451539
RungeKutta4,42,4.2,0.278670,0.1,0,0.01,0.426506
RungeKutta4,43,4.3,0.264536,0.1,0,0.01,0.404874
RungeKutta4,44,4.4,0.252466,0.1,0,0.01,0.386401
RungeKutta4,45,4.5,0.242270,0.1,0,0.01,0.370796
RungeKutta4,46,4.6,0.233743,0.1,0,0.01,0.357745
RungeKutta4,47,4.7,0.226677,0.1,0,0.01,0.346930
RungeKutta4,48,4.8,0.220869,0.1,0,0.01,0.338041
RungeKutta4,49,4.9,0.216129,0.1,0,0.01,0.330787
RungeKutta4,50,5.0,0.212285,0.1,0,0.01,0.324903
RungeKutta4,51,5.1,0.209184,0.1,0,0.01,0.320157
RungeKutta4,52,5.2,0.206693,0.1,0,0.01,0.316345
RungeKutta4,53,5.3,0.204699,0.1,0,0.01,0.313293
RungeKutta4,54,5.4,0.203105,0.1,0,0.01,0.310853
RungeKutta4,55,5.5,0.201827,0.1,0,0.01,0.308897
RungeKutta4,56,5.6,0.200777,0.1,0,0.01,0.307290
RungeKutta4,57,5.7,0.199820,0.1,0,0.01,0.305826
RungeKutta4,58,5.8,0.198581,0.1,0,0.01,0.303929
RungeKutta4,59,5.9,0.195749,0.1,0,0.01,0.299595
RungeKutta4,60,6.0,0.187362,0.1,0,0.01,0.286759
RungeKutta4,61,6.1,0.168046,0.1,0,0.01,0.257195
RungeKutta4,62,6.2,0.140994,0.1,0,0.01,0.215792
RungeKutta4,63,6.3,0.115596,0.1,0,0.01,0.176920
RungeKutta4,64,6.4,0.0960902,0.1,0,0.01,0.147066
RungeKutta4,65,6.5,0.0822647,0.1,0,0.01,0.125906
RungeKutta4,66,6.6,0.0727351,0.1,0,0.01,0.111321
RungeKutta4,67,6.7,0.0661841,0.1,0,0.01,0.101295
