month,observed,simulated_raw,synthesised
1,22,0.584603,21.316893913021786
2,28,0.7636337,27.845047957859105
3,40,0.9379533,34.201417015425335
4,32,0.8318742,30.333361392910863
5,21,0.6526139,23.796835241118178
6,19,0.5722734,20.867308852408016
7,21,0.4371327,15.939554521295271
8,14,0.3610933,13.166862928864461
9,16,0.43832000000000004,15.982848086574498
10,18,0.49402090000000004,18.013919046114278
11,15,0.512221,18.677565317013315
12,14,0.6116589,22.303457016566117
