month,observed,simulated_raw,synthesised
1,0,2.9145917499999997e-08,7.798722725259091e-07
2,0,5.78972783e-05,0.0015491871889394462
3,0,0.0624494365,1.670991622110282
4,25,0.8834949999999999,23.640129133532273
5,19,0.7581011,20.284900197819866
6,2,0.114790766,3.0715154376392464
7,0,0.000287069282,0.007681260105320791
8,0,1.2677348879999998e-07,3.3921433012528727e-06
9,0,3.63196178e-11,9.718226530682545e-10
10,0,4.23993123e-15,1.1345001589652044e-13
11,0,2.62694328e-18,7.029046951670902e-17
12,0,1.1399305499999998e-20,3.0501706750189267e-19
