TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,WINTER_RISE_WIDTH,WINTER_FALL_WIDTH,AUTUMN_WIDTH,AUTUMN_RISE_WIDTH,AUTUMN_FALL_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH,SUMMER_RISE_WIDTH,SUMMER_FALL_WIDTH,SCALE
2026-05-06 09:42:23,house_sparrow_observed.csv,2.749144534747187863424850778,0.562,0.479,2.702,0.438,0.015,0.164,5.08,11.27,5.906,10.166,1.647,2.192,2.311,2.072,0.064,8.89,4.546,7.442,1.651,1.723
2026-05-06 09:42:23,house_sparrow_observed.csv,0.7832376821248553443934872856,0.946,2.46,2.175,0.194,0.645,0.37,6.41,11.31,10.662,11.427,9.897,7.680,7.995,7.365,0.187,10.29,3.472,2.139,4.804,1.619
2026-05-06 09:42:23,house_sparrow_observed.csv,1.652879840637405210096278129,0.691,3.875,3.961,0.249,0.086,0.052,4.22,1.49,2.448,2.322,2.575,9.141,5.572,12.71,0.01,10.55,7.326,12.215,2.438,1.684
2026-05-06 09:42:24,house_sparrow_observed.csv,1.390082568021963811147851280,0.966,0.44,2.801,0.451,0.719,0.185,4.17,11.28,11.584,14.877,8.291,9.056,13.193,4.918,0.049,9.73,9.940,12.211,7.668,1.328
2026-05-06 09:42:24,house_sparrow_observed.csv,1.295180901902506056107963962,0.923,1.81,4.902,0.405,0.363,0.444,5.63,11.87,1.730,1.174,2.285,6.268,3.139,9.398,0.051,11.21,7.387,0.906,13.868,0.808
2026-05-06 09:42:24,house_sparrow_observed.csv,1.810634358651303822063570007,0.581,1.751,5.83,0.627,0.679,0.006,4.9,10.85,15.607,11.389,19.825,8.712,8.402,9.023,0.17,10.41,6.600,4.616,8.583,1.397
2026-05-06 09:42:25,house_sparrow_observed.csv,1.370406218261190494063789375,0.512,1.381,1.091,0.461,0.543,0.369,3.6,11.98,15.835,16.303,15.367,2.898,4.644,1.152,0.017,10.13,8.120,2.781,13.459,1.239
2026-05-06 09:42:25,house_sparrow_observed.csv,0.6856668293279646432447543174,0.754,0.382,2.25,0.604,0.568,0.045,5.6,11.54,16.134,18.763,13.506,2.842,4.673,1.011,0.131,9.27,11.732,13.128,10.336,1.267
2026-05-06 09:42:25,house_sparrow_observed.csv,0.5416620016158016897129408325,0.787,2.833,5.178,0.228,0.49,0.4,4.58,11.43,2.002,1.851,2.154,6.075,10.531,1.619,0.141,10.16,11.540,9.343,13.736,1.131
2026-05-06 09:42:25,house_sparrow_observed.csv,1.371355342815592282416317615,1.047,1.028,2.812,0.327,0.447,0.331,4.01,10.54,10.177,3.51,16.844,4.208,3.743,4.673,0.01,10.73,1.694,0.653,2.736,1.289
2026-05-06 09:42:26,house_sparrow_observed.csv,1.180298722246746274022684885,0.571,3.154,2.261,0.569,0.426,0.308,3.63,1.44,10.186,14.088,6.284,11.194,10.953,11.435,0.099,8.99,10.520,9.406,11.634,0.899
