month,observed,simulated_raw,synthesised
1,51,0.8667652,61.58745662722338
2,39,0.7566023000000001,53.75990099199582
3,44,0.5674558000000001,40.320215290561215
4,51,0.4201417,29.852904484441574
5,39,0.3785228,26.89569969746726
6,40,0.37109359999999997,26.36782255983533
7,37,0.36290680000000003,25.78611463026484
8,25,0.3155594,22.421874875471044
9,12,0.23855590000000002,16.9504395705068
10,28,0.2527619,17.95983797372642
11,24,0.347356,24.681162308091977
12,29,0.5645175,40.11143623043308
