method,step,t,y,step_size,difference,tolerance
RungeKutta4,107,10.7,0.390206,0.1,0,0.01
RungeKutta4,108,10.8,0.356447,0.1,0,0.01
RungeKutta4,109,10.9,0.324310,0.1,0,0.01
RungeKutta4,110,11.0,0.294124,0.1,0,0.01
RungeKutta4,111,11.1,0.266116,0.1,0,0.01
RungeKutta4,112,11.2,0.240411,0.1,0,0.01
RungeKutta4,113,11.3,0.217053,0.1,0,0.01
RungeKutta4,114,11.4,0.196017,0.1,0,0.01
RungeKutta4,115,11.5,0.177223,0.1,0,0.01
RungeKutta4,116,11.6,0.160552,0.1,0,0.01
RungeKutta4,117,11.7,0.145857,0.1,0,0.01
RungeKutta4,118,11.8,0.132976,0.1,0,0.01
RungeKutta4,119,11.9,0.121739,0.1,0,0.01
RungeKutta4,120,12.0,0.111987,0.1,0,0.01
RungeKutta4,121,12.1,0.103577,0.1,0,0.01
