month,observed,simulated_raw,synthesised
1,153,0.7509692,144.744971894378
2,129,0.7481784,144.2070613281886
3,157,0.8580859999999999,165.39111584464348
4,140,0.6957340000000001,134.0987064129437
5,138,0.5039745,97.13817136306417
6,132,0.4359,84.01720503152376
7,121,0.40166,77.41764297536554
8,52,0.3215876,61.98415077952661
9,46,0.291424,56.17029125741404
10,53,0.4779186,92.11604726904977
11,80,0.6405103999999999,123.45467676444893
12,114,0.5737269,110.58254321954699
