month,observed,simulated_raw,synthesised
1,98,0.6329589,82.02766938864565
2,87,0.6801974000000001,88.14949508762159
3,108,0.8038546,104.17472503402985
4,123,0.9366337,121.38209839827502
5,133,0.9908637,128.40998047868538
6,126,0.9107801,118.03162721711888
7,89,0.7293702,94.52199444155119
8,67,0.5392865,69.888289315088
9,57,0.4332206,56.14278612584593
10,49,0.44167629999999997,57.23859402751153
11,51,0.5056004,65.5227732068654
12,55,0.5565192,72.12154366742227
