month,observed,simulated_raw,synthesised
1,18,0.8609916,18.164808692077756
2,14,0.7371607,15.552280754908788
3,10,0.44040429999999997,9.29144936683287
4,8,0.2262944,4.774256199582576
5,5,0.1880969,3.968382739242614
6,8,0.2722891,5.744631434775937
7,6,0.3363763,7.096713995872847
8,7,0.3519529,7.425342009285543
9,6,0.35545940000000004,7.49932054946964
10,10,0.3711839,7.83106888973054
11,11,0.38459889999999997,8.114092450708629
12,9,0.5496774,11.596843469040467
