TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,WINTER_RISE_WIDTH,WINTER_FALL_WIDTH,AUTUMN_WIDTH,AUTUMN_RISE_WIDTH,AUTUMN_FALL_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH,SUMMER_RISE_WIDTH,SUMMER_FALL_WIDTH,SCALE
2026-05-06 09:50:31,woodpigeon_observed.csv,2.398396156939124183793452128,1.227,1.258,1.288,0.798,0.119,0.181,2.04,1.43,6.502,10.866,2.138,5.196,5.842,4.551,0.025,11.43,10.974,13.775,8.172,0.973
2026-05-06 09:50:31,woodpigeon_observed.csv,1.482283840451537244649113069,1.147,3.251,2.513,0.813,0.376,0.137,2.23,11.48,14.712,12.677,16.748,5.063,1.138,8.988,0.004,10.97,5.619,5.060,6.178,1.768
2026-05-06 09:50:31,woodpigeon_observed.csv,1.693206744795830825089980901,1.141,3.162,2.838,0.454,0.219,0.421,1.12,11.25,13.678,14.061,13.296,8.609,5.676,11.542,0.053,8.84,10.643,11.372,9.914,1.799
2026-05-06 09:50:32,woodpigeon_observed.csv,2.984714790947883152671342936,1.214,3.725,1.328,0.686,0.091,0.298,1.19,11.79,17.776,19.861,15.692,5.744,7.257,4.23,0.175,11.3,7.804,2.841,12.767,0.827
2026-05-06 09:50:32,woodpigeon_observed.csv,1.767952719224389420507358503,0.987,3.478,3.963,0.45,0.15,0.25,1.4,11.38,8.962,7.813,10.111,3.978,5.205,2.75,0.173,10.3,12.761,12.945,12.577,1.588
2026-05-06 09:50:32,woodpigeon_observed.csv,2.709014423039918824411532632,1.333,1.241,4.067,0.785,0.431,0.206,1.62,11.66,18.090,19.793,16.388,9.498,5.289,13.706,0.209,11.39,11.870,10.411,13.329,1.718
2026-05-06 09:50:33,woodpigeon_observed.csv,1.599309735469417016091190467,0.926,1.604,0.72,0.485,0.055,0.265,1.46,11.41,3.041,3.479,2.603,8.489,5.75,11.228,0.123,9.7,12.662,12.734,12.589,1.792
2026-05-06 09:50:33,woodpigeon_observed.csv,1.720003357122382387029797985,1.132,2.479,0.564,0.537,0.047,0.211,1.01,10.83,6.043,6.172,5.914,11.370,12.071,10.67,0.07,8.68,10.004,7.616,12.392,1.137
2026-05-06 09:50:33,woodpigeon_observed.csv,1.436623902994165269584927194,0.862,3.982,0.766,0.712,0.555,0.376,1.01,11.73,11.458,5.766,17.15,6.038,6.746,5.330,0.129,10.38,5.324,1.018,9.629,1.439
2026-05-06 09:50:34,woodpigeon_observed.csv,0.5236418284703485714343355222,1.044,1.947,5.548,0.801,0.007,0.196,1.35,10.91,7.192,2.473,11.911,3.239,5.326,1.152,0.177,8.61,8.568,13.609,3.527,1.605
2026-05-06 09:50:34,woodpigeon_observed.csv,3.187139920336762901512553654,1.211,0.641,5.862,0.462,0.678,0.097,11.72,11.09,15.091,13.29,16.892,10.526,8.999,12.054,0.232,10.56,11.616,10.607,12.624,1.242
2026-05-06 09:50:34,woodpigeon_observed.csv,2.401657842375583481241951174,1.155,2.811,0.736,0.886,0.45,0.183,11.86,11.44,13.537,19.847,7.227,4.196,5.892,2.501,0.087,11.31,7.196,7.587,6.804,1.438
2026-05-06 09:50:35,woodpigeon_observed.csv,2.457685224433693636826310795,0.954,3.114,2.772,0.839,0.636,0.114,1.81,11.11,10.452,14.194,6.71,8.418,7.898,8.938,0.203,10.21,11.428,12.537,10.32,0.846
2026-05-06 09:50:35,woodpigeon_observed.csv,3.231178205521739423740390474,0.835,1.531,5.381,0.847,0.178,0.356,2.05,10.84,17.512,16.681,18.343,10.096,10.722,9.471,0.093,11.07,12.142,10.434,13.849,1.538
2026-05-06 09:50:35,woodpigeon_observed.csv,1.591875459910753403205237990,1.103,0.739,5.958,0.852,0.357,0.372,1.21,1.02,8.344,5.097,11.591,10.250,10.769,9.73,0.211,10.2,8.708,13.576,3.84,1.708
2026-05-06 09:50:35,woodpigeon_observed.csv,1.697835482399477289329042142,0.868,2.854,5.393,0.652,0.589,0.378,2.22,11.22,13.439,13.079,13.799,4.504,3.159,5.848,0.118,10.54,12.771,13.198,12.344,1.418
2026-05-06 09:50:36,woodpigeon_observed.csv,0.7355745032506376650976200283,0.757,1.189,3.874,0.546,0.272,0.074,11.91,10.91,10.828,17.621,4.035,0.766,0.760,0.772,0.164,9.1,10.760,13.08,8.44,1.527
2026-05-06 09:50:36,woodpigeon_observed.csv,2.382551588673223722357524331,1.319,3.185,0.693,0.467,0.016,0.066,11.59,1.3,15.192,16.004,14.379,2.896,1.105,4.686,0.01,10.75,0.610,0.572,0.648,1.363
2026-05-06 09:50:36,woodpigeon_observed.csv,3.347891826939794248498418854,1.277,3.182,5.043,0.789,0.299,0.102,2.47,11.11,18.870,18.567,19.172,6.007,3.877,8.137,0.198,10.31,4.560,5.007,4.112,0.889
2026-05-06 09:50:37,woodpigeon_observed.csv,0.5977560705261361230944474783,0.809,2.228,1.86,0.545,0.06,0.129,1.9,10.81,10.424,10.822,10.025,4.678,7.769,1.587,0.211,8.72,7.082,10.226,3.938,1.285
2026-05-06 09:50:37,woodpigeon_observed.csv,1.689005090608859885291650749,1.176,1.606,1.134,0.475,0.381,0.225,1.1,11.67,16.615,19.21,14.02,3.057,5.456,0.658,0.115,9.36,2.334,2.526,2.142,1.207
2026-05-06 09:50:37,woodpigeon_observed.csv,2.471721559700339085818384637,0.78,0.398,2.556,0.497,0.458,0.147,1.7,11.15,12.842,12.513,13.171,12.834,12.309,13.359,0.001,8.86,9.608,13.202,6.013,1.618
2026-05-06 09:50:38,woodpigeon_observed.csv,2.010148550110100781852460608,0.753,0.873,2.737,0.815,0.572,0.435,11.9,1.12,11.658,16.153,7.164,9.800,8.17,11.43,0.029,11.12,9.265,10.731,7.799,1.654
2026-05-06 09:50:38,woodpigeon_observed.csv,1.816343087746501784110396386,0.939,1.797,5.393,0.592,0.113,0.047,1.68,11.32,10.268,7.67,12.866,6.550,5.409,7.691,0.115,9.94,3.664,4.337,2.99,1.311
2026-05-06 09:50:38,woodpigeon_observed.csv,2.435076552503524583488190294,0.837,2.26,1.538,0.641,0.738,0.047,1.37,11.14,10.529,6.993,14.065,6.249,2.153,10.345,0.035,8.68,5.624,8.083,3.165,1.727
2026-05-06 09:50:39,woodpigeon_observed.csv,2.883599425032398968957624188,0.848,0.403,4.119,0.753,0.408,0.081,11.52,11.44,11.239,4.763,17.715,12.703,11.406,14.000,0.012,9.51,13.898,13.797,14.000,1.495
2026-05-06 09:50:39,woodpigeon_observed.csv,1.910935222303085118349623679,1.314,2.848,1.114,0.781,0.328,0.278,1.18,11.6,9.250,12.671,5.83,8.450,6.347,10.553,0.198,10.32,6.160,7.422,4.897,0.85
2026-05-06 09:50:39,woodpigeon_observed.csv,1.729915787520818432898027479,1.006,1.986,2.769,0.858,0.442,0.062,2.16,10.91,12.108,10.351,13.866,7.606,11.43,3.782,0.213,8.58,10.829,11.079,10.579,0.914
2026-05-06 09:50:39,woodpigeon_observed.csv,1.729913885671198280697733984,1.323,1.171,0.584,0.803,0.547,0.007,1.94,1.36,10.805,14.026,7.584,12.507,12.726,12.288,0.009,10.21,5.214,10.015,0.414,1.204
2026-05-06 09:50:40,woodpigeon_observed.csv,2.277228422140446864167585608,0.781,3.015,1.339,0.538,0.549,0.057,1.23,11.71,7.121,3.768,10.474,3.562,2.079,5.045,0.099,11.4,6.405,1.098,11.712,1.717
2026-05-06 09:50:40,woodpigeon_observed.csv,0.6576828913548694067941701818,0.851,3.56,5.212,0.476,0.145,0.122,2.42,11.89,1.182,1.230,1.135,0.498,0.469,0.527,0.174,9.56,10.354,12.741,7.966,1.526
2026-05-06 09:50:40,woodpigeon_observed.csv,1.511315482222370149574809079,1.109,1.518,0.897,0.861,0.093,0.446,2.39,11.4,16.864,15.056,18.672,5.660,5.447,5.873,0.193,9.92,3.977,6.433,1.521,1.645
2026-05-06 09:50:41,woodpigeon_observed.csv,3.149366106225071267321530869,1.262,2.941,1.43,0.702,0.225,0.073,1.78,10.65,15.458,13.75,17.167,10.565,12.582,8.548,0.012,8.94,7.920,3.646,12.195,0.958
2026-05-06 09:50:41,woodpigeon_observed.csv,1.310487079461228513783777977,1.044,1.41,0.631,0.506,0.529,0.37,2.1,11.3,13.056,16.404,9.707,12.706,12.425,12.988,0.18,10.15,2.682,0.545,4.819,1.658
2026-05-06 09:50:41,woodpigeon_observed.csv,1.734378475537520306194764648,1.058,0.348,2.969,0.862,0.086,0.005,11.63,1.33,2.220,0.854,3.587,7.818,7.366,8.269,0.239,9.41,11.469,11.641,11.297,0.851
2026-05-06 09:50:42,woodpigeon_observed.csv,1.155273148585241673402198545,1.249,3.836,2.24,0.617,0.379,0.305,11.64,11.11,5.344,8.761,1.928,9.346,4.924,13.768,0.245,8.96,8.850,5.315,12.386,1.327
2026-05-06 09:50:42,woodpigeon_observed.csv,0.7849089130333078571839740629,0.839,0.472,1.105,0.797,0.319,0.352,1.64,11.85,18.107,17.19,19.024,7.832,11.268,4.395,0.166,10.47,12.031,11.883,12.179,1.206
2026-05-06 09:50:42,woodpigeon_observed.csv,1.021209818287383767630465630,0.919,0.909,5.847,0.823,0.316,0.415,2.05,10.55,12.020,8.853,15.188,1.796,0.718,2.874,0.124,11.46,9.180,8.276,10.083,1.409
2026-05-06 09:50:42,woodpigeon_observed.csv,1.857399442520495656777240252,1.154,1.331,3.876,0.65,0.303,0.355,1.9,1.21,15.858,15.375,16.341,5.722,0.443,11.002,0.074,9.27,5.654,10.164,1.143,1.331
2026-05-06 09:50:43,woodpigeon_observed.csv,2.258918107970635343371838343,1.099,2.248,2.267,0.539,0.109,0.256,2.21,11.89,9.228,16.455,2.001,6.230,5.935,6.525,0.026,9.98,10.448,7.028,13.869,1.249
2026-05-06 09:50:43,woodpigeon_observed.csv,1.093081414971039543045267082,0.773,3.559,2.746,0.749,0.619,0.193,1.26,11.03,0.656,0.555,0.756,8.220,8.733,7.706,0.104,9.01,5.116,6.753,3.48,1.111
2026-05-06 09:50:43,woodpigeon_observed.csv,1.203030696641754463578100025,1.02,1.568,0.653,0.474,0.582,0.109,2.31,1.13,6.194,5.694,6.694,6.282,10.654,1.909,0.181,10.36,3.794,5.782,1.805,1.512
2026-05-06 09:50:44,woodpigeon_observed.csv,3.417514102374576625593338277,0.828,1.659,1.869,0.842,0.501,0.001,1.98,10.89,11.906,17.345,6.467,5.508,4.834,6.183,0.092,11.22,6.234,7.903,4.565,0.913
2026-05-06 09:50:44,woodpigeon_observed.csv,2.443245648405729355762107997,1.044,3.243,1.159,0.577,0.331,0.01,2.05,10.72,10.799,16.234,5.364,3.817,6.148,1.486,0.024,10.16,5.440,4.529,6.352,1.045
2026-05-06 09:50:44,woodpigeon_observed.csv,1.799909227598678848068418853,0.845,1.744,1.167,0.455,0.51,0.314,1.65,11.38,10.918,18.297,3.539,11.608,11.489,11.726,0.031,9.08,10.888,8.654,13.123,1.685
2026-05-06 09:50:45,woodpigeon_observed.csv,2.913589399538423138675296273,0.828,2.428,4.682,0.854,0.329,0.416,2.07,1.39,9.681,2.008,17.354,10.059,9.185,10.933,0.103,10.96,9.787,6.893,12.681,0.824
2026-05-06 09:50:45,woodpigeon_observed.csv,3.126551898752843962263333970,1.178,2.124,3.718,0.525,0.376,0.374,1.38,10.64,9.372,7.944,10.801,9.874,11.603,8.144,0.131,10.95,8.812,12.142,5.482,0.884
