TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,AUTUMN_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH,SCALE
2026-05-05 18:01:17,robin_observed.csv,1.015801887892580845690005351,0.838,0.16,1.9,0.214,0.105,0.334,1.55,11.93,2.34,2.227,0.055,8.26,2.472,0.829
2026-05-05 18:01:18,robin_observed.csv,0.6031918072188451719541283291,1.588,0.487,2.408,0.285,0.374,0.25,2.0,11.26,1.573,4.601,0.203,6.42,2.882,1.231
2026-05-05 18:01:18,robin_observed.csv,0.5662684150158406700121017108,1.362,0.498,0.611,0.12,0.072,0.296,1.21,11.18,3.814,4.446,0.145,5.58,2.514,1.653
2026-05-05 18:01:18,robin_observed.csv,0.6883432954589987302222188260,0.522,0.934,2.477,0.136,0.74,0.099,1.37,11.45,3.419,3.134,0.054,7.12,3.437,1.788
2026-05-05 18:01:19,robin_observed.csv,0.3726572033245562048225999196,0.677,0.159,1.027,0.443,0.425,0.192,1.84,11.1,4.583,2.578,0.102,6.62,4.478,1.364
2026-05-05 18:01:19,robin_observed.csv,0.4280918046656633561098078081,0.757,0.858,0.855,0.427,0.05,0.005,1.22,11.24,1.434,2.093,0.258,7.2,4.626,0.881
2026-05-05 18:01:19,robin_observed.csv,0.5727001508862404413257370763,1.508,0.252,0.912,0.242,0.786,0.028,2.44,10.53,3.123,3.976,0.271,7.59,1.305,1.279
2026-05-05 18:01:19,robin_observed.csv,0.4036051780363864965244813239,1.727,1.462,0.487,0.182,0.451,0.061,11.98,11.84,1.707,4.638,0.214,7.37,1.46,1.704
2026-05-05 18:01:20,robin_observed.csv,0.3599366863934361432397528619,1.005,1.245,0.507,0.207,0.52,0.142,1.77,11.5,3.325,1.789,0.197,6.52,3.51,1.034
2026-05-05 18:01:20,robin_observed.csv,0.8004835690546795856956770617,1.768,0.68,1.029,0.185,0.339,0.025,2.02,11.26,2.235,2.844,0.035,7.65,2.79,1.385
2026-05-05 18:01:20,robin_observed.csv,0.7440530201147523278382435970,1.899,0.505,1.518,0.226,0.317,0.322,2.18,10.65,0.881,2.296,0.276,8.2,2.231,1.045
2026-05-05 18:01:21,robin_observed.csv,0.6456132015563452446345614276,1.342,0.539,0.932,0.122,1.091,0.241,11.83,11.28,3.087,5.915,0.335,6.35,3.837,1.695
2026-05-05 18:01:21,robin_observed.csv,0.4507361454188843168915718550,0.461,0.835,1.889,0.362,0.479,0.337,2.15,11.24,3.0,4.554,0.164,6.81,2.741,1.653
2026-05-05 18:01:21,robin_observed.csv,0.9322940939657944234794514532,0.485,1.283,2.361,0.334,0.642,0.316,11.85,11.67,3.309,3.601,0.077,5.79,1.715,1.159
2026-05-05 18:01:22,robin_observed.csv,0.9382460169582715166059592545,0.402,0.263,1.958,0.295,0.87,0.074,11.92,10.83,4.964,1.046,0.065,5.79,4.233,0.941
2026-05-05 18:01:22,robin_observed.csv,1.074248516360343151806651698,1.043,0.471,2.379,0.147,0.257,0.044,11.62,10.54,2.412,5.28,0.074,6.0,3.09,1.061
2026-05-05 18:01:22,robin_observed.csv,0.6409489574294511582585293074,1.73,0.659,1.0,0.464,1.147,0.003,1.53,11.24,4.575,2.004,0.148,7.29,4.485,1.762
2026-05-05 18:01:22,robin_observed.csv,0.4458017899985123986825936593,0.42,0.765,2.361,0.566,1.199,0.206,1.96,1.24,2.811,4.942,0.285,5.53,4.775,1.779
2026-05-05 18:01:23,robin_observed.csv,0.5332204673550600291288311782,1.111,0.915,1.778,0.196,0.156,0.255,1.11,11.0,1.631,5.268,0.337,7.19,4.498,1.237
2026-05-05 18:01:23,robin_observed.csv,0.4440953174756411771042584552,1.348,1.393,2.49,0.522,1.177,0.004,1.98,10.81,3.307,2.612,0.284,6.18,2.361,1.109
2026-05-05 18:01:23,robin_observed.csv,0.7160917199321353802621228587,0.864,0.248,2.22,0.204,1.2,0.126,1.2,10.73,3.564,2.371,0.09,5.72,1.516,1.686
2026-05-05 18:01:24,robin_observed.csv,0.6943586554264853218704107872,1.224,1.387,0.921,0.268,0.827,0.301,1.49,11.0,3.847,1.432,0.209,6.88,1.135,1.788
2026-05-05 18:01:24,robin_observed.csv,0.3599432321818038800663383006,0.673,0.434,2.374,0.271,0.692,0.225,1.19,11.09,1.765,5.531,0.175,7.35,2.259,1.189
2026-05-05 18:01:24,robin_observed.csv,0.3882256482362696136254411932,1.307,1.166,1.969,0.428,0.695,0.235,1.53,11.66,2.846,1.738,0.291,6.91,2.495,1.374
2026-05-05 18:01:25,robin_observed.csv,0.4463757750974366322851960141,1.187,1.164,0.787,0.194,1.14,0.057,1.92,11.48,3.287,2.231,0.104,8.42,2.279,1.104
2026-05-05 18:01:25,robin_observed.csv,0.4511093496664969725081733735,0.514,0.885,1.8,0.2,0.143,0.311,1.23,11.78,1.379,1.037,0.16,7.55,3.388,1.535
2026-05-05 18:01:25,robin_observed.csv,0.5147743338717287605545325636,1.744,0.283,2.368,0.295,1.052,0.182,11.59,11.5,1.445,2.878,0.249,6.24,2.6,1.608
2026-05-05 18:01:25,robin_observed.csv,0.5043449285557066112750150046,0.458,0.541,0.497,0.325,0.071,0.326,11.59,11.93,1.075,1.684,0.274,6.45,1.22,1.777
2026-05-05 18:01:26,robin_observed.csv,0.6792055196132183178295470009,0.87,0.7,2.092,0.173,0.771,0.016,11.84,1.21,3.017,3.517,0.068,6.46,4.288,1.032
2026-05-05 18:01:26,robin_observed.csv,0.5147244368281356623248067589,1.594,1.255,0.385,0.497,0.958,0.025,2.48,1.13,2.196,3.112,0.033,8.09,4.663,0.826
2026-05-05 18:01:26,robin_observed.csv,0.5487383124973849066168423849,1.805,0.687,1.059,0.465,1.086,0.156,1.6,10.88,4.821,2.474,0.328,8.44,2.303,1.771
2026-05-05 18:01:27,robin_observed.csv,0.6551805896463001815248165481,1.033,1.29,2.175,0.182,0.249,0.234,11.82,1.41,3.871,1.555,0.027,5.65,3.654,1.264
2026-05-05 18:01:27,robin_observed.csv,0.8524793051341816785166555867,1.168,0.404,2.372,0.339,0.228,0.12,1.08,1.04,4.9,4.154,0.047,6.9,3.404,1.527
2026-05-05 18:01:27,robin_observed.csv,0.4825470794791293903259108127,1.05,0.913,0.578,0.369,0.039,0.341,1.07,11.97,2.338,2.297,0.095,7.01,4.758,1.023
2026-05-05 18:01:27,robin_observed.csv,0.5002062067103152293390494820,1.046,0.453,2.387,0.558,0.566,0.081,1.59,1.11,2.281,3.959,0.165,5.86,3.074,1.5
2026-05-05 18:01:28,robin_observed.csv,0.4467496282917955784015414693,1.027,1.241,0.926,0.138,0.443,0.145,1.84,10.84,1.107,4.594,0.035,7.24,2.073,0.984
2026-05-05 18:01:28,robin_observed.csv,0.6910471083928810986877564492,1.86,1.263,0.396,0.17,0.165,0.028,2.27,11.15,3.459,2.141,0.022,6.18,4.592,1.629
2026-05-05 18:01:28,robin_observed.csv,0.5658006537580200025029189893,0.691,1.032,2.062,0.558,1.144,0.008,1.04,11.79,2.297,2.917,0.329,7.24,3.205,0.816
2026-05-05 18:01:29,robin_observed.csv,0.7212038408454794043194900787,1.335,0.648,0.716,0.347,0.076,0.342,1.67,11.72,2.43,4.009,0.237,7.27,2.195,0.866
2026-05-05 18:01:29,robin_observed.csv,0.7560754692744419938091606388,1.739,0.724,1.526,0.207,0.61,0.142,2.27,10.87,3.903,3.291,0.234,6.36,1.384,1.038
2026-05-05 18:01:29,robin_observed.csv,0.3333761060581863902679365478,0.658,1.448,0.362,0.117,0.53,0.294,1.59,1.14,1.339,1.807,0.107,7.73,1.867,1.351
2026-05-05 18:01:30,robin_observed.csv,0.6325158305929438661975251276,0.829,1.183,2.456,0.461,0.283,0.309,11.57,11.18,2.657,1.581,0.111,6.85,1.63,1.378
2026-05-05 18:01:30,robin_observed.csv,0.6864762963028627315599246648,1.375,0.771,1.119,0.425,0.097,0.011,1.17,11.46,4.304,2.782,0.229,7.98,3.071,1.174
2026-05-05 18:01:30,robin_observed.csv,0.4376683726578976847504138089,0.706,0.531,0.906,0.052,0.741,0.257,1.72,1.37,2.334,3.603,0.046,8.44,3.782,1.278
2026-05-05 18:01:30,robin_observed.csv,0.5173082671216898195485939164,1.245,0.492,2.101,0.546,0.757,0.318,1.19,1.23,2.407,4.202,0.189,5.67,2.177,1.225
2026-05-05 18:01:31,robin_observed.csv,0.4202409708659211936972086689,1.431,0.73,1.504,0.197,0.834,0.347,1.33,1.02,1.349,4.252,0.058,8.15,1.826,1.322
2026-05-05 18:01:31,robin_observed.csv,0.3780528624151979903417462524,0.551,1.437,1.52,0.393,0.66,0.007,2.16,11.0,3.702,2.975,0.172,5.5,2.117,1.603
2026-05-05 18:01:31,robin_observed.csv,0.3258211997725123366610134232,0.532,0.611,1.598,0.33,0.772,0.099,1.02,10.88,1.624,4.139,0.226,7.42,2.563,1.232
2026-05-05 18:01:32,robin_observed.csv,0.3182224139535709985370168919,0.775,1.373,1.227,0.396,0.642,0.245,2.46,10.62,4.692,4.653,0.262,6.23,3.188,1.557
2026-05-05 18:01:32,robin_observed.csv,0.4496270157530909823698533417,1.784,0.715,2.409,0.113,1.073,0.055,11.93,11.07,1.003,4.154,0.194,8.32,1.175,1.423
2026-05-05 18:01:32,robin_observed.csv,0.5128076035279040823787636671,1.437,1.083,2.119,0.26,0.446,0.018,1.44,11.72,3.344,1.361,0.313,7.73,2.262,1.46
2026-05-05 18:01:32,robin_observed.csv,0.8101994767513030989217478309,1.838,0.289,1.756,0.249,0.785,0.229,1.39,1.46,4.681,4.481,0.049,7.41,3.94,1.754
2026-05-05 18:01:33,robin_observed.csv,0.9647723035457751800042326180,0.991,1.449,1.751,0.424,1.154,0.019,11.74,11.88,4.003,5.041,0.034,8.36,2.99,0.983
2026-05-05 18:01:33,robin_observed.csv,0.3880669882777562196945790825,0.861,0.855,0.685,0.321,0.073,0.101,2.5,1.15,2.628,2.304,0.217,8.11,1.905,1.264
2026-05-05 18:01:33,robin_observed.csv,0.8087514298551592485087675255,1.84,1.18,2.084,0.353,0.378,0.239,1.46,11.99,3.064,5.288,0.106,5.97,4.89,1.196
2026-05-05 18:01:34,robin_observed.csv,0.3639967841287792772450183537,1.169,0.963,1.241,0.257,1.109,0.293,2.46,11.18,4.458,1.0,0.192,7.46,3.019,1.123
2026-05-05 18:01:34,robin_observed.csv,0.5762745330151355872158419692,0.955,0.911,1.442,0.142,0.142,0.294,1.29,10.68,3.369,4.377,0.078,6.41,2.906,1.434
