TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,AUTUMN_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH,SCALE
2026-05-05 18:00:00,mute_swan_observed.csv,0.7718305280386923173557239287,1.676,0.712,1.622,0.305,0.457,0.309,11.74,9.88,4.992,3.665,0.045,4.81,4.631,1.109
2026-05-05 18:00:00,mute_swan_observed.csv,0.6486907964481845603929287592,1.203,1.272,1.129,0.23,0.672,0.038,2.1,11.45,3.605,1.867,0.02,4.41,3.473,1.449
2026-05-05 18:00:00,mute_swan_observed.csv,0.8115280368640965462336643050,1.857,0.815,1.965,0.231,1.189,0.053,11.53,11.6,4.521,2.764,0.297,3.53,3.352,0.905
2026-05-05 18:00:01,mute_swan_observed.csv,0.3154584190861899568612369169,1.087,1.371,0.667,0.448,0.264,0.059,2.34,9.89,2.776,1.498,0.301,4.86,3.934,1.178
2026-05-05 18:00:01,mute_swan_observed.csv,0.5653673905988629725300338305,0.743,0.355,1.758,0.09,1.114,0.27,1.04,11.64,4.228,4.143,0.215,3.56,3.537,0.976
2026-05-05 18:00:01,mute_swan_observed.csv,0.5818167450333494124665069905,1.834,0.439,1.874,0.068,1.162,0.028,1.55,9.57,1.362,3.935,0.162,3.78,2.602,1.149
2026-05-05 18:00:02,mute_swan_observed.csv,0.6999838818383989019237905546,0.448,0.675,2.39,0.382,1.051,0.075,2.12,10.87,2.095,3.257,0.054,5.42,2.356,1.165
2026-05-05 18:00:02,mute_swan_observed.csv,0.4304980732321748959070730452,0.492,1.498,2.001,0.511,0.608,0.01,2.02,10.41,1.078,5.259,0.298,5.07,2.509,1.0
2026-05-05 18:00:02,mute_swan_observed.csv,0.4615279919186438310340347632,1.14,0.328,1.417,0.429,1.031,0.156,1.74,9.79,2.289,5.71,0.343,3.91,3.127,1.239
2026-05-05 18:00:03,mute_swan_observed.csv,0.3365982845858786643190077774,1.495,0.876,1.231,0.48,0.949,0.191,2.14,11.4,0.906,5.374,0.111,4.33,2.588,1.089
2026-05-05 18:00:03,mute_swan_observed.csv,0.5255754782935132778070395431,1.646,1.056,1.056,0.205,0.547,0.22,11.96,10.14,2.581,2.836,0.067,5.22,1.759,1.201
2026-05-05 18:00:03,mute_swan_observed.csv,0.6811078139150322350075968802,0.783,0.486,0.521,0.12,0.22,0.326,2.24,10.82,4.241,5.113,0.129,4.13,1.683,0.828
2026-05-05 18:00:03,mute_swan_observed.csv,0.2861137339769692204929773663,0.51,1.402,0.952,0.598,0.529,0.123,1.99,10.0,4.045,1.573,0.183,4.15,1.893,1.498
