TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,AUTUMN_ONSET,AUTUMN_GATE_SHARPNESS,WINTER_WIDTH,WINTER_RISE_WIDTH,WINTER_FALL_WIDTH,AUTUMN_WIDTH,AUTUMN_RISE_WIDTH,AUTUMN_FALL_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH,SUMMER_RISE_WIDTH,SUMMER_FALL_WIDTH,SCALE,YEAR_END_WEIGHT,YEAR_END_PEAK,YEAR_END_WIDTH,YEAR_END_RISE_WIDTH,YEAR_END_FALL_WIDTH
2026-05-06 21:53:41,great_tit_observed.csv,1.948457671720579768439116493,1.067,0.465,5.828,0.087,0.339,0.012,5.27,1.23,10.22,3.629,15.472,13.609,17.336,1.192,0.667,1.716,0.006,8.7,2.394,0.6,4.187,1.268,0.166,12.056,95.853,185.966,5.74
2026-05-06 21:53:41,great_tit_observed.csv,1.140266771946293254331452902,1.049,3.135,5.836,0.14,0.271,0.004,4.89,11.34,11.15,7.304,19.788,19.748,19.828,5.746,11.081,0.41,0.179,7.16,5.725,8.475,2.975,1.181,0.308,12.262,113.224,220.291,6.157
2026-05-06 21:53:41,great_tit_observed.csv,0.9424599292916417823482258296,1.114,3.096,1.687,0.057,0.414,0.047,4.12,10.81,10.3,7.566,9.198,8.899,9.497,3.430,1.897,4.964,0.16,7.5,13.271,13.311,13.231,0.943,0.067,12.006,99.675,185.331,14.019
2026-05-06 21:53:41,great_tit_observed.csv,0.7901874747260349977491591776,0.794,3.441,5.023,0.253,0.461,0.03,3.25,11.42,11.21,6.803,17.193,14.54,19.846,6.313,5.55,7.076,0.079,7.11,1.493,1.804,1.182,1.289,0.168,12.186,47.740,81.433,14.047
2026-05-06 21:53:42,great_tit_observed.csv,0.3481568499247906924774760090,0.639,1.201,2.89,0.152,0.356,0.022,3.14,1.34,11.33,8.919,3.534,3.155,3.912,10.000,10.154,9.845,0.155,7.4,13.311,14.000,12.622,1.469,0.184,12.141,85.124,155.852,14.396
2026-05-06 21:53:42,great_tit_observed.csv,0.7346169099775596617032031332,0.933,3.389,5.077,0.358,0.529,0.016,4.33,1.2,11.41,11.675,14.096,15.753,12.439,5.052,3.835,6.268,0.183,8.7,10.072,8.925,11.219,0.946,0.279,12.24,119.808,227.597,12.02
2026-05-06 21:53:42,great_tit_observed.csv,0.4311014019210116780206933927,0.762,3.67,4.829,0.301,0.322,0.016,2.73,1.19,9.81,6.749,12.328,13.443,11.213,7.562,4.409,10.716,0.158,8.21,13.047,12.378,13.716,1.123,0.017,12.032,61.458,115.909,7.007
2026-05-06 21:53:43,great_tit_observed.csv,0.3369704393841977153645988996,0.585,1.998,2.572,0.287,0.169,0.024,3.81,1.41,11.04,7.452,1.276,1.145,1.407,6.512,9.015,4.008,0.245,8.57,6.822,3.73,9.914,0.835,0.267,12.29,118.590,229.181,8.0
2026-05-06 21:53:43,great_tit_observed.csv,0.1924953792837568388546730946,0.939,0.637,0.814,0.294,0.498,0.005,3.54,1.0,9.35,7.281,5.240,5.312,5.167,1.396,1.574,1.217,0.165,7.04,6.975,3.878,10.072,1.071,0.304,12.225,99.438,191.226,7.65
2026-05-06 21:53:43,great_tit_observed.csv,0.5478374829782232565184908719,0.79,0.966,2.117,0.156,0.022,0.01,3.41,1.22,10.73,5.348,9.368,7.87,10.865,13.752,13.505,14.000,0.225,6.98,8.318,8.724,7.913,1.719,0.238,12.064,53.028,94.093,11.963
2026-05-06 21:53:44,great_tit_observed.csv,0.3666628675667231744462468645,0.852,3.769,1.634,0.113,0.328,0.003,3.95,10.52,9.37,11.125,15.696,14.424,16.967,6.778,6.627,6.928,0.094,8.69,9.305,9.259,9.351,1.315,0.106,12.159,123.526,231.998,15.053
2026-05-06 21:53:44,great_tit_observed.csv,0.8308114940096329850216946039,0.93,2.2,4.349,0.185,0.264,0.027,3.09,10.56,11.16,3.158,12.976,12.214,13.737,12.226,11.151,13.302,0.019,7.12,3.204,4.212,2.195,1.681,0.183,12.177,43.500,82.18,4.82
2026-05-06 21:53:44,great_tit_observed.csv,0.4512129249136959784667719903,0.53,1.939,4.832,0.443,0.561,0.03,3.81,1.29,10.27,5.717,4.228,4.711,3.745,8.694,8.576,8.813,0.194,9.23,9.008,13.792,4.225,1.381,0.221,12.053,106.544,207.17,5.919
2026-05-06 21:53:44,great_tit_observed.csv,0.9805912795218351888406595027,0.882,3.446,2.683,0.089,0.156,0.019,4.26,1.37,9.38,6.973,18.114,20.000,16.229,10.816,11.36,10.273,0.082,7.29,2.473,4.589,0.357,1.179,0.087,12.004,103.080,198.465,7.696
2026-05-06 21:53:45,great_tit_observed.csv,0.7928853153484706922312624957,0.65,2.752,5.097,0.34,0.012,0.042,5.18,11.0,9.95,9.084,8.758,17.047,0.469,5.360,8.509,2.21,0.175,8.59,9.476,13.691,5.261,1.053,0.206,12.296,109.416,207.955,10.876
2026-05-06 21:53:45,great_tit_observed.csv,0.7256813253704943799518759159,1.081,0.394,1.859,0.161,0.219,0.021,4.79,11.82,10.14,9.14,18.146,16.292,20.000,10.054,13.075,7.033,0.053,7.78,3.963,3.57,4.356,1.434,0.11,12.03,99.586,187.981,11.192
2026-05-06 21:53:45,great_tit_observed.csv,1.317979081484123684209358833,1.069,3.223,3.998,0.304,0.361,0.046,4.14,11.34,10.95,3.7,13.391,8.072,18.71,9.098,9.232,8.963,0.039,7.73,3.002,4.509,1.496,0.993,0.34,12.183,79.761,145.56,13.962
2026-05-06 21:53:46,great_tit_observed.csv,0.3995672143060777796209897474,0.995,2.128,1.674,0.09,0.693,0.007,2.76,1.19,9.89,4.975,5.761,6.167,5.355,9.066,13.644,4.488,0.066,7.74,5.132,6.165,4.099,0.955,0.3,12.193,62.545,114.185,10.905
2026-05-06 21:53:46,great_tit_observed.csv,1.117703757880346126752448013,0.783,0.612,4.116,0.391,0.146,0.031,3.34,1.04,9.82,3.1,5.534,6.219,4.849,5.325,9.591,1.059,0.001,8.43,8.894,9.810,7.977,1.255,0.247,12.221,76.674,146.701,6.648
2026-05-06 21:53:46,great_tit_observed.csv,1.697542988526331929030515560,0.774,3.094,5.011,0.438,0.733,0.018,3.53,10.86,10.52,2.085,9.562,17.091,2.032,4.437,6.611,2.263,0.075,8.25,0.728,0.811,0.645,0.919,0.034,12.23,71.000,131.651,10.349
2026-05-06 21:53:47,great_tit_observed.csv,0.6404387414543784324266078343,0.541,1.247,5.358,0.395,0.635,0.021,3.43,10.54,11.47,9.408,12.160,13.127,11.192,2.282,2.554,2.011,0.18,7.52,5.257,4.021,6.493,1.714,0.02,12.152,61.190,115.98,6.4
2026-05-06 21:53:47,great_tit_observed.csv,1.687641302784558725686289142,1.113,2.119,4.153,0.211,0.025,0.029,4.96,11.16,9.32,8.621,7.542,12.612,2.473,9.125,10.789,7.461,0.126,8.09,12.592,11.934,13.251,0.802,0.205,12.117,66.926,127.243,6.61
2026-05-06 21:53:47,great_tit_observed.csv,0.2748146319655132779572594147,0.702,1.023,4.806,0.167,0.141,0.02,4.83,1.08,9.67,7.295,8.344,4.471,12.216,6.428,2.88,9.977,0.136,7.81,3.784,5.443,2.125,1.79,0.079,12.085,78.954,150.447,7.462
2026-05-06 21:53:48,great_tit_observed.csv,1.006569677882989114779674495,0.55,3.18,1.825,0.393,0.481,0.003,3.18,10.63,10.79,5.773,9.924,12.041,7.806,10.848,9.695,12.002,0.221,7.76,7.530,1.139,13.922,1.357,0.319,12.057,47.105,86.935,7.275
2026-05-06 21:53:48,great_tit_observed.csv,0.2323568634324073881298469190,0.795,2.128,2.531,0.073,0.446,0.044,4.45,11.2,11.05,2.138,0.941,1.061,0.821,7.370,12.998,1.741,0.187,8.93,7.176,4.673,9.68,1.493,0.017,12.219,110.030,212.535,7.524
2026-05-06 21:53:48,great_tit_observed.csv,0.7516297876517012516451196946,0.965,1.513,1.6,0.132,0.395,0.007,5.33,10.97,9.49,11.205,4.445,8.023,0.867,8.630,12.254,5.006,0.179,8.96,4.590,4.432,4.747,1.318,0.071,12.193,75.619,142.171,9.067
2026-05-06 21:53:48,great_tit_observed.csv,0.7585933543965223025961024692,0.948,0.282,2.886,0.439,0.626,0.008,4.53,11.76,9.29,4.218,12.463,10.276,14.65,2.201,2.172,2.230,0.154,7.58,13.210,13.176,13.244,0.954,0.327,12.12,108.454,204.401,12.506
2026-05-06 21:53:49,great_tit_observed.csv,0.9538598259143795434484610773,0.661,1.126,5.296,0.43,0.093,0.037,3.63,11.02,10.28,7.881,12.308,17.407,7.208,7.524,9.837,5.211,0.041,9.08,13.525,13.806,13.244,1.146,0.341,12.055,50.674,88.897,12.452
2026-05-06 21:53:49,great_tit_observed.csv,0.9866197323732262674334286705,0.585,0.748,4.841,0.239,0.01,0.037,4.94,1.09,10.55,6.096,12.656,5.876,19.437,8.112,9.782,6.441,0.049,8.12,10.626,12.041,9.21,1.363,0.102,12.103,115.421,222.851,7.991
2026-05-06 21:53:49,great_tit_observed.csv,0.7970885424986360885592269240,0.63,2.554,5.904,0.088,0.591,0.043,2.99,10.86,10.95,10.929,2.815,0.381,5.249,7.361,9.877,4.845,0.016,7.16,5.715,5.629,5.801,0.811,0.211,12.178,82.180,151.17,13.191
2026-05-06 21:53:50,great_tit_observed.csv,0.8005342110839418574062631821,1.003,1.219,3.282,0.408,0.462,0.002,2.98,10.67,11.35,4.063,17.056,16.289,17.823,7.687,8.163,7.211,0.08,7.14,8.797,10.107,7.487,1.104,0.138,12.103,47.870,84.502,11.239
2026-05-06 21:53:50,great_tit_observed.csv,0.1971247169025311800739942010,0.938,0.439,3.017,0.236,0.455,0.045,2.59,11.35,10.87,6.82,8.343,14.579,2.107,4.108,4.773,3.444,0.241,8.37,1.916,1.045,2.786,1.637,0.247,12.235,61.948,111.835,12.062
2026-05-06 21:53:50,great_tit_observed.csv,1.001739070031942147283550113,1.101,3.322,2.885,0.153,0.022,0.025,4.71,1.4,10.42,5.252,12.133,8.378,15.888,4.790,3.926,5.653,0.026,8.24,7.368,4.222,10.514,1.579,0.103,12.234,65.364,124.998,5.731
2026-05-06 21:53:51,great_tit_observed.csv,0.1312958713822983985103588473,0.997,1.674,2.954,0.328,0.49,0.022,2.95,10.58,10.08,10.481,3.496,5.503,1.489,10.192,12.707,7.678,0.114,8.42,7.701,5.438,9.964,1.201,0.076,12.196,104.648,197.527,11.77
2026-05-06 21:53:51,great_tit_observed.csv,0.5887986054519577303128735491,0.838,0.597,1.779,0.08,0.172,0.039,3.05,11.53,10.95,3.536,15.990,17.69,14.29,9.770,8.713,10.827,0.048,8.44,8.006,13.964,2.048,1.454,0.325,12.103,58.042,101.141,14.944
2026-05-06 21:53:51,great_tit_observed.csv,0.9131450523420518262701388026,0.735,3.047,4.522,0.074,0.451,0.047,3.81,11.95,9.96,11.491,11.756,16.732,6.781,7.238,12.594,1.881,0.052,8.41,7.900,6.737,9.064,1.223,0.17,12.077,52.936,94.623,11.249
2026-05-06 21:53:51,great_tit_observed.csv,0.2374884026038650357112544746,0.92,2.049,5.877,0.228,0.617,0.013,4.25,11.66,10.47,6.746,6.882,1.476,12.289,2.671,2.31,3.032,0.059,7.18,8.006,6.155,9.857,1.201,0.213,12.021,107.419,210.582,4.256
2026-05-06 21:53:52,great_tit_observed.csv,1.442130893435896131094884586,0.633,0.867,3.022,0.445,0.702,0.029,2.97,10.98,9.79,11.495,16.008,16.978,15.037,12.339,13.951,10.727,0.015,7.85,10.186,11.217,9.154,1.154,0.162,12.103,98.670,191.587,5.753
2026-05-06 21:53:52,great_tit_observed.csv,1.157217564093811090589095323,0.883,3.145,3.026,0.071,0.555,0.045,3.49,1.27,9.78,3.651,10.228,6.749,13.708,9.050,7.792,10.307,0.109,7.28,10.226,12.736,7.715,0.805,0.237,12.118,65.765,125.407,6.123
2026-05-06 21:53:52,great_tit_observed.csv,0.4704779475931420557065950836,1.033,0.315,5.88,0.202,0.669,0.011,3.88,11.17,9.38,5.895,4.975,2.456,7.494,7.835,4.374,11.296,0.155,7.09,11.572,9.171,13.973,1.147,0.126,12.093,116.778,227.149,6.406
2026-05-06 21:53:53,great_tit_observed.csv,0.9795273108638300670048113122,0.586,0.735,2.569,0.065,0.745,0.032,4.37,10.65,10.78,2.158,13.292,19.106,7.477,5.974,5.679,6.269,0.212,6.74,6.400,1.194,11.607,0.943,0.203,12.21,96.420,177.187,15.652
2026-05-06 21:53:53,great_tit_observed.csv,0.4100432044870971038730760108,1.115,1.576,5.283,0.082,0.715,0.018,3.05,1.18,10.33,6.935,10.428,3.651,17.206,5.752,3.697,7.806,0.226,6.9,13.314,12.687,13.94,1.783,0.263,12.207,104.828,196.381,13.275
2026-05-06 21:53:53,great_tit_observed.csv,0.4588298011122359461322344191,0.825,1.392,1.419,0.102,0.302,0.021,2.58,11.71,10.22,2.167,14.975,13.836,16.114,7.034,2.397,11.671,0.071,8.24,8.827,10.199,7.455,1.576,0.173,12.108,108.064,211.719,4.41
2026-05-06 21:53:54,great_tit_observed.csv,0.2434777556937375919990476568,0.886,1.029,3.822,0.272,0.575,0.02,2.89,11.43,10.85,3.091,12.226,13.508,10.943,7.066,13.219,0.912,0.065,8.1,11.184,11.282,11.086,1.714,0.057,12.242,121.934,234.755,9.113
2026-05-06 21:53:54,great_tit_observed.csv,0.8020368863081515954684733950,1.119,2.068,3.699,0.349,0.526,0.028,4.14,12.0,10.61,10.554,4.978,9.247,0.709,8.621,8.996,8.246,0.149,8.61,7.194,13.63,0.758,1.789,0.317,12.265,111.166,208.529,13.803
2026-05-06 21:53:54,great_tit_observed.csv,0.2820964283563141337402062586,1.076,3.729,4.079,0.335,0.706,0.016,3.55,11.58,10.79,9.534,6.917,8.527,5.307,9.102,13.44,4.763,0.086,7.76,7.030,7.845,6.215,1.547,0.066,12.05,104.038,201.606,6.471
2026-05-06 21:53:54,great_tit_observed.csv,0.7529009846434312849503693347,0.957,1.264,3.167,0.324,0.129,0.021,4.65,1.29,9.29,2.547,15.169,16.201,14.137,5.486,6.153,4.819,0.19,7.02,7.186,0.946,13.427,1.744,0.23,12.228,61.024,111.951,10.098
2026-05-06 21:53:55,great_tit_observed.csv,0.5877557580337858710003777383,0.657,3.743,3.25,0.072,0.173,0.003,3.17,10.69,11.46,3.972,5.776,5.057,6.495,4.020,7.425,0.616,0.161,7.14,7.633,1.993,13.273,1.397,0.137,12.105,54.788,95.71,13.866
2026-05-06 21:53:55,great_tit_observed.csv,1.284341523993143513444975971,0.745,0.668,3.392,0.133,0.003,0.039,3.39,10.78,11.05,4.414,5.585,4.145,7.025,6.882,10.589,3.174,0.148,8.69,13.024,13.082,12.966,0.85,0.346,12.161,76.865,144.142,9.588
2026-05-06 21:53:55,great_tit_observed.csv,1.481118344965477618763107106,0.775,2.505,5.885,0.092,0.553,0.009,4.06,1.5,10.16,10.631,16.552,13.839,19.266,2.732,1.884,3.58,0.113,6.74,6.325,10.693,1.957,0.868,0.235,12.154,122.340,231.962,12.718
2026-05-06 21:53:56,great_tit_observed.csv,0.3863716037420442214374664074,0.712,1.041,3.818,0.225,0.152,0.009,3.16,10.9,10.1,10.44,3.105,4.065,2.145,7.042,9.651,4.433,0.078,7.69,4.707,0.731,8.683,1.443,0.334,12.069,49.378,85.101,13.656
2026-05-06 21:53:56,great_tit_observed.csv,0.8372345147704707161346021818,0.633,0.915,1.863,0.32,0.666,0.045,3.42,11.18,10.14,8.2,13.956,10.63,17.281,2.126,1.901,2.351,0.017,9.42,9.516,8.629,10.403,1.185,0.013,12.103,51.065,93.593,8.537
2026-05-06 21:53:56,great_tit_observed.csv,1.318840536554993785228919149,0.98,0.566,5.983,0.106,0.003,0.028,3.15,10.71,9.43,11.266,10.976,10.779,11.173,6.272,0.812,11.733,0.135,7.16,13.422,13.779,13.064,1.291,0.283,12.261,94.914,183.837,5.991
2026-05-06 21:53:57,great_tit_observed.csv,0.2292725947296661466790097461,0.777,1.059,5.977,0.209,0.417,0.04,2.92,11.4,9.3,6.659,5.742,4.629,6.855,10.390,9.496,11.284,0.133,9.37,6.682,11.179,2.184,1.543,0.198,12.094,98.824,183.553,14.094
2026-05-06 21:53:57,great_tit_observed.csv,1.674351646499069739306715978,0.631,2.233,3.583,0.313,0.679,0.036,4.17,10.83,9.66,6.246,10.641,15.721,5.561,11.888,12.812,10.963,0.013,8.18,11.339,10.13,12.548,1.016,0.219,12.001,100.626,194.235,7.017
2026-05-06 21:53:57,great_tit_observed.csv,38.06532421977183126449119025,0.882,0.315,5.078,0.449,0.58,0.046,5.3,1.48,11.22,7.73,4.920,7.917,1.924,6.898,9.752,4.045,0.017,7.48,13.790,13.982,13.599,1.446,0.172,12.195,113.960,214.071,13.85
2026-05-06 21:53:58,great_tit_observed.csv,0.6746258906931232295980133541,0.924,1.967,2.518,0.206,0.373,0.007,5.25,10.82,10.19,2.304,17.532,15.711,19.353,8.488,4.926,12.05,0.011,8.93,3.722,1.563,5.88,1.696,0.021,12.075,65.646,119.449,11.844
2026-05-06 21:53:58,great_tit_observed.csv,0.4946801624805021918989797194,0.564,2.551,1.077,0.206,0.018,0.034,3.2,11.87,10.7,6.501,7.680,8.199,7.162,6.084,7.656,4.513,0.116,6.75,7.218,9.88,4.555,1.312,0.072,12.266,74.610,141.02,8.201
2026-05-06 21:53:58,great_tit_observed.csv,0.4510196869529148534293196353,0.87,0.62,3.531,0.168,0.344,0.016,3.88,10.64,9.86,9.791,15.886,13.569,18.202,9.312,5.162,13.462,0.176,8.34,11.094,9.309,12.88,1.403,0.077,12.122,70.249,127.923,12.575
2026-05-06 21:53:58,great_tit_observed.csv,0.8703437679242101441134047279,0.803,1.598,1.058,0.089,0.498,0.0,5.03,11.41,9.88,10.848,10.711,9.53,11.892,5.237,4.869,5.605,0.041,7.27,7.262,13.415,1.109,0.81,0.251,12.083,103.432,201.676,5.187
2026-05-06 21:53:59,great_tit_observed.csv,0.7060071134860282972188482282,0.843,2.338,2.765,0.386,0.228,0.004,5.33,11.31,10.84,9.978,9.592,9.127,10.057,5.660,5.816,5.504,0.012,8.36,3.041,3.455,2.627,1.479,0.15,12.074,53.350,92.628,14.071
2026-05-06 21:53:59,great_tit_observed.csv,1.055011207371168726973034319,0.908,3.926,5.47,0.307,0.484,0.045,3.86,1.09,9.39,11.336,10.181,11.922,8.44,7.132,12.146,2.118,0.104,7.87,10.252,9.029,11.476,0.914,0.33,12.031,62.123,115.062,9.184
2026-05-06 21:53:59,great_tit_observed.csv,1.371112311675147950788776589,1.098,3.101,5.982,0.055,0.679,0.046,4.45,11.42,10.19,6.356,7.726,10.67,4.781,6.978,7.244,6.712,0.192,6.62,5.049,6.845,3.253,1.165,0.136,12.027,56.302,107.562,5.042
2026-05-06 21:54:00,great_tit_observed.csv,0.4097127846698172858503179299,0.732,2.288,3.547,0.326,0.29,0.025,3.16,11.51,9.32,5.71,12.956,12.883,13.029,13.702,13.507,13.896,0.09,7.24,12.309,12.260,12.358,1.351,0.317,12.067,63.656,112.722,14.589
2026-05-06 21:54:00,great_tit_observed.csv,0.4825786816686105025400293411,0.892,2.615,0.769,0.178,0.44,0.002,5.42,1.46,9.3,7.906,7.874,8.914,6.835,12.060,11.888,12.232,0.1,8.88,7.592,9.436,5.749,1.086,0.067,12.227,101.635,197.02,6.25
2026-05-06 21:54:00,great_tit_observed.csv,1.338630456005405484611677412,0.868,2.565,3.203,0.109,0.136,0.008,4.34,11.91,11.49,5.64,2.513,2.761,2.265,11.314,10.937,11.69,0.064,8.9,5.628,4.428,6.828,0.899,0.206,12.021,49.344,94.529,4.16
2026-05-06 21:54:01,great_tit_observed.csv,0.5231323602842067325091224257,0.753,2.177,1.654,0.051,0.13,0.0,4.11,11.39,11.02,6.358,15.326,14.404,16.247,4.929,3.149,6.709,0.066,7.93,3.082,2.741,3.422,1.663,0.206,12.109,97.464,188.157,6.77
2026-05-06 21:54:01,great_tit_observed.csv,0.6211564166765816286149104638,0.766,3.924,4.848,0.115,0.744,0.036,2.92,11.19,10.06,7.041,8.674,10.976,6.373,5.418,3.616,7.219,0.101,8.47,12.308,12.401,12.215,1.078,0.155,12.129,125.189,239.985,10.393
2026-05-06 21:54:01,great_tit_observed.csv,0.9960120900988617909488546461,0.743,3.126,5.751,0.219,0.608,0.009,3.64,11.01,9.53,7.558,10.113,18.767,1.459,10.133,13.265,7.001,0.174,7.65,6.242,9.767,2.716,0.886,0.243,12.109,73.216,139.372,7.061
2026-05-06 21:54:01,great_tit_observed.csv,1.618202767653803977771936002,1.021,0.505,4.455,0.394,0.072,0.027,4.53,1.18,10.26,3.641,12.577,13.006,12.148,6.498,11.346,1.649,0.107,7.23,10.757,11.672,9.842,0.829,0.251,12.051,99.308,190.662,7.953
2026-05-06 21:54:02,great_tit_observed.csv,1.524059104110594707747724737,0.618,2.463,5.094,0.311,0.642,0.012,2.93,1.2,11.26,3.702,4.124,2.263,5.986,9.706,10.628,8.783,0.212,6.59,4.306,7.185,1.428,1.642,0.324,12.001,67.214,125.295,9.132
2026-05-06 21:54:02,great_tit_observed.csv,0.6555208368721600459756916335,0.595,2.323,3.729,0.376,0.032,0.008,5.0,1.32,10.34,7.782,14.453,14.161,14.745,3.810,3.591,4.030,0.111,8.29,6.675,6.930,6.420,1.135,0.317,12.076,62.059,111.599,12.519
2026-05-06 21:54:02,great_tit_observed.csv,0.2841573543349608538784138841,0.842,1.813,1.57,0.214,0.567,0.02,4.05,11.28,10.83,3.117,12.340,12.894,11.785,11.444,12.916,9.973,0.014,7.58,3.691,3.355,4.027,1.337,0.147,12.143,99.578,190.427,8.728
2026-05-06 21:54:03,great_tit_observed.csv,0.1606778950009956387627698137,0.904,1.774,2.086,0.422,0.323,0.048,3.41,1.23,9.91,7.148,9.412,11.779,7.044,8.260,3.203,13.316,0.066,7.68,5.344,3.501,7.187,1.529,0.226,12.142,70.665,129.947,11.383
2026-05-06 21:54:03,great_tit_observed.csv,0.8032021157884766917481136583,0.979,0.355,1.627,0.095,0.286,0.046,2.67,11.72,10.99,3.046,12.108,18.332,5.883,12.780,13.711,11.85,0.119,6.69,10.338,12.138,8.539,1.021,0.089,12.061,63.095,118.652,7.538
2026-05-06 21:54:03,great_tit_observed.csv,0.2786247538451520121445619181,0.912,0.718,5.572,0.327,0.647,0.011,3.7,1.22,11.19,7.136,10.208,14.517,5.898,7.651,11.45,3.852,0.129,7.56,6.430,0.732,12.128,1.658,0.225,12.127,62.262,113.966,10.557
2026-05-06 21:54:04,great_tit_observed.csv,0.2867186318853717951855869009,1.03,2.453,4.021,0.415,0.65,0.012,3.16,11.99,11.2,3.028,10.618,14.537,6.698,7.793,2.694,12.892,0.157,9.27,5.823,2.779,8.867,1.392,0.196,12.053,75.324,139.282,11.367
2026-05-06 21:54:04,great_tit_observed.csv,1.230035504602966575037991749,0.554,2.522,1.548,0.406,0.052,0.035,3.86,1.32,10.01,10.369,7.792,6.819,8.766,8.362,8.357,8.368,0.098,8.11,4.040,0.45,7.631,1.649,0.221,12.282,49.545,93.741,5.349
2026-05-06 21:54:04,great_tit_observed.csv,0.4482895581963331910420740946,0.548,3.013,1.371,0.106,0.56,0.013,3.48,1.29,10.85,10.247,10.882,13.511,8.252,8.376,8.67,8.082,0.234,9.44,11.528,10.832,12.223,0.964,0.171,12.083,100.673,190.149,11.197
2026-05-06 21:54:04,great_tit_observed.csv,1.360136139246257481380814753,0.595,3.301,4.313,0.38,0.284,0.026,4.29,10.97,10.23,3.017,8.785,16.688,0.882,7.254,13.881,0.628,0.152,7.23,7.014,7.499,6.53,0.956,0.34,12.134,94.391,184.598,4.184
2026-05-06 21:54:05,great_tit_observed.csv,1.821973783779483017541831105,1.092,2.759,3.269,0.407,0.488,0.03,3.44,10.56,9.74,9.998,5.534,0.658,10.409,7.213,3.955,10.471,0.159,6.79,2.360,2.451,2.270,1.54,0.17,12.226,62.634,114.557,10.71
2026-05-06 21:54:05,great_tit_observed.csv,0.3428094195776935465215906736,1.034,2.306,0.519,0.357,0.333,0.006,4.45,10.99,10.08,4.571,11.188,6.339,16.038,9.340,7.684,10.995,0.235,8.28,10.344,12.284,8.404,1.377,0.008,12.238,104.056,202.485,5.628
2026-05-06 21:54:05,great_tit_observed.csv,0.5289549874687270093056706431,0.786,1.511,4.339,0.382,0.309,0.035,2.83,11.1,9.26,8.515,7.730,5.393,10.067,1.886,2.416,1.355,0.054,8.53,9.492,13.524,5.46,1.034,0.008,12.252,103.070,199.197,6.942
2026-05-06 21:54:06,great_tit_observed.csv,0.9144151243223975204788633467,0.851,3.211,3.996,0.429,0.638,0.015,3.53,11.17,9.55,9.64,14.202,16.238,12.165,5.447,3.109,7.785,0.224,6.52,10.846,10.792,10.901,1.536,0.15,12.077,94.641,178.849,10.433
2026-05-06 21:54:06,great_tit_observed.csv,0.4589324844796400072398310508,0.702,3.032,2.062,0.3,0.654,0.037,2.57,10.93,11.07,9.409,7.862,14.297,1.428,9.906,6.62,13.192,0.242,9.26,8.413,13.828,2.998,0.896,0.27,12.178,57.170,104.153,10.187
2026-05-06 21:54:06,great_tit_observed.csv,0.6209020485446938914137286210,0.918,2.539,2.755,0.106,0.162,0.05,5.38,11.25,11.35,9.83,12.690,11.011,14.37,4.785,2.725,6.845,0.211,9.3,10.908,11.847,9.97,1.427,0.223,12.276,90.500,171.453,9.546
2026-05-06 21:54:07,great_tit_observed.csv,0.4055599503569998022803548552,0.686,2.451,4.301,0.074,0.473,0.032,5.12,11.89,11.35,8.935,4.818,2.704,6.932,12.136,10.645,13.628,0.12,8.6,5.849,5.051,6.647,1.492,0.2,12.075,47.929,87.054,8.804
2026-05-06 21:54:07,great_tit_observed.csv,0.2720300092233311800526211869,0.522,1.532,1.459,0.24,0.19,0.006,3.02,10.88,10.17,7.653,5.340,9.438,1.243,12.426,11.671,13.18,0.027,9.46,8.599,6.154,11.044,1.418,0.288,12.251,81.454,153.453,9.455
2026-05-06 21:54:07,great_tit_observed.csv,0.4429520260153685878567885359,0.837,2.895,5.941,0.105,0.487,0.025,3.21,1.38,11.01,2.064,3.416,1.941,4.891,3.199,3.795,2.603,0.239,7.36,2.094,1.846,2.341,1.074,0.298,12.256,105.204,195.233,15.175
2026-05-06 21:54:08,great_tit_observed.csv,0.2750074809392761648067555125,0.603,0.582,2.003,0.381,0.491,0.012,5.36,1.16,11.11,6.779,6.605,4.137,9.073,4.940,4.66,5.221,0.132,9.28,4.062,1.402,6.721,1.592,0.017,12.082,47.485,90.036,4.934
2026-05-06 21:54:08,great_tit_observed.csv,0.2542234596280039596246560969,0.747,2.418,1.063,0.309,0.488,0.038,3.86,11.81,10.71,2.926,10.912,6.352,15.473,1.986,0.913,3.058,0.242,8.33,8.812,8.529,9.095,1.219,0.18,12.179,59.966,106.014,13.918
2026-05-06 21:54:08,great_tit_observed.csv,1.033118701493586357941648879,0.793,2.958,0.501,0.335,0.045,0.012,3.12,11.16,10.77,6.823,10.275,10.306,10.244,6.206,5.237,7.174,0.184,9.23,7.892,2.656,13.128,1.422,0.266,12.012,53.362,102.03,4.694
2026-05-06 21:54:08,great_tit_observed.csv,0.3702061435545023997396229304,0.664,1.27,0.717,0.408,0.506,0.028,4.67,11.55,10.81,3.031,17.314,18.981,15.648,5.090,1.614,8.567,0.056,6.57,0.454,0.48,0.429,1.674,0.065,12.091,51.090,91.762,10.419
2026-05-06 21:54:09,great_tit_observed.csv,0.1686008621385142025458413021,0.816,3.223,0.608,0.084,0.745,0.033,4.42,1.35,9.39,8.24,9.420,3.283,15.556,5.372,8.589,2.154,0.196,6.8,10.402,13.5,7.304,1.086,0.046,12.161,113.601,221.052,6.15
