month,observed,simulated_raw,synthesised
1,0,0.030947744,3.086952716422385
2,3,0.0009576631999999999,0.0955242817265696
3,14,0.08762289300000001,8.740143629439936
4,56,0.3707009,36.97639964435608
5,59,0.5009298,49.96637579937724
6,44,0.2823775,28.166382359940748
7,4,0.10403424000000001,10.377130551711247
8,0,0.08283183000000001,8.262248215079499
9,0,0.1559293,15.553520676817058
10,1,0.263507,26.284101660085902
11,3,0.24108519999999997,24.047588510142578
12,2,0.10588707,10.561945270405083
