TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,AUTUMN_ONSET,AUTUMN_GATE_SHARPNESS,WINTER_WIDTH,WINTER_RISE_WIDTH,WINTER_FALL_WIDTH,AUTUMN_WIDTH,AUTUMN_RISE_WIDTH,AUTUMN_FALL_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH,SUMMER_RISE_WIDTH,SUMMER_FALL_WIDTH,SCALE,YEAR_END_WEIGHT,YEAR_END_PEAK,YEAR_END_WIDTH,YEAR_END_RISE_WIDTH,YEAR_END_FALL_WIDTH
2026-05-06 21:55:32,jay_observed.csv,0.967649998786551488982984005,1.05,1.828,2.741,0.084,0.695,0.046,10.02,11.26,11.03,3.524,13.504,19.601,7.408,5.744,5.328,6.159,0.095,7.96,10.366,8.066,12.665,1.279,0.296,12.132,72.751,138.978,6.524
2026-05-06 21:55:33,jay_observed.csv,9.496976278383401453676620370,0.961,3.016,1.858,0.081,0.622,0.046,9.83,9.23,10.61,3.273,8.771,1.313,16.229,5.624,5.556,5.693,0.103,8.74,5.749,9.83,1.668,1.7,0.138,12.28,114.475,214.54,14.41
2026-05-06 21:55:33,jay_observed.csv,7.740424215948812472612418667,0.881,2.182,1.574,0.035,0.658,0.031,8.98,10.38,10.49,9.917,5.064,5.577,4.551,5.884,9.441,2.326,0.177,8.66,8.262,13.328,3.195,1.476,0.034,12.06,67.222,125.158,9.285
2026-05-06 21:55:33,jay_observed.csv,0.7315753632452069520094380861,1.082,1.163,1.831,0.047,0.67,0.008,10.05,10.04,9.76,4.789,9.151,13.538,4.764,1.240,1.729,0.751,0.142,8.72,10.758,9.054,12.461,1.388,0.179,12.183,63.444,118.593,8.294
2026-05-06 21:55:34,jay_observed.csv,1.879013980068757148463179198,1.213,2.482,4.384,0.081,0.486,0.031,10.81,11.28,10.03,9.403,4.142,3.198,5.087,3.936,4.422,3.451,0.136,6.76,3.786,3.697,3.876,1.014,0.005,12.197,109.976,213.853,6.099
2026-05-06 21:55:34,jay_observed.csv,6.776145574892490428319293101,0.993,3.992,5.504,0.072,0.316,0.021,9.12,9.07,10.44,9.042,14.644,12.121,17.168,3.666,1.259,6.074,0.024,7.48,5.392,3.395,7.39,1.724,0.075,12.049,102.071,195.019,9.123
2026-05-06 21:55:34,jay_observed.csv,0.8022701322407193190500040625,0.788,1.731,5.123,0.074,0.349,0.006,11.0,11.47,10.3,7.013,9.242,0.868,17.615,10.475,8.405,12.545,0.172,7.8,5.552,3.823,7.28,1.367,0.335,12.19,60.126,114.663,5.589
2026-05-06 21:55:34,jay_observed.csv,1.147848455101891762706119663,0.818,1.002,0.58,0.072,0.372,0.028,11.01,10.29,9.94,8.535,12.944,14.917,10.97,12.999,12.716,13.282,0.039,7.42,6.962,12.48,1.445,1.628,0.176,12.084,66.395,122.82,9.97
2026-05-06 21:55:35,jay_observed.csv,7.677637208952531907713030242,0.957,1.291,5.992,0.079,0.644,0.05,8.65,8.73,10.19,8.954,10.993,8.754,13.232,9.182,7.264,11.1,0.125,9.19,3.595,6.539,0.651,1.368,0.321,12.288,77.830,143.364,12.297
2026-05-06 21:55:35,jay_observed.csv,0.6147205240090419435255108267,1.182,2.313,0.665,0.059,0.491,0.04,11.06,10.22,11.26,9.415,10.888,3.312,18.464,8.834,13.047,4.621,0.152,9.05,11.080,10.822,11.338,1.168,0.193,12.282,127.340,239.542,15.137
2026-05-06 21:55:35,jay_observed.csv,8.202707391745157917462813799,0.696,1.852,5.951,0.036,0.49,0.049,8.51,11.07,10.73,10.598,2.320,2.342,2.298,9.155,7.252,11.058,0.18,8.42,3.044,2.541,3.548,1.395,0.189,12.143,46.598,84.598,8.599
2026-05-06 21:55:36,jay_observed.csv,1.712495563265802570482697937,0.885,3.631,3.612,0.049,0.345,0.023,9.96,9.59,10.86,11.544,9.318,5.437,13.2,9.701,8.354,11.048,0.108,7.81,12.267,11.077,13.457,1.628,0.274,12.281,96.622,179.558,13.686
2026-05-06 21:55:36,jay_observed.csv,0.6989900312661283575041587006,0.823,0.289,0.889,0.057,0.662,0.013,10.45,9.67,9.72,2.743,3.887,2.83,4.944,9.968,8.141,11.794,0.058,8.74,9.286,5.335,13.236,1.483,0.148,12.259,57.875,109.216,6.534
2026-05-06 21:55:36,jay_observed.csv,6.624717399302632797570996125,1.118,3.961,4.278,0.041,0.504,0.014,9.29,10.1,9.63,2.018,7.830,2.917,12.743,9.562,12.499,6.625,0.164,9.07,2.658,3.291,2.024,1.011,0.261,12.127,65.504,117.93,13.079
