method,step,t,y,step_size,difference,tolerance
RungeKutta4,108,10.8,0.198607,0.1,0,0.01
RungeKutta4,109,10.9,0.183955,0.1,0,0.01
RungeKutta4,110,11.0,0.169189,0.1,0,0.01
RungeKutta4,111,11.1,0.154463,0.1,0,0.01
RungeKutta4,112,11.2,0.139895,0.1,0,0.01
RungeKutta4,113,11.3,0.125570,0.1,0,0.01
RungeKutta4,114,11.4,0.111539,0.1,0,0.01
RungeKutta4,115,11.5,0.0978251,0.1,0,0.01
RungeKutta4,116,11.6,0.0844325,0.1,0,0.01
RungeKutta4,117,11.7,0.0713499,0.1,0,0.01
RungeKutta4,118,11.8,0.0585599,0.1,0,0.01
RungeKutta4,119,11.9,0.0460473,0.1,0,0.01
RungeKutta4,120,12.0,0.0338050,0.1,0,0.01
RungeKutta4,121,12.1,0.0234059,0.1,0,0.01
