method,step,t,y,step_size,difference,tolerance
RungeKutta4,0,0.0,0,0.1,0,0.01
RungeKutta4,1,0.1,2.23107E-8,0.1,0,0.01
RungeKutta4,2,0.2,6.04054E-8,0.1,0,0.01
RungeKutta4,3,0.3,1.36618E-7,0.1,0,0.01
RungeKutta4,4,0.4,2.96153E-7,0.1,0,0.01
RungeKutta4,5,0.5,6.33086E-7,0.1,0,0.01
RungeKutta4,6,0.6,0.00000134413,0.1,0,0.01
RungeKutta4,7,0.7,0.00000284011,0.1,0,0.01
RungeKutta4,8,0.8,0.00000597659,0.1,0,0.01
RungeKutta4,9,0.9,0.0000125304,0.1,0,0.01
RungeKutta4,10,1.0,0.0000261798,0.1,0,0.01
RungeKutta4,11,1.1,0.0000545185,0.1,0,0.01
RungeKutta4,12,1.2,0.000113177,0.1,0,0.01
RungeKutta4,13,1.3,0.000234227,0.1,0,0.01
RungeKutta4,14,1.4,0.000483224,0.1,0,0.01
RungeKutta4,15,1.5,0.000993551,0.1,0,0.01
RungeKutta4,16,1.6,0.00203459,0.1,0,0.01
RungeKutta4,17,1.7,0.00414396,0.1,0,0.01
RungeKutta4,18,1.8,0.00837223,0.1,0,0.01
RungeKutta4,19,1.9,0.0166943,0.1,0,0.01
RungeKutta4,20,2.0,0.0325696,0.1,0,0.01
RungeKutta4,21,2.1,0.0613271,0.1,0,0.01
RungeKutta4,22,2.2,0.109494,0.1,0,0.01
RungeKutta4,23,2.3,0.182172,0.1,0,0.01
RungeKutta4,24,2.4,0.279586,0.1,0,0.01
RungeKutta4,25,2.5,0.396110,0.1,0,0.01
RungeKutta4,26,2.6,0.522898,0.1,0,0.01
RungeKutta4,27,2.7,0.651430,0.1,0,0.01
RungeKutta4,28,2.8,0.775472,0.1,0,0.01
RungeKutta4,29,2.9,0.891364,0.1,0,0.01
RungeKutta4,30,3.0,0.997430,0.1,0,0.01
RungeKutta4,31,3.1,1.09329,0.1,0,0.01
RungeKutta4,32,3.2,1.17929,0.1,0,0.01
RungeKutta4,33,3.3,1.25611,0.1,0,0.01
RungeKutta4,34,3.4,1.32456,0.1,0,0.01
RungeKutta4,35,3.5,1.38545,0.1,0,0.01
RungeKutta4,36,3.6,1.43952,0.1,0,0.01
RungeKutta4,37,3.7,1.48743,0.1,0,0.01
RungeKutta4,38,3.8,1.52975,0.1,0,0.01
RungeKutta4,39,3.9,1.56695,0.1,0,0.01
RungeKutta4,40,4.0,1.59942,0.1,0,0.01
RungeKutta4,41,4.1,1.62747,0.1,0,0.01
RungeKutta4,42,4.2,1.65129,0.1,0,0.01
RungeKutta4,43,4.3,1.67094,0.1,0,0.01
RungeKutta4,44,4.4,1.68628,0.1,0,0.01
RungeKutta4,45,4.5,1.69681,0.1,0,0.01
RungeKutta4,46,4.6,1.70144,0.1,0,0.01
RungeKutta4,47,4.7,1.69802,0.1,0,0.01
RungeKutta4,48,4.8,1.68272,0.1,0,0.01
RungeKutta4,49,4.9,1.64934,0.1,0,0.01
RungeKutta4,50,5.0,1.58947,0.1,0,0.01
RungeKutta4,51,5.1,1.49526,0.1,0,0.01
RungeKutta4,52,5.2,1.36600,0.1,0,0.01
RungeKutta4,53,5.3,1.21391,0.1,0,0.01
RungeKutta4,54,5.4,1.06049,0.1,0,0.01
RungeKutta4,55,5.5,0.924716,0.1,0,0.01
RungeKutta4,56,5.6,0.815359,0.1,0,0.01
RungeKutta4,57,5.7,0.732116,0.1,0,0.01
RungeKutta4,58,5.8,0.670282,0.1,0,0.01
RungeKutta4,59,5.9,0.624273,0.1,0,0.01
RungeKutta4,60,6.0,0.589248,0.1,0,0.01
RungeKutta4,61,6.1,0.561524,0.1,0,0.01
RungeKutta4,62,6.2,0.538492,0.1,0,0.01
RungeKutta4,63,6.3,0.518378,0.1,0,0.01
RungeKutta4,64,6.4,0.500009,0.1,0,0.01
RungeKutta4,65,6.5,0.482625,0.1,0,0.01
RungeKutta4,66,6.6,0.465748,0.1,0,0.01
RungeKutta4,67,6.7,0.449089,0.1,0,0.01
RungeKutta4,68,6.8,0.432475,0.1,0,0.01
RungeKutta4,69,6.9,0.415812,0.1,0,0.01
RungeKutta4,70,7.0,0.399057,0.1,0,0.01
RungeKutta4,71,7.1,0.382201,0.1,0,0.01
RungeKutta4,72,7.2,0.365256,0.1,0,0.01
RungeKutta4,73,7.3,0.348245,0.1,0,0.01
RungeKutta4,74,7.4,0.331197,0.1,0,0.01
RungeKutta4,75,7.5,0.314152,0.1,0,0.01
RungeKutta4,76,7.6,0.297150,0.1,0,0.01
RungeKutta4,77,7.7,0.280234,0.1,0,0.01
RungeKutta4,78,7.8,0.263446,0.1,0,0.01
RungeKutta4,79,7.9,0.246825,0.1,0,0.01
RungeKutta4,80,8.0,0.230408,0.1,0,0.01
RungeKutta4,81,8.1,0.214226,0.1,0,0.01
RungeKutta4,82,8.2,0.198298,0.1,0,0.01
RungeKutta4,83,8.3,0.182620,0.1,0,0.01
RungeKutta4,84,8.4,0.167162,0.1,0,0.01
RungeKutta4,85,8.5,0.151832,0.1,0,0.01
RungeKutta4,86,8.6,0.136460,0.1,0,0.01
RungeKutta4,87,8.7,0.120753,0.1,0,0.01
RungeKutta4,88,8.8,0.104303,0.1,0,0.01
RungeKutta4,89,8.9,0.086712,0.1,0,0.01
RungeKutta4,90,9.0,0.0679817,0.1,0,0.01
RungeKutta4,91,9.1,0.0491015,0.1,0,0.01
RungeKutta4,92,9.2,0.0321235,0.1,0,0.01
RungeKutta4,93,9.3,0.0190121,0.1,0,0.01
RungeKutta4,94,9.4,0.0103199,0.1,0,0.01
RungeKutta4,95,9.5,0.00523733,0.1,0,0.01
RungeKutta4,96,9.6,0.00252670,0.1,0,0.01
RungeKutta4,97,9.7,0.00117224,0.1,0,0.01
RungeKutta4,98,9.8,0.00052673,0.1,0,0.01
RungeKutta4,99,9.9,0.000230222,0.1,0,0.01
RungeKutta4,100,10.0,0.000098187,0.1,0,0.01
RungeKutta4,101,10.1,0.0000410118,0.1,0,0.01
RungeKutta4,102,10.2,0.0000168895,0.1,0,0.01
RungeKutta4,103,10.3,0.00000695035,0.1,0,0.01
RungeKutta4,104,10.4,0.00000292953,0.1,0,0.01
RungeKutta4,105,10.5,0.00000131286,0.1,0,0.01
RungeKutta4,106,10.6,6.50178E-7,0.1,0,0.01
RungeKutta4,107,10.7,3.61051E-7,0.1,0,0.01
RungeKutta4,108,10.8,2.20011E-7,0.1,0,0.01
RungeKutta4,109,10.9,1.41425E-7,0.1,0,0.01
RungeKutta4,110,11.0,9.26905E-8,0.1,0,0.01
RungeKutta4,111,11.1,6.06715E-8,0.1,0,0.01
RungeKutta4,112,11.2,3.92632E-8,0.1,0,0.01
RungeKutta4,113,11.3,2.50223E-8,0.1,0,0.01
RungeKutta4,114,11.4,1.56914E-8,0.1,0,0.01
RungeKutta4,115,11.5,9.68828E-9,0.1,0,0.01
RungeKutta4,116,11.6,5.89630E-9,0.1,0,0.01
RungeKutta4,117,11.7,3.54185E-9,0.1,0,0.01
RungeKutta4,118,11.8,2.10260E-9,0.1,0,0.01
RungeKutta4,119,11.9,1.23502E-9,0.1,0,0.01
RungeKutta4,120,12.0,3.83145E-9,0.1,0,0.01
RungeKutta4,121,12.1,2.15412E-8,0.1,0,0.01
