method,step,t,y,step_size,difference,tolerance
RungeKutta4,0,0.0,0,0.1,0,0.01
RungeKutta4,1,0.1,1.35226E-19,0.1,0,0.01
RungeKutta4,2,0.2,5.16154E-19,0.1,0,0.01
RungeKutta4,3,0.3,1.70572E-18,0.1,0,0.01
RungeKutta4,4,0.4,5.45019E-18,0.1,0,0.01
RungeKutta4,5,0.5,1.71416E-17,0.1,0,0.01
RungeKutta4,6,0.6,5.32929E-17,0.1,0,0.01
RungeKutta4,7,0.7,1.64082E-16,0.1,0,0.01
RungeKutta4,8,0.8,5.00897E-16,0.1,0,0.01
RungeKutta4,9,0.9,1.51749E-15,0.1,0,0.01
RungeKutta4,10,1.0,4.56612E-15,0.1,0,0.01
RungeKutta4,11,1.1,1.36548E-14,0.1,0,0.01
RungeKutta4,12,1.2,4.06063E-14,0.1,0,0.01
RungeKutta4,13,1.3,1.20136E-13,0.1,0,0.01
RungeKutta4,14,1.4,3.53756E-13,0.1,0,0.01
RungeKutta4,15,1.5,1.03716E-12,0.1,0,0.01
RungeKutta4,16,1.6,3.02853E-12,0.1,0,0.01
RungeKutta4,17,1.7,8.81015E-12,0.1,0,0.01
RungeKutta4,18,1.8,2.55392E-11,0.1,0,0.01
RungeKutta4,19,1.9,7.37902E-11,0.1,0,0.01
RungeKutta4,20,2.0,2.12540E-10,0.1,0,0.01
RungeKutta4,21,2.1,6.10393E-10,0.1,0,0.01
RungeKutta4,22,2.2,1.74811E-9,0.1,0,0.01
RungeKutta4,23,2.3,4.99324E-9,0.1,0,0.01
RungeKutta4,24,2.4,1.42268E-8,0.1,0,0.01
RungeKutta4,25,2.5,4.04381E-8,0.1,0,0.01
RungeKutta4,26,2.6,1.14677E-7,0.1,0,0.01
RungeKutta4,27,2.7,3.24494E-7,0.1,0,0.01
RungeKutta4,28,2.8,9.16262E-7,0.1,0,0.01
RungeKutta4,29,2.9,0.00000258192,0.1,0,0.01
RungeKutta4,30,3.0,0.00000726130,0.1,0,0.01
RungeKutta4,31,3.1,0.0000203817,0.1,0,0.01
RungeKutta4,32,3.2,0.0000570995,0.1,0,0.01
RungeKutta4,33,3.3,0.000159646,0.1,0,0.01
RungeKutta4,34,3.4,0.000445316,0.1,0,0.01
RungeKutta4,35,3.5,0.00123810,0.1,0,0.01
RungeKutta4,36,3.6,0.00342187,0.1,0,0.01
RungeKutta4,37,3.7,0.00933615,0.1,0,0.01
RungeKutta4,38,3.8,0.0247204,0.1,0,0.01
RungeKutta4,39,3.9,0.0612921,0.1,0,0.01
RungeKutta4,40,4.0,0.134783,0.1,0,0.01
RungeKutta4,41,4.1,0.251442,0.1,0,0.01
RungeKutta4,42,4.2,0.397776,0.1,0,0.01
RungeKutta4,43,4.3,0.552162,0.1,0,0.01
RungeKutta4,44,4.4,0.699010,0.1,0,0.01
RungeKutta4,45,4.5,0.831084,0.1,0,0.01
RungeKutta4,46,4.6,0.946416,0.1,0,0.01
RungeKutta4,47,4.7,1.04545,0.1,0,0.01
RungeKutta4,48,4.8,1.12944,0.1,0,0.01
RungeKutta4,49,4.9,1.19971,0.1,0,0.01
RungeKutta4,50,5.0,1.25732,0.1,0,0.01
RungeKutta4,51,5.1,1.30289,0.1,0,0.01
RungeKutta4,52,5.2,1.33653,0.1,0,0.01
RungeKutta4,53,5.3,1.35773,0.1,0,0.01
RungeKutta4,54,5.4,1.36531,0.1,0,0.01
RungeKutta4,55,5.5,1.35743,0.1,0,0.01
RungeKutta4,56,5.6,1.33181,0.1,0,0.01
RungeKutta4,57,5.7,1.28625,0.1,0,0.01
RungeKutta4,58,5.8,1.21962,0.1,0,0.01
RungeKutta4,59,5.9,1.13313,0.1,0,0.01
RungeKutta4,60,6.0,1.03134,0.1,0,0.01
RungeKutta4,61,6.1,0.921988,0.1,0,0.01
RungeKutta4,62,6.2,0.814264,0.1,0,0.01
RungeKutta4,63,6.3,0.716210,0.1,0,0.01
RungeKutta4,64,6.4,0.632739,0.1,0,0.01
RungeKutta4,65,6.5,0.565232,0.1,0,0.01
RungeKutta4,66,6.6,0.512430,0.1,0,0.01
RungeKutta4,67,6.7,0.471747,0.1,0,0.01
RungeKutta4,68,6.8,0.440310,0.1,0,0.01
RungeKutta4,69,6.9,0.415544,0.1,0,0.01
RungeKutta4,70,7.0,0.395402,0.1,0,0.01
RungeKutta4,71,7.1,0.378358,0.1,0,0.01
RungeKutta4,72,7.2,0.363326,0.1,0,0.01
RungeKutta4,73,7.3,0.349558,0.1,0,0.01
RungeKutta4,74,7.4,0.336556,0.1,0,0.01
RungeKutta4,75,7.5,0.323988,0.1,0,0.01
RungeKutta4,76,7.6,0.311644,0.1,0,0.01
RungeKutta4,77,7.7,0.299387,0.1,0,0.01
RungeKutta4,78,7.8,0.287129,0.1,0,0.01
RungeKutta4,79,7.9,0.274784,0.1,0,0.01
RungeKutta4,80,8.0,0.262216,0.1,0,0.01
RungeKutta4,81,8.1,0.249113,0.1,0,0.01
RungeKutta4,82,8.2,0.234708,0.1,0,0.01
RungeKutta4,83,8.3,0.217189,0.1,0,0.01
RungeKutta4,84,8.4,0.192886,0.1,0,0.01
RungeKutta4,85,8.5,0.157029,0.1,0,0.01
RungeKutta4,86,8.6,0.110286,0.1,0,0.01
RungeKutta4,87,8.7,0.0648938,0.1,0,0.01
RungeKutta4,88,8.8,0.0329485,0.1,0,0.01
RungeKutta4,89,8.9,0.0151780,0.1,0,0.01
RungeKutta4,90,9.0,0.00658327,0.1,0,0.01
RungeKutta4,91,9.1,0.00274700,0.1,0,0.01
RungeKutta4,92,9.2,0.00111608,0.1,0,0.01
RungeKutta4,93,9.3,0.000444648,0.1,0,0.01
RungeKutta4,94,9.4,0.000174478,0.1,0,0.01
RungeKutta4,95,9.5,0.000067635,0.1,0,0.01
RungeKutta4,96,9.6,0.0000259553,0.1,0,0.01
RungeKutta4,97,9.7,0.0000098762,0.1,0,0.01
RungeKutta4,98,9.8,0.00000373073,0.1,0,0.01
RungeKutta4,99,9.9,0.00000140043,0.1,0,0.01
RungeKutta4,100,10.0,5.22802E-7,0.1,0,0.01
RungeKutta4,101,10.1,1.94229E-7,0.1,0,0.01
RungeKutta4,102,10.2,7.1852E-8,0.1,0,0.01
RungeKutta4,103,10.3,2.64813E-8,0.1,0,0.01
RungeKutta4,104,10.4,9.7280E-9,0.1,0,0.01
RungeKutta4,105,10.5,3.56348E-9,0.1,0,0.01
RungeKutta4,106,10.6,1.30220E-9,0.1,0,0.01
RungeKutta4,107,10.7,4.74913E-10,0.1,0,0.01
RungeKutta4,108,10.8,1.72928E-10,0.1,0,0.01
RungeKutta4,109,10.9,6.2894E-11,0.1,0,0.01
RungeKutta4,110,11.0,2.28577E-11,0.1,0,0.01
RungeKutta4,111,11.1,8.3049E-12,0.1,0,0.01
RungeKutta4,112,11.2,3.01798E-12,0.1,0,0.01
RungeKutta4,113,11.3,1.09745E-12,0.1,0,0.01
RungeKutta4,114,11.4,3.99537E-13,0.1,0,0.01
RungeKutta4,115,11.5,1.45695E-13,0.1,0,0.01
RungeKutta4,116,11.6,5.3244E-14,0.1,0,0.01
RungeKutta4,117,11.7,1.95095E-14,0.1,0,0.01
RungeKutta4,118,11.8,7.1708E-15,0.1,0,0.01
RungeKutta4,119,11.9,2.64498E-15,0.1,0,0.01
RungeKutta4,120,12.0,9.7585E-16,0.1,0,0.01
RungeKutta4,121,12.1,3.54668E-16,0.1,0,0.01
