month,observed,simulated_raw,synthesised
1,0,8.7122731e-10,3.022606057937915e-08
2,0,2.40053814e-06,8.328344441217086e-05
3,0,0.0050190604400000005,0.1741295562819368
4,20,0.5158079600000001,17.895263919454017
5,41,1.3473359999999999,46.744011682529084
6,33,1.0422484,36.159407442313764
7,26,0.545678,18.93156481152371
8,29,0.3546011,12.302408575914
9,7,0.1851182,6.422427147681615
10,3,0.0345604742,1.1990292026328586
11,0,5.2537797099999994e-05,0.0018227282588877181
12,0,2.5224148200000002e-08,8.751179202089495e-07
