method,step,t,y,step_size,difference,tolerance
RungeKutta4,0,0.0,0,0.1,0,0.01
RungeKutta4,1,0.1,5.40997E-14,0.1,0,0.01
RungeKutta4,2,0.2,1.91345E-13,0.1,0,0.01
RungeKutta4,3,0.3,5.90627E-13,0.1,0,0.01
RungeKutta4,4,0.4,1.78085E-12,0.1,0,0.01
RungeKutta4,5,0.5,5.33667E-12,0.1,0,0.01
RungeKutta4,6,0.6,1.59413E-11,0.1,0,0.01
RungeKutta4,7,0.7,4.74986E-11,0.1,0,0.01
RungeKutta4,8,0.8,1.41188E-10,0.1,0,0.01
RungeKutta4,9,0.9,4.18750E-10,0.1,0,0.01
RungeKutta4,10,1.0,1.23926E-9,0.1,0,0.01
RungeKutta4,11,1.1,3.66004E-9,0.1,0,0.01
RungeKutta4,12,1.2,1.07876E-8,0.1,0,0.01
RungeKutta4,13,1.3,3.17353E-8,0.1,0,0.01
RungeKutta4,14,1.4,9.31815E-8,0.1,0,0.01
RungeKutta4,15,1.5,2.73116E-7,0.1,0,0.01
RungeKutta4,16,1.6,7.99069E-7,0.1,0,0.01
RungeKutta4,17,1.7,0.00000233396,0.1,0,0.01
RungeKutta4,18,1.8,0.00000680548,0.1,0,0.01
RungeKutta4,19,1.9,0.0000198110,0.1,0,0.01
RungeKutta4,20,2.0,0.0000575740,0.1,0,0.01
RungeKutta4,21,2.1,0.000167022,0.1,0,0.01
RungeKutta4,22,2.2,0.000483490,0.1,0,0.01
RungeKutta4,23,2.3,0.00139504,0.1,0,0.01
RungeKutta4,24,2.4,0.00399954,0.1,0,0.01
RungeKutta4,25,2.5,0.0112963,0.1,0,0.01
RungeKutta4,26,2.6,0.0307625,0.1,0,0.01
RungeKutta4,27,2.7,0.0772462,0.1,0,0.01
RungeKutta4,28,2.8,0.167976,0.1,0,0.01
RungeKutta4,29,2.9,0.303834,0.1,0,0.01
RungeKutta4,30,3.0,0.463515,0.1,0,0.01
RungeKutta4,31,3.1,0.622830,0.1,0,0.01
RungeKutta4,32,3.2,0.767635,0.1,0,0.01
RungeKutta4,33,3.3,0.892797,0.1,0,0.01
RungeKutta4,34,3.4,0.997801,0.1,0,0.01
RungeKutta4,35,3.5,1.08375,0.1,0,0.01
RungeKutta4,36,3.6,1.15182,0.1,0,0.01
RungeKutta4,37,3.7,1.20248,0.1,0,0.01
RungeKutta4,38,3.8,1.23496,0.1,0,0.01
RungeKutta4,39,3.9,1.24695,0.1,0,0.01
RungeKutta4,40,4.0,1.23464,0.1,0,0.01
RungeKutta4,41,4.1,1.19378,0.1,0,0.01
RungeKutta4,42,4.2,1.12239,0.1,0,0.01
RungeKutta4,43,4.3,1.02442,0.1,0,0.01
RungeKutta4,44,4.4,0.911340,0.1,0,0.01
RungeKutta4,45,4.5,0.798507,0.1,0,0.01
RungeKutta4,46,4.6,0.698559,0.1,0,0.01
RungeKutta4,47,4.7,0.617296,0.1,0,0.01
RungeKutta4,48,4.8,0.554039,0.1,0,0.01
RungeKutta4,49,4.9,0.503743,0.1,0,0.01
RungeKutta4,50,5.0,0.457835,0.1,0,0.01
RungeKutta4,51,5.1,0.403093,0.1,0,0.01
RungeKutta4,52,5.2,0.324088,0.1,0,0.01
RungeKutta4,53,5.3,0.221723,0.1,0,0.01
RungeKutta4,54,5.4,0.126218,0.1,0,0.01
RungeKutta4,55,5.5,0.0623758,0.1,0,0.01
RungeKutta4,56,5.6,0.0282295,0.1,0,0.01
RungeKutta4,57,5.7,0.0121154,0.1,0,0.01
RungeKutta4,58,5.8,0.00502598,0.1,0,0.01
RungeKutta4,59,5.9,0.00203665,0.1,0,0.01
RungeKutta4,60,6.0,0.00081117,0.1,0,0.01
RungeKutta4,61,6.1,0.000318803,0.1,0,0.01
RungeKutta4,62,6.2,0.000123970,0.1,0,0.01
RungeKutta4,63,6.3,0.0000477892,0.1,0,0.01
RungeKutta4,64,6.4,0.0000182892,0.1,0,0.01
RungeKutta4,65,6.5,0.0000069567,0.1,0,0.01
RungeKutta4,66,6.6,0.00000263232,0.1,0,0.01
RungeKutta4,67,6.7,9.9154E-7,0.1,0,0.01
RungeKutta4,68,6.8,3.7203E-7,0.1,0,0.01
RungeKutta4,69,6.9,1.39108E-7,0.1,0,0.01
RungeKutta4,70,7.0,5.18577E-8,0.1,0,0.01
RungeKutta4,71,7.1,1.92804E-8,0.1,0,0.01
RungeKutta4,72,7.2,7.1514E-9,0.1,0,0.01
RungeKutta4,73,7.3,2.64698E-9,0.1,0,0.01
RungeKutta4,74,7.4,9.7791E-10,0.1,0,0.01
RungeKutta4,75,7.5,3.60683E-10,0.1,0,0.01
RungeKutta4,76,7.6,1.32835E-10,0.1,0,0.01
RungeKutta4,77,7.7,4.88567E-11,0.1,0,0.01
RungeKutta4,78,7.8,1.79485E-11,0.1,0,0.01
RungeKutta4,79,7.9,6.5869E-12,0.1,0,0.01
RungeKutta4,80,8.0,2.41512E-12,0.1,0,0.01
RungeKutta4,81,8.1,8.8480E-13,0.1,0,0.01
RungeKutta4,82,8.2,3.23925E-13,0.1,0,0.01
RungeKutta4,83,8.3,1.18515E-13,0.1,0,0.01
RungeKutta4,84,8.4,4.33383E-14,0.1,0,0.01
RungeKutta4,85,8.5,1.58406E-14,0.1,0,0.01
RungeKutta4,86,8.6,5.7877E-15,0.1,0,0.01
RungeKutta4,87,8.7,2.11397E-15,0.1,0,0.01
RungeKutta4,88,8.8,7.7193E-16,0.1,0,0.01
RungeKutta4,89,8.9,2.81817E-16,0.1,0,0.01
RungeKutta4,90,9.0,1.02870E-16,0.1,0,0.01
RungeKutta4,91,9.1,3.75458E-17,0.1,0,0.01
RungeKutta4,92,9.2,1.37025E-17,0.1,0,0.01
RungeKutta4,93,9.3,5.00062E-18,0.1,0,0.01
RungeKutta4,94,9.4,1.82492E-18,0.1,0,0.01
RungeKutta4,95,9.5,6.6600E-19,0.1,0,0.01
RungeKutta4,96,9.6,2.43068E-19,0.1,0,0.01
RungeKutta4,97,9.7,8.8718E-20,0.1,0,0.01
RungeKutta4,98,9.8,3.23847E-20,0.1,0,0.01
RungeKutta4,99,9.9,1.18227E-20,0.1,0,0.01
RungeKutta4,100,10.0,4.31665E-21,0.1,0,0.01
RungeKutta4,101,10.1,1.57628E-21,0.1,0,0.01
RungeKutta4,102,10.2,5.7569E-22,0.1,0,0.01
RungeKutta4,103,10.3,2.10283E-22,0.1,0,0.01
RungeKutta4,104,10.4,7.6823E-23,0.1,0,0.01
RungeKutta4,105,10.5,2.80705E-23,0.1,0,0.01
RungeKutta4,106,10.6,1.02583E-23,0.1,0,0.01
RungeKutta4,107,10.7,3.7495E-24,0.1,0,0.01
RungeKutta4,108,10.8,1.3707E-24,0.1,0,0.01
RungeKutta4,109,10.9,5.01163E-25,0.1,0,0.01
RungeKutta4,110,11.0,1.83265E-25,0.1,0,0.01
