month,observed,simulated_raw,synthesised
1,0,3.9488195e-09,1.2912949477785231e-08
2,0,0.0013816436971999999,0.004518083254563546
3,1,0.14289015,0.46726199762312587
4,3,0.5069882,1.657891177966801
5,1,0.9281919999999999,3.035260639713825
6,3,1.321533,4.321516560132959
7,7,1.584311,5.180821230268792
8,3,1.458857,4.770576810693254
9,4,0.719859,2.353995389794089
10,4,0.4501501,1.4720261330557067
11,2,0.18365127,0.6005540569887011
12,0,0.001264240723,0.004134166320809971
