method,step,t,y,step_size,difference,tolerance
RungeKutta4,107,10.7,3.03021E-8,0.1,0,0.01
RungeKutta4,108,10.8,1.86502E-8,0.1,0,0.01
RungeKutta4,109,10.9,1.13798E-8,0.1,0,0.01
RungeKutta4,110,11.0,6.89015E-9,0.1,0,0.01
RungeKutta4,111,11.1,4.14288E-9,0.1,0,0.01
RungeKutta4,112,11.2,2.47541E-9,0.1,0,0.01
RungeKutta4,113,11.3,1.47063E-9,0.1,0,0.01
RungeKutta4,114,11.4,8.69137E-10,0.1,0,0.01
RungeKutta4,115,11.5,5.11189E-10,0.1,0,0.01
RungeKutta4,116,11.6,2.99322E-10,0.1,0,0.01
RungeKutta4,117,11.7,1.74546E-10,0.1,0,0.01
RungeKutta4,118,11.8,1.01394E-10,0.1,0,0.01
RungeKutta4,119,11.9,5.86883E-11,0.1,0,0.01
RungeKutta4,120,12.0,0.00000913249,0.1,0,0.01
RungeKutta4,121,12.1,0.0000533715,0.1,0,0.01
