method,step,t,y,step_size,difference,tolerance
RungeKutta4,0,0.0,0,0.1,0,0.01
RungeKutta4,1,0.1,1.05664E-20,0.1,0,0.01
RungeKutta4,2,0.2,2.70714E-20,0.1,0,0.01
RungeKutta4,3,0.3,5.73907E-20,0.1,0,0.01
RungeKutta4,4,0.4,1.15644E-19,0.1,0,0.01
RungeKutta4,5,0.5,2.27789E-19,0.1,0,0.01
RungeKutta4,6,0.6,4.40961E-19,0.1,0,0.01
RungeKutta4,7,0.7,8.38311E-19,0.1,0,0.01
RungeKutta4,8,0.8,1.56044E-18,0.1,0,0.01
RungeKutta4,9,0.9,2.83045E-18,0.1,0,0.01
RungeKutta4,10,1.0,4.96993E-18,0.1,0,0.01
RungeKutta4,11,1.1,8.36416E-18,0.1,0,0.01
RungeKutta4,12,1.2,1.32908E-17,0.1,0,0.01
RungeKutta4,13,1.3,1.94481E-17,0.1,0,0.01
RungeKutta4,14,1.4,2.50621E-17,0.1,0,0.01
RungeKutta4,15,1.5,2.60054E-17,0.1,0,0.01
RungeKutta4,16,1.6,1.83215E-17,0.1,0,0.01
RungeKutta4,17,1.7,1.82051E-17,0.1,0,0.01
RungeKutta4,18,1.8,1.50045E-16,0.1,0,0.01
RungeKutta4,19,1.9,9.65860E-16,0.1,0,0.01
RungeKutta4,20,2.0,4.49429E-15,0.1,0,0.01
RungeKutta4,21,2.1,1.74755E-14,0.1,0,0.01
RungeKutta4,22,2.2,6.09287E-14,0.1,0,0.01
RungeKutta4,23,2.3,1.97545E-13,0.1,0,0.01
RungeKutta4,24,2.4,6.08202E-13,0.1,0,0.01
RungeKutta4,25,2.5,1.80146E-12,0.1,0,0.01
RungeKutta4,26,2.6,5.17813E-12,0.1,0,0.01
RungeKutta4,27,2.7,1.45304E-11,0.1,0,0.01
RungeKutta4,28,2.8,3.99819E-11,0.1,0,0.01
RungeKutta4,29,2.9,1.08225E-10,0.1,0,0.01
RungeKutta4,30,3.0,2.88910E-10,0.1,0,0.01
RungeKutta4,31,3.1,7.62102E-10,0.1,0,0.01
RungeKutta4,32,3.2,1.98949E-9,0.1,0,0.01
RungeKutta4,33,3.3,5.14647E-9,0.1,0,0.01
RungeKutta4,34,3.4,1.32056E-8,0.1,0,0.01
RungeKutta4,35,3.5,3.36401E-8,0.1,0,0.01
RungeKutta4,36,3.6,8.51399E-8,0.1,0,0.01
RungeKutta4,37,3.7,2.14206E-7,0.1,0,0.01
RungeKutta4,38,3.8,5.36036E-7,0.1,0,0.01
RungeKutta4,39,3.9,0.00000133477,0.1,0,0.01
RungeKutta4,40,4.0,0.00000330850,0.1,0,0.01
RungeKutta4,41,4.1,0.00000816643,0.1,0,0.01
RungeKutta4,42,4.2,0.0000200774,0.1,0,0.01
RungeKutta4,43,4.3,0.0000491759,0.1,0,0.01
RungeKutta4,44,4.4,0.000120007,0.1,0,0.01
RungeKutta4,45,4.5,0.000291765,0.1,0,0.01
RungeKutta4,46,4.6,0.000706333,0.1,0,0.01
RungeKutta4,47,4.7,0.00170032,0.1,0,0.01
RungeKutta4,48,4.8,0.00405655,0.1,0,0.01
RungeKutta4,49,4.9,0.00952152,0.1,0,0.01
RungeKutta4,50,5.0,0.0216659,0.1,0,0.01
RungeKutta4,51,5.1,0.0465972,0.1,0,0.01
RungeKutta4,52,5.2,0.0916410,0.1,0,0.01
RungeKutta4,53,5.3,0.160511,0.1,0,0.01
RungeKutta4,54,5.4,0.249293,0.1,0,0.01
RungeKutta4,55,5.5,0.348918,0.1,0,0.01
RungeKutta4,56,5.6,0.450578,0.1,0,0.01
RungeKutta4,57,5.7,0.548465,0.1,0,0.01
RungeKutta4,58,5.8,0.639695,0.1,0,0.01
RungeKutta4,59,5.9,0.723303,0.1,0,0.01
RungeKutta4,60,6.0,0.799345,0.1,0,0.01
RungeKutta4,61,6.1,0.868340,0.1,0,0.01
RungeKutta4,62,6.2,0.930952,0.1,0,0.01
RungeKutta4,63,6.3,0.987856,0.1,0,0.01
RungeKutta4,64,6.4,1.03966,0.1,0,0.01
RungeKutta4,65,6.5,1.08689,0.1,0,0.01
RungeKutta4,66,6.6,1.13001,0.1,0,0.01
RungeKutta4,67,6.7,1.16939,0.1,0,0.01
RungeKutta4,68,6.8,1.20533,0.1,0,0.01
RungeKutta4,69,6.9,1.23808,0.1,0,0.01
RungeKutta4,70,7.0,1.26785,0.1,0,0.01
RungeKutta4,71,7.1,1.29478,0.1,0,0.01
RungeKutta4,72,7.2,1.31897,0.1,0,0.01
RungeKutta4,73,7.3,1.34045,0.1,0,0.01
RungeKutta4,74,7.4,1.35916,0.1,0,0.01
RungeKutta4,75,7.5,1.37484,0.1,0,0.01
RungeKutta4,76,7.6,1.38686,0.1,0,0.01
RungeKutta4,77,7.7,1.39382,0.1,0,0.01
RungeKutta4,78,7.8,1.39270,0.1,0,0.01
RungeKutta4,79,7.9,1.37718,0.1,0,0.01
RungeKutta4,80,8.0,1.33485,0.1,0,0.01
RungeKutta4,81,8.1,1.24476,0.1,0,0.01
RungeKutta4,82,8.2,1.08272,0.1,0,0.01
RungeKutta4,83,8.3,0.84603,0.1,0,0.01
RungeKutta4,84,8.4,0.579515,0.1,0,0.01
RungeKutta4,85,8.5,0.349188,0.1,0,0.01
RungeKutta4,86,8.6,0.189097,0.1,0,0.01
RungeKutta4,87,8.7,0.094211,0.1,0,0.01
RungeKutta4,88,8.8,0.0440755,0.1,0,0.01
RungeKutta4,89,8.9,0.0197120,0.1,0,0.01
RungeKutta4,90,9.0,0.0085546,0.1,0,0.01
RungeKutta4,91,9.1,0.00364362,0.1,0,0.01
RungeKutta4,92,9.2,0.00153509,0.1,0,0.01
RungeKutta4,93,9.3,0.000642955,0.1,0,0.01
RungeKutta4,94,9.4,0.000268525,0.1,0,0.01
RungeKutta4,95,9.5,0.000112023,0.1,0,0.01
RungeKutta4,96,9.6,0.000046725,0.1,0,0.01
RungeKutta4,97,9.7,0.0000194945,0.1,0,0.01
RungeKutta4,98,9.8,0.0000081373,0.1,0,0.01
RungeKutta4,99,9.9,0.00000339823,0.1,0,0.01
RungeKutta4,100,10.0,0.00000141973,0.1,0,0.01
RungeKutta4,101,10.1,5.93307E-7,0.1,0,0.01
RungeKutta4,102,10.2,2.47977E-7,0.1,0,0.01
RungeKutta4,103,10.3,1.03641E-7,0.1,0,0.01
RungeKutta4,104,10.4,4.33082E-8,0.1,0,0.01
RungeKutta4,105,10.5,1.80907E-8,0.1,0,0.01
RungeKutta4,106,10.6,7.5529E-9,0.1,0,0.01
RungeKutta4,107,10.7,3.15122E-9,0.1,0,0.01
RungeKutta4,108,10.8,1.31365E-9,0.1,0,0.01
RungeKutta4,109,10.9,5.47088E-10,0.1,0,0.01
RungeKutta4,110,11.0,2.27586E-10,0.1,0,0.01
RungeKutta4,111,11.1,9.4554E-11,0.1,0,0.01
RungeKutta4,112,11.2,3.92285E-11,0.1,0,0.01
RungeKutta4,113,11.3,1.62498E-11,0.1,0,0.01
RungeKutta4,114,11.4,6.71985E-12,0.1,0,0.01
RungeKutta4,115,11.5,2.77378E-12,0.1,0,0.01
RungeKutta4,116,11.6,1.14268E-12,0.1,0,0.01
RungeKutta4,117,11.7,4.69737E-13,0.1,0,0.01
RungeKutta4,118,11.8,1.92662E-13,0.1,0,0.01
RungeKutta4,119,11.9,7.8828E-14,0.1,0,0.01
RungeKutta4,120,12.0,3.18575E-14,0.1,0,0.01
RungeKutta4,121,12.1,1.22757E-14,0.1,0,0.01
