method,step,t,y,step_size,difference,tolerance
RungeKutta4,0,0.0,0,0.1,0,0.01
RungeKutta4,1,0.1,3.57533E-13,0.1,0,0.01
RungeKutta4,2,0.2,1.15692E-12,0.1,0,0.01
RungeKutta4,3,0.3,3.19542E-12,0.1,0,0.01
RungeKutta4,4,0.4,8.54204E-12,0.1,0,0.01
RungeKutta4,5,0.5,2.26054E-11,0.1,0,0.01
RungeKutta4,6,0.6,5.95074E-11,0.1,0,0.01
RungeKutta4,7,0.7,1.56020E-10,0.1,0,0.01
RungeKutta4,8,0.8,4.07595E-10,0.1,0,0.01
RungeKutta4,9,0.9,1.06128E-9,0.1,0,0.01
RungeKutta4,10,1.0,2.75468E-9,0.1,0,0.01
RungeKutta4,11,1.1,7.12901E-9,0.1,0,0.01
RungeKutta4,12,1.2,1.83983E-8,0.1,0,0.01
RungeKutta4,13,1.3,4.73556E-8,0.1,0,0.01
RungeKutta4,14,1.4,1.21582E-7,0.1,0,0.01
RungeKutta4,15,1.5,3.11402E-7,0.1,0,0.01
RungeKutta4,16,1.6,7.95737E-7,0.1,0,0.01
RungeKutta4,17,1.7,0.00000202890,0.1,0,0.01
RungeKutta4,18,1.8,0.00000516210,0.1,0,0.01
RungeKutta4,19,1.9,0.0000131067,0.1,0,0.01
RungeKutta4,20,2.0,0.0000332115,0.1,0,0.01
RungeKutta4,21,2.1,0.0000839888,0.1,0,0.01
RungeKutta4,22,2.2,0.000211964,0.1,0,0.01
RungeKutta4,23,2.3,0.000533711,0.1,0,0.01
RungeKutta4,24,2.4,0.00133985,0.1,0,0.01
RungeKutta4,25,2.5,0.00334790,0.1,0,0.01
RungeKutta4,26,2.6,0.00829188,0.1,0,0.01
RungeKutta4,27,2.7,0.0201640,0.1,0,0.01
RungeKutta4,28,2.8,0.0471987,0.1,0,0.01
RungeKutta4,29,2.9,0.102774,0.1,0,0.01
RungeKutta4,30,3.0,0.199769,0.1,0,0.01
RungeKutta4,31,3.1,0.338093,0.1,0,0.01
RungeKutta4,32,3.2,0.501563,0.1,0,0.01
RungeKutta4,33,3.3,0.669883,0.1,0,0.01
RungeKutta4,34,3.4,0.828824,0.1,0,0.01
RungeKutta4,35,3.5,0.971576,0.1,0,0.01
RungeKutta4,36,3.6,1.09623,0.1,0,0.01
RungeKutta4,37,3.7,1.20334,0.1,0,0.01
RungeKutta4,38,3.8,1.29439,0.1,0,0.01
RungeKutta4,39,3.9,1.37107,0.1,0,0.01
RungeKutta4,40,4.0,1.43488,0.1,0,0.01
RungeKutta4,41,4.1,1.48697,0.1,0,0.01
RungeKutta4,42,4.2,1.52802,0.1,0,0.01
RungeKutta4,43,4.3,1.55808,0.1,0,0.01
RungeKutta4,44,4.4,1.57642,0.1,0,0.01
RungeKutta4,45,4.5,1.58130,0.1,0,0.01
RungeKutta4,46,4.6,1.56972,0.1,0,0.01
RungeKutta4,47,4.7,1.53739,0.1,0,0.01
RungeKutta4,48,4.8,1.47908,0.1,0,0.01
RungeKutta4,49,4.9,1.38974,0.1,0,0.01
RungeKutta4,50,5.0,1.26586,0.1,0,0.01
RungeKutta4,51,5.1,1.10582,0.1,0,0.01
RungeKutta4,52,5.2,0.909335,0.1,0,0.01
RungeKutta4,53,5.3,0.682782,0.1,0,0.01
RungeKutta4,54,5.4,0.453759,0.1,0,0.01
RungeKutta4,55,5.5,0.265527,0.1,0,0.01
RungeKutta4,56,5.6,0.140375,0.1,0,0.01
RungeKutta4,57,5.7,0.0693052,0.1,0,0.01
RungeKutta4,58,5.8,0.0327525,0.1,0,0.01
RungeKutta4,59,5.9,0.0150413,0.1,0,0.01
RungeKutta4,60,6.0,0.00677227,0.1,0,0.01
RungeKutta4,61,6.1,0.00300534,0.1,0,0.01
RungeKutta4,62,6.2,0.00131889,0.1,0,0.01
RungeKutta4,63,6.3,0.000573638,0.1,0,0.01
RungeKutta4,64,6.4,0.000247658,0.1,0,0.01
RungeKutta4,65,6.5,0.000106252,0.1,0,0.01
RungeKutta4,66,6.6,0.0000453377,0.1,0,0.01
RungeKutta4,67,6.7,0.0000192532,0.1,0,0.01
RungeKutta4,68,6.8,0.0000081414,0.1,0,0.01
RungeKutta4,69,6.9,0.00000342947,0.1,0,0.01
RungeKutta4,70,7.0,0.00000143962,0.1,0,0.01
RungeKutta4,71,7.1,6.02402E-7,0.1,0,0.01
RungeKutta4,72,7.2,2.51334E-7,0.1,0,0.01
RungeKutta4,73,7.3,1.04577E-7,0.1,0,0.01
RungeKutta4,74,7.4,4.34037E-8,0.1,0,0.01
RungeKutta4,75,7.5,1.79717E-8,0.1,0,0.01
RungeKutta4,76,7.6,7.4249E-9,0.1,0,0.01
RungeKutta4,77,7.7,3.06118E-9,0.1,0,0.01
RungeKutta4,78,7.8,1.25961E-9,0.1,0,0.01
RungeKutta4,79,7.9,5.17343E-10,0.1,0,0.01
RungeKutta4,80,8.0,2.12108E-10,0.1,0,0.01
RungeKutta4,81,8.1,8.6818E-11,0.1,0,0.01
RungeKutta4,82,8.2,3.54793E-11,0.1,0,0.01
RungeKutta4,83,8.3,1.44773E-11,0.1,0,0.01
RungeKutta4,84,8.4,5.89903E-12,0.1,0,0.01
RungeKutta4,85,8.5,2.40040E-12,0.1,0,0.01
RungeKutta4,86,8.6,9.7550E-13,0.1,0,0.01
RungeKutta4,87,8.7,3.95953E-13,0.1,0,0.01
RungeKutta4,88,8.8,1.60531E-13,0.1,0,0.01
RungeKutta4,89,8.9,6.50138E-14,0.1,0,0.01
RungeKutta4,90,9.0,2.63036E-14,0.1,0,0.01
RungeKutta4,91,9.1,1.06319E-14,0.1,0,0.01
RungeKutta4,92,9.2,4.29367E-15,0.1,0,0.01
RungeKutta4,93,9.3,1.73260E-15,0.1,0,0.01
RungeKutta4,94,9.4,6.9864E-16,0.1,0,0.01
RungeKutta4,95,9.5,2.81535E-16,0.1,0,0.01
RungeKutta4,96,9.6,1.13388E-16,0.1,0,0.01
RungeKutta4,97,9.7,4.56453E-17,0.1,0,0.01
RungeKutta4,98,9.8,1.83680E-17,0.1,0,0.01
RungeKutta4,99,9.9,7.3893E-18,0.1,0,0.01
RungeKutta4,100,10.0,2.97213E-18,0.1,0,0.01
RungeKutta4,101,10.1,1.19536E-18,0.1,0,0.01
RungeKutta4,102,10.2,4.8078E-19,0.1,0,0.01
RungeKutta4,103,10.3,1.93403E-19,0.1,0,0.01
RungeKutta4,104,10.4,7.7821E-20,0.1,0,0.01
RungeKutta4,105,10.5,3.1326E-20,0.1,0,0.01
