method,step,t,y,step_size,difference,tolerance
RungeKutta4,106,10.6,6.10253E-8,0.1,0,0.01
RungeKutta4,107,10.7,2.89076E-8,0.1,0,0.01
RungeKutta4,108,10.8,1.36434E-8,0.1,0,0.01
RungeKutta4,109,10.9,6.41412E-9,0.1,0,0.01
RungeKutta4,110,11.0,3.00285E-9,0.1,0,0.01
RungeKutta4,111,11.1,1.39953E-9,0.1,0,0.01
RungeKutta4,112,11.2,6.49118E-10,0.1,0,0.01
RungeKutta4,113,11.3,2.99491E-10,0.1,0,0.01
RungeKutta4,114,11.4,1.37391E-10,0.1,0,0.01
RungeKutta4,115,11.5,6.26348E-11,0.1,0,0.01
RungeKutta4,116,11.6,2.83585E-11,0.1,0,0.01
RungeKutta4,117,11.7,1.27424E-11,0.1,0,0.01
RungeKutta4,118,11.8,5.67738E-12,0.1,0,0.01
RungeKutta4,119,11.9,2.50580E-12,0.1,0,0.01
RungeKutta4,120,12.0,5.86328E-12,0.1,0,0.01
RungeKutta4,121,12.1,2.57508E-11,0.1,0,0.01
