method,step,t,y,step_size,difference,tolerance
RungeKutta4,0,0.0,0,0.1,0,0.01
RungeKutta4,1,0.1,4.40345E-10,0.1,0,0.01
RungeKutta4,2,0.2,1.00813E-9,0.1,0,0.01
RungeKutta4,3,0.3,1.82135E-9,0.1,0,0.01
RungeKutta4,4,0.4,2.92539E-9,0.1,0,0.01
RungeKutta4,5,0.5,4.14492E-9,0.1,0,0.01
RungeKutta4,6,0.6,4.84222E-9,0.1,0,0.01
RungeKutta4,7,0.7,3.96774E-9,0.1,0,0.01
RungeKutta4,8,0.8,2.59180E-9,0.1,0,0.01
RungeKutta4,9,0.9,1.77463E-8,0.1,0,0.01
RungeKutta4,10,1.0,1.39095E-7,0.1,0,0.01
RungeKutta4,11,1.1,7.33637E-7,0.1,0,0.01
RungeKutta4,12,1.2,0.00000312904,0.1,0,0.01
RungeKutta4,13,1.3,0.0000117772,0.1,0,0.01
RungeKutta4,14,1.4,0.0000408350,0.1,0,0.01
RungeKutta4,15,1.5,0.000133355,0.1,0,0.01
RungeKutta4,16,1.6,0.000414448,0.1,0,0.01
RungeKutta4,17,1.7,0.00122528,0.1,0,0.01
RungeKutta4,18,1.8,0.00339871,0.1,0,0.01
RungeKutta4,19,1.9,0.00858803,0.1,0,0.01
RungeKutta4,20,2.0,0.0190450,0.1,0,0.01
RungeKutta4,21,2.1,0.0362648,0.1,0,0.01
RungeKutta4,22,2.2,0.0598286,0.1,0,0.01
RungeKutta4,23,2.3,0.0880241,0.1,0,0.01
RungeKutta4,24,2.4,0.119118,0.1,0,0.01
RungeKutta4,25,2.5,0.151937,0.1,0,0.01
RungeKutta4,26,2.6,0.185851,0.1,0,0.01
RungeKutta4,27,2.7,0.220583,0.1,0,0.01
RungeKutta4,28,2.8,0.256039,0.1,0,0.01
RungeKutta4,29,2.9,0.292211,0.1,0,0.01
RungeKutta4,30,3.0,0.329116,0.1,0,0.01
RungeKutta4,31,3.1,0.366769,0.1,0,0.01
RungeKutta4,32,3.2,0.405176,0.1,0,0.01
RungeKutta4,33,3.3,0.444325,0.1,0,0.01
RungeKutta4,34,3.4,0.484190,0.1,0,0.01
RungeKutta4,35,3.5,0.524726,0.1,0,0.01
RungeKutta4,36,3.6,0.565880,0.1,0,0.01
RungeKutta4,37,3.7,0.607586,0.1,0,0.01
RungeKutta4,38,3.8,0.649769,0.1,0,0.01
RungeKutta4,39,3.9,0.692345,0.1,0,0.01
RungeKutta4,40,4.0,0.735223,0.1,0,0.01
RungeKutta4,41,4.1,0.778310,0.1,0,0.01
RungeKutta4,42,4.2,0.821506,0.1,0,0.01
RungeKutta4,43,4.3,0.864706,0.1,0,0.01
RungeKutta4,44,4.4,0.907805,0.1,0,0.01
RungeKutta4,45,4.5,0.950694,0.1,0,0.01
RungeKutta4,46,4.6,0.993266,0.1,0,0.01
RungeKutta4,47,4.7,1.03541,0.1,0,0.01
RungeKutta4,48,4.8,1.07702,0.1,0,0.01
RungeKutta4,49,4.9,1.11798,0.1,0,0.01
RungeKutta4,50,5.0,1.15818,0.1,0,0.01
RungeKutta4,51,5.1,1.19753,0.1,0,0.01
RungeKutta4,52,5.2,1.23591,0.1,0,0.01
RungeKutta4,53,5.3,1.27322,0.1,0,0.01
RungeKutta4,54,5.4,1.30936,0.1,0,0.01
RungeKutta4,55,5.5,1.34423,0.1,0,0.01
RungeKutta4,56,5.6,1.37773,0.1,0,0.01
RungeKutta4,57,5.7,1.40977,0.1,0,0.01
RungeKutta4,58,5.8,1.44027,0.1,0,0.01
RungeKutta4,59,5.9,1.46913,0.1,0,0.01
RungeKutta4,60,6.0,1.49627,0.1,0,0.01
RungeKutta4,61,6.1,1.52159,0.1,0,0.01
RungeKutta4,62,6.2,1.54500,0.1,0,0.01
RungeKutta4,63,6.3,1.56641,0.1,0,0.01
RungeKutta4,64,6.4,1.58569,0.1,0,0.01
RungeKutta4,65,6.5,1.60268,0.1,0,0.01
RungeKutta4,66,6.6,1.61718,0.1,0,0.01
RungeKutta4,67,6.7,1.62890,0.1,0,0.01
RungeKutta4,68,6.8,1.63739,0.1,0,0.01
RungeKutta4,69,6.9,1.64200,0.1,0,0.01
RungeKutta4,70,7.0,1.64175,0.1,0,0.01
RungeKutta4,71,7.1,1.63517,0.1,0,0.01
RungeKutta4,72,7.2,1.62018,0.1,0,0.01
RungeKutta4,73,7.3,1.59400,0.1,0,0.01
RungeKutta4,74,7.4,1.55327,0.1,0,0.01
RungeKutta4,75,7.5,1.49476,0.1,0,0.01
RungeKutta4,76,7.6,1.41672,0.1,0,0.01
RungeKutta4,77,7.7,1.32060,0.1,0,0.01
RungeKutta4,78,7.8,1.21208,0.1,0,0.01
RungeKutta4,79,7.9,1.10004,0.1,0,0.01
RungeKutta4,80,8.0,0.993618,0.1,0,0.01
RungeKutta4,81,8.1,0.899390,0.1,0,0.01
RungeKutta4,82,8.2,0.820222,0.1,0,0.01
RungeKutta4,83,8.3,0.755892,0.1,0,0.01
RungeKutta4,84,8.4,0.704389,0.1,0,0.01
RungeKutta4,85,8.5,0.663074,0.1,0,0.01
RungeKutta4,86,8.6,0.629388,0.1,0,0.01
RungeKutta4,87,8.7,0.601161,0.1,0,0.01
RungeKutta4,88,8.8,0.576702,0.1,0,0.01
RungeKutta4,89,8.9,0.554754,0.1,0,0.01
RungeKutta4,90,9.0,0.534416,0.1,0,0.01
RungeKutta4,91,9.1,0.515061,0.1,0,0.01
RungeKutta4,92,9.2,0.496269,0.1,0,0.01
RungeKutta4,93,9.3,0.477766,0.1,0,0.01
RungeKutta4,94,9.4,0.459372,0.1,0,0.01
RungeKutta4,95,9.5,0.440981,0.1,0,0.01
RungeKutta4,96,9.6,0.422526,0.1,0,0.01
RungeKutta4,97,9.7,0.403946,0.1,0,0.01
RungeKutta4,98,9.8,0.385165,0.1,0,0.01
RungeKutta4,99,9.9,0.365999,0.1,0,0.01
RungeKutta4,100,10.0,0.346026,0.1,0,0.01
RungeKutta4,101,10.1,0.324298,0.1,0,0.01
RungeKutta4,102,10.2,0.298829,0.1,0,0.01
RungeKutta4,103,10.3,0.266052,0.1,0,0.01
RungeKutta4,104,10.4,0.221618,0.1,0,0.01
RungeKutta4,105,10.5,0.165336,0.1,0,0.01
RungeKutta4,106,10.6,0.107141,0.1,0,0.01
RungeKutta4,107,10.7,0.0608005,0.1,0,0.01
RungeKutta4,108,10.8,0.0312943,0.1,0,0.01
RungeKutta4,109,10.9,0.0151179,0.1,0,0.01
RungeKutta4,110,11.0,0.00701225,0.1,0,0.01
RungeKutta4,111,11.1,0.00316477,0.1,0,0.01
RungeKutta4,112,11.2,0.00140052,0.1,0,0.01
RungeKutta4,113,11.3,0.000610553,0.1,0,0.01
RungeKutta4,114,11.4,0.000263001,0.1,0,0.01
RungeKutta4,115,11.5,0.000112175,0.1,0,0.01
RungeKutta4,116,11.6,0.0000474467,0.1,0,0.01
RungeKutta4,117,11.7,0.0000199249,0.1,0,0.01
RungeKutta4,118,11.8,0.0000083153,0.1,0,0.01
RungeKutta4,119,11.9,0.00000345133,0.1,0,0.01
RungeKutta4,120,12.0,0.00000142183,0.1,0,0.01
RungeKutta4,121,12.1,5.77188E-7,0.1,0,0.01
