TIMESTAMP,OBSERVED,GROWTH,DECAY,OOS_DECAY,POST_PEAK_DECAY,POST_PEAK_SHARPNESS,SEASON_START,SEASON_END,SHARPNESS,FORCING_PEAK,SCORE,WRAPS_YEAR
2026-05-06 06:25:47,chiffchaff_observed.csv,4.684,1.855,1.433,0.762,5.13,3.52,7.63,1.687,4.33,0.07973716405682110690957130655,
2026-05-06 06:25:47,chiffchaff_observed.csv,3.085,1.178,3.027,1.761,8.108,2.76,7.63,2.516,2.93,0.03628204272997343581442360673,
2026-05-06 06:25:47,chiffchaff_observed.csv,4.267,2.524,5.88,6.983,5.747,3.38,7.37,11.034,4.65,0.01627899643049037145307595618,
2026-05-06 06:25:48,chiffchaff_observed.csv,1.9,1.965,3.081,7.786,3.215,3.78,6.84,2.664,4.0,0.04188732553756852331808081901,
2026-05-06 06:25:48,chiffchaff_observed.csv,2.953,2.094,1.326,1.894,3.06,2.93,6.56,5.375,5.0,0.04789732879080122114680655453,
2026-05-06 06:25:48,chiffchaff_observed.csv,4.316,2.899,4.623,1.344,8.588,3.89,7.18,6.962,5.49,0.08647511706223097117139144654,
2026-05-06 06:25:48,chiffchaff_observed.csv,1.434,2.31,1.716,3.606,2.687,3.48,7.34,9.08,5.38,0.03884375889722884418347338171,
2026-05-06 06:25:49,chiffchaff_observed.csv,2.67,2.784,2.51,5.336,2.645,3.25,6.46,12.627,3.83,0.04364035468398882625894333231,
2026-05-06 06:25:49,chiffchaff_observed.csv,4.157,2.107,3.006,3.615,7.243,2.35,6.68,3.912,4.34,0.06178038023564322512724006575,
2026-05-06 06:25:49,chiffchaff_observed.csv,3.762,2.285,7.77,1.804,9.765,2.67,6.28,8.892,3.84,0.06556115701775193798897664530,
2026-05-06 06:25:49,chiffchaff_observed.csv,2.055,2.917,1.779,4.452,4.836,2.93,7.57,1.454,3.26,0.09660172637426223237523797323,
2026-05-06 06:25:50,chiffchaff_observed.csv,3.437,1.801,2.332,1.883,4.302,2.01,6.36,11.569,5.12,0.08033574670361263060655377081,
2026-05-06 06:25:50,chiffchaff_observed.csv,1.746,2.187,5.854,6.946,3.774,2.91,7.8,11.844,4.64,0.01056728778190864211480925275,
2026-05-06 06:25:50,chiffchaff_observed.csv,3.762,1.883,1.958,3.195,4.377,3.64,6.63,11.197,3.64,0.04533370084878379152806397540,
2026-05-06 06:25:51,chiffchaff_observed.csv,3.858,2.108,1.898,0.659,4.841,3.01,7.95,6.774,4.98,0.06745917606080155620357658454,
2026-05-06 06:25:51,chiffchaff_observed.csv,4.34,2.971,6.694,2.185,9.201,3.55,7.62,2.964,4.22,0.03499202845449739311071320501,
2026-05-06 06:25:51,chiffchaff_observed.csv,1.766,1.696,2.595,1.925,3.034,3.04,7.45,11.546,3.69,0.005038535080281705066622779916,
2026-05-06 06:25:51,chiffchaff_observed.csv,1.033,2.733,7.351,0.72,4.527,3.82,6.3,13.926,4.61,0.09737907590464327830573859797,
2026-05-06 06:25:52,chiffchaff_observed.csv,1.551,0.736,1.173,2.394,5.792,3.43,6.68,7.506,4.37,0.06520650050142828534102657176,
2026-05-06 06:25:52,chiffchaff_observed.csv,3.774,0.797,5.798,1.833,2.6,2.19,6.95,4.536,5.4,0.05227006914471802545517472668,
2026-05-06 06:25:52,chiffchaff_observed.csv,2.895,2.82,5.189,5.232,3.875,2.33,7.17,5.939,2.79,0.1452056062631486469239246920,
2026-05-06 06:25:53,chiffchaff_observed.csv,1.4,2.768,1.494,2.103,4.127,2.7,7.92,6.872,4.63,0.02962529739751085657083743896,
2026-05-06 06:25:53,chiffchaff_observed.csv,2.07,2.669,3.712,4.72,9.62,2.24,6.75,9.268,5.09,0.07934381241811861184083681032,
2026-05-06 06:25:53,chiffchaff_observed.csv,3.107,2.468,7.471,0.025,4.814,3.24,6.68,14.986,3.55,0.02572931822955887503177003306,
