method,step,t,y,step_size,difference,tolerance
RungeKutta4,0,0.0,0,0.1,0,0.01
RungeKutta4,1,0.1,6.9870E-12,0.1,0,0.01
RungeKutta4,2,0.2,1.93594E-11,0.1,0,0.01
RungeKutta4,3,0.3,4.54659E-11,0.1,0,0.01
RungeKutta4,4,0.4,1.02990E-10,0.1,0,0.01
RungeKutta4,5,0.5,2.30561E-10,0.1,0,0.01
RungeKutta4,6,0.6,5.12923E-10,0.1,0,0.01
RungeKutta4,7,0.7,1.13565E-9,0.1,0,0.01
RungeKutta4,8,0.8,2.50389E-9,0.1,0,0.01
RungeKutta4,9,0.9,5.49934E-9,0.1,0,0.01
RungeKutta4,10,1.0,1.20350E-8,0.1,0,0.01
RungeKutta4,11,1.1,2.62498E-8,0.1,0,0.01
RungeKutta4,12,1.2,5.70735E-8,0.1,0,0.01
RungeKutta4,13,1.3,1.23722E-7,0.1,0,0.01
RungeKutta4,14,1.4,2.67443E-7,0.1,0,0.01
RungeKutta4,15,1.5,5.76573E-7,0.1,0,0.01
RungeKutta4,16,1.6,0.00000123986,0.1,0,0.01
RungeKutta4,17,1.7,0.00000265971,0.1,0,0.01
RungeKutta4,18,1.8,0.00000569233,0.1,0,0.01
RungeKutta4,19,1.9,0.0000121556,0.1,0,0.01
RungeKutta4,20,2.0,0.0000259012,0.1,0,0.01
RungeKutta4,21,2.1,0.0000550737,0.1,0,0.01
RungeKutta4,22,2.2,0.000116860,0.1,0,0.01
RungeKutta4,23,2.3,0.000247438,0.1,0,0.01
RungeKutta4,24,2.4,0.000522731,0.1,0,0.01
RungeKutta4,25,2.5,0.00110140,0.1,0,0.01
RungeKutta4,26,2.6,0.00231263,0.1,0,0.01
RungeKutta4,27,2.7,0.00483088,0.1,0,0.01
RungeKutta4,28,2.8,0.0100050,0.1,0,0.01
RungeKutta4,29,2.9,0.0204106,0.1,0,0.01
RungeKutta4,30,3.0,0.0405434,0.1,0,0.01
RungeKutta4,31,3.1,0.0770232,0.1,0,0.01
RungeKutta4,32,3.2,0.136856,0.1,0,0.01
RungeKutta4,33,3.3,0.223100,0.1,0,0.01
RungeKutta4,34,3.4,0.331229,0.1,0,0.01
RungeKutta4,35,3.5,0.450718,0.1,0,0.01
RungeKutta4,36,3.6,0.570254,0.1,0,0.01
RungeKutta4,37,3.7,0.681561,0.1,0,0.01
RungeKutta4,38,3.8,0.780225,0.1,0,0.01
RungeKutta4,39,3.9,0.864803,0.1,0,0.01
RungeKutta4,40,4.0,0.935609,0.1,0,0.01
RungeKutta4,41,4.1,0.993754,0.1,0,0.01
RungeKutta4,42,4.2,1.04056,0.1,0,0.01
RungeKutta4,43,4.3,1.07721,0.1,0,0.01
RungeKutta4,44,4.4,1.10455,0.1,0,0.01
RungeKutta4,45,4.5,1.12295,0.1,0,0.01
RungeKutta4,46,4.6,1.13220,0.1,0,0.01
RungeKutta4,47,4.7,1.13141,0.1,0,0.01
RungeKutta4,48,4.8,1.11898,0.1,0,0.01
RungeKutta4,49,4.9,1.09275,0.1,0,0.01
RungeKutta4,50,5.0,1.05060,0.1,0,0.01
RungeKutta4,51,5.1,0.991490,0.1,0,0.01
RungeKutta4,52,5.2,0.916965,0.1,0,0.01
RungeKutta4,53,5.3,0.831975,0.1,0,0.01
RungeKutta4,54,5.4,0.744046,0.1,0,0.01
RungeKutta4,55,5.5,0.660688,0.1,0,0.01
RungeKutta4,56,5.6,0.586631,0.1,0,0.01
RungeKutta4,57,5.7,0.522473,0.1,0,0.01
RungeKutta4,58,5.8,0.464915,0.1,0,0.01
RungeKutta4,59,5.9,0.407825,0.1,0,0.01
RungeKutta4,60,6.0,0.344312,0.1,0,0.01
RungeKutta4,61,6.1,0.271079,0.1,0,0.01
RungeKutta4,62,6.2,0.193568,0.1,0,0.01
RungeKutta4,63,6.3,0.124261,0.1,0,0.01
RungeKutta4,64,6.4,0.0726808,0.1,0,0.01
RungeKutta4,65,6.5,0.0396606,0.1,0,0.01
RungeKutta4,66,6.6,0.0206371,0.1,0,0.01
RungeKutta4,67,6.7,0.0104022,0.1,0,0.01
RungeKutta4,68,6.8,0.00513162,0.1,0,0.01
RungeKutta4,69,6.9,0.00249382,0.1,0,0.01
RungeKutta4,70,7.0,0.00119879,0.1,0,0.01
