method,step,t,y,step_size,difference,tolerance
RungeKutta4,0,0.0,0,0.1,0,0.01
RungeKutta4,1,0.1,2.6535E-9,0.1,0,0.01
RungeKutta4,2,0.2,8.20198E-9,0.1,0,0.01
RungeKutta4,3,0.3,2.17910E-8,0.1,0,0.01
RungeKutta4,4,0.4,5.62438E-8,0.1,0,0.01
RungeKutta4,5,0.5,1.44033E-7,0.1,0,0.01
RungeKutta4,6,0.6,3.67500E-7,0.1,0,0.01
RungeKutta4,7,0.7,9.35110E-7,0.1,0,0.01
RungeKutta4,8,0.8,0.00000237353,0.1,0,0.01
RungeKutta4,9,0.9,0.00000601053,0.1,0,0.01
RungeKutta4,10,1.0,0.0000151863,0.1,0,0.01
RungeKutta4,11,1.1,0.0000382871,0.1,0,0.01
RungeKutta4,12,1.2,0.0000963178,0.1,0,0.01
RungeKutta4,13,1.3,0.000241756,0.1,0,0.01
RungeKutta4,14,1.4,0.000605221,0.1,0,0.01
RungeKutta4,15,1.5,0.00150979,0.1,0,0.01
RungeKutta4,16,1.6,0.00374451,0.1,0,0.01
RungeKutta4,17,1.7,0.00918323,0.1,0,0.01
RungeKutta4,18,1.8,0.0220036,0.1,0,0.01
RungeKutta4,19,1.9,0.0503013,0.1,0,0.01
RungeKutta4,20,2.0,0.105694,0.1,0,0.01
RungeKutta4,21,2.1,0.196390,0.1,0,0.01
RungeKutta4,22,2.2,0.317489,0.1,0,0.01
RungeKutta4,23,2.3,0.452772,0.1,0,0.01
RungeKutta4,24,2.4,0.585951,0.1,0,0.01
RungeKutta4,25,2.5,0.707152,0.1,0,0.01
RungeKutta4,26,2.6,0.812574,0.1,0,0.01
RungeKutta4,27,2.7,0.902018,0.1,0,0.01
RungeKutta4,28,2.8,0.976885,0.1,0,0.01
RungeKutta4,29,2.9,1.03908,0.1,0,0.01
RungeKutta4,30,3.0,1.09045,0.1,0,0.01
RungeKutta4,31,3.1,1.13261,0.1,0,0.01
RungeKutta4,32,3.2,1.16684,0.1,0,0.01
RungeKutta4,33,3.3,1.19413,0.1,0,0.01
RungeKutta4,34,3.4,1.21511,0.1,0,0.01
RungeKutta4,35,3.5,1.23011,0.1,0,0.01
RungeKutta4,36,3.6,1.23907,0.1,0,0.01
RungeKutta4,37,3.7,1.24150,0.1,0,0.01
RungeKutta4,38,3.8,1.23644,0.1,0,0.01
RungeKutta4,39,3.9,1.22241,0.1,0,0.01
RungeKutta4,40,4.0,1.19752,0.1,0,0.01
RungeKutta4,41,4.1,1.15985,0.1,0,0.01
RungeKutta4,42,4.2,1.10824,0.1,0,0.01
RungeKutta4,43,4.3,1.04333,0.1,0,0.01
RungeKutta4,44,4.4,0.968393,0.1,0,0.01
RungeKutta4,45,4.5,0.889002,0.1,0,0.01
RungeKutta4,46,4.6,0.811505,0.1,0,0.01
RungeKutta4,47,4.7,0.741080,0.1,0,0.01
RungeKutta4,48,4.8,0.680560,0.1,0,0.01
RungeKutta4,49,4.9,0.630482,0.1,0,0.01
RungeKutta4,50,5.0,0.589828,0.1,0,0.01
RungeKutta4,51,5.1,0.556870,0.1,0,0.01
RungeKutta4,52,5.2,0.529771,0.1,0,0.01
RungeKutta4,53,5.3,0.506902,0.1,0,0.01
RungeKutta4,54,5.4,0.486948,0.1,0,0.01
RungeKutta4,55,5.5,0.468912,0.1,0,0.01
RungeKutta4,56,5.6,0.452053,0.1,0,0.01
RungeKutta4,57,5.7,0.435805,0.1,0,0.01
RungeKutta4,58,5.8,0.419662,0.1,0,0.01
RungeKutta4,59,5.9,0.403009,0.1,0,0.01
RungeKutta4,60,6.0,0.384814,0.1,0,0.01
RungeKutta4,61,6.1,0.363047,0.1,0,0.01
RungeKutta4,62,6.2,0.333833,0.1,0,0.01
RungeKutta4,63,6.3,0.291251,0.1,0,0.01
RungeKutta4,64,6.4,0.231147,0.1,0,0.01
RungeKutta4,65,6.5,0.160240,0.1,0,0.01
RungeKutta4,66,6.6,0.0962935,0.1,0,0.01
RungeKutta4,67,6.7,0.0516200,0.1,0,0.01
RungeKutta4,68,6.8,0.0256187,0.1,0,0.01
RungeKutta4,69,6.9,0.0120985,0.1,0,0.01
RungeKutta4,70,7.0,0.00552828,0.1,0,0.01
RungeKutta4,71,7.1,0.00246811,0.1,0,0.01
RungeKutta4,72,7.2,0.00108293,0.1,0,0.01
RungeKutta4,73,7.3,0.00046871,0.1,0,0.01
RungeKutta4,74,7.4,0.000200613,0.1,0,0.01
RungeKutta4,75,7.5,0.000085063,0.1,0,0.01
RungeKutta4,76,7.6,0.000035778,0.1,0,0.01
RungeKutta4,77,7.7,0.0000149423,0.1,0,0.01
RungeKutta4,78,7.8,0.00000620148,0.1,0,0.01
RungeKutta4,79,7.9,0.00000255930,0.1,0,0.01
RungeKutta4,80,8.0,0.00000105080,0.1,0,0.01
RungeKutta4,81,8.1,4.29418E-7,0.1,0,0.01
RungeKutta4,82,8.2,1.74730E-7,0.1,0,0.01
RungeKutta4,83,8.3,7.0814E-8,0.1,0,0.01
RungeKutta4,84,8.4,2.85933E-8,0.1,0,0.01
RungeKutta4,85,8.5,1.15060E-8,0.1,0,0.01
RungeKutta4,86,8.6,4.61538E-9,0.1,0,0.01
