TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,AUTUMN_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH
2026-05-23 20:04:46,shoveler_observed.csv,0.1041154943220700545783330000,0.981,0.378,3.436,0.0,1.375,0.176,1.72,10.51,1.617,3.977,0.159,7.19,1.103
2026-05-23 20:04:46,shoveler_observed.csv,0.1378704687523439822626428760,0.796,0.279,2.39,0.0,0.886,0.627,1.72,10.53,2.103,3.74,0.011,5.53,3.163
2026-05-23 20:04:46,shoveler_observed.csv,0.2158220321382236458133673469,0.698,0.618,0.411,0.0,1.027,0.563,2.31,11.13,2.825,3.599,0.063,6.25,3.003
2026-05-23 20:04:47,shoveler_observed.csv,0.08193563352763857661697422526,0.953,1.034,1.432,0.0,0.921,0.023,1.51,10.66,2.008,1.66,0.219,5.58,1.543
2026-05-23 20:04:47,shoveler_observed.csv,0.1800540524284429835714204255,1.029,1.018,3.49,0.0,1.041,0.395,1.02,11.27,3.815,2.484,0.253,6.33,1.16
2026-05-23 20:04:47,shoveler_observed.csv,0.2611887274180422564387773998,1.215,1.462,1.156,0.0,0.981,0.728,1.19,11.35,1.03,2.022,0.055,6.37,1.959
2026-05-23 20:04:48,shoveler_observed.csv,0.2277602152511848755556027967,1.105,1.043,0.542,0.0,0.952,0.678,1.46,10.06,2.183,1.819,0.319,6.5,3.988
2026-05-23 20:04:48,shoveler_observed.csv,0.1827407134885374472062863946,1.132,1.569,1.544,0.0,1.155,0.515,1.19,10.48,3.399,2.357,0.241,6.54,1.156
2026-05-23 20:04:48,shoveler_observed.csv,0.08870637889006348522433335222,1.052,1.032,1.343,0.0,0.839,0.24,2.23,10.06,2.65,4.681,0.083,5.8,1.082
2026-05-23 20:04:48,shoveler_observed.csv,0.1377914121219487833107621922,0.955,1.562,2.894,0.0,0.927,0.443,2.48,10.71,3.227,2.271,0.354,6.84,2.176
2026-05-23 20:04:49,shoveler_observed.csv,0.1377848955809143582776825586,0.927,1.848,1.484,0.0,1.192,0.124,1.13,11.27,2.959,4.351,0.257,6.32,2.837
2026-05-23 20:04:49,shoveler_observed.csv,0.07521618129801231860497961904,0.81,0.446,2.217,0.0,0.888,0.076,1.91,10.7,1.881,5.452,0.322,7.38,1.284
2026-05-23 20:04:49,shoveler_observed.csv,0.2440595642287825873782501431,1.176,0.943,3.323,0.0,1.061,0.738,1.11,10.2,2.89,3.157,0.193,5.88,2.799
2026-05-23 20:04:50,shoveler_observed.csv,0.3597749428186470803608776077,0.94,1.606,2.45,0.0,0.807,0.726,11.84,10.77,2.91,5.044,0.137,7.1,3.798
2026-05-23 20:04:50,shoveler_observed.csv,0.1089830818149421113236980348,1.21,1.65,1.329,0.0,0.95,0.237,2.34,10.26,3.48,4.598,0.168,7.71,4.826
2026-05-23 20:04:50,shoveler_observed.csv,0.2166514600975157681443329554,1.216,1.643,1.707,0.0,0.976,0.637,2.04,10.63,0.814,4.376,0.33,6.38,2.739
2026-05-23 20:04:50,shoveler_observed.csv,0.1201740287613453823951873600,1.226,1.485,2.142,0.0,1.255,0.016,1.17,10.71,3.902,4.969,0.378,5.74,4.434
2026-05-23 20:04:51,shoveler_observed.csv,0.1545885726768696500020710507,0.871,0.441,1.129,0.0,1.328,0.199,2.36,10.42,3.347,1.284,0.232,7.28,4.506
2026-05-23 20:04:51,shoveler_observed.csv,0.1361254783258869666403357391,1.089,0.826,2.512,0.0,0.753,0.428,1.44,10.46,3.492,5.644,0.235,7.14,3.093
2026-05-23 20:04:51,shoveler_observed.csv,0.1688415816184970191793340136,0.656,1.185,2.588,0.0,0.95,0.774,2.18,11.82,3.066,2.712,0.008,6.69,2.234
2026-05-23 20:04:52,shoveler_observed.csv,0.1242478509900175948687667191,0.875,1.03,3.353,0.0,1.146,0.007,1.09,10.98,2.223,4.516,0.1,7.73,3.602
2026-05-23 20:04:52,shoveler_observed.csv,0.1312765983112318687748091459,1.17,0.688,1.117,0.0,0.83,0.372,1.67,11.19,1.288,1.892,0.133,6.12,1.75
2026-05-23 20:04:52,shoveler_observed.csv,0.1307408694159967793133340136,0.727,1.115,1.732,0.0,0.839,0.153,1.29,10.89,2.714,1.267,0.395,6.01,2.413
2026-05-23 20:04:52,shoveler_observed.csv,0.1146557181973354471944520030,1.173,0.491,0.617,0.0,0.743,0.26,1.86,10.73,0.92,2.801,0.227,6.05,2.406
2026-05-23 20:04:53,shoveler_observed.csv,0.1384485611422223150419232993,0.677,1.644,2.282,0.0,1.323,0.177,1.41,11.67,2.077,5.976,0.057,6.52,1.998
2026-05-23 20:04:53,shoveler_observed.csv,0.2098039043663079544008408919,0.819,1.057,1.279,0.0,1.311,0.041,2.28,11.41,1.229,1.03,0.211,7.82,2.031
2026-05-23 20:04:53,shoveler_observed.csv,0.2335451497187447631308408919,0.659,0.913,0.604,0.0,0.976,0.002,1.42,10.46,0.98,3.612,0.09,5.85,4.244
2026-05-23 20:04:54,shoveler_observed.csv,0.07803545645574529282976787605,1.112,0.399,1.272,0.0,1.069,0.5,1.36,11.06,3.106,5.345,0.24,6.3,4.819
2026-05-23 20:04:54,shoveler_observed.csv,0.09464634029317546142269010397,0.683,0.642,3.198,0.0,1.463,0.089,2.16,10.49,1.581,1.509,0.353,6.44,1.046
2026-05-23 20:04:54,shoveler_observed.csv,0.1075404114444636787398994898,0.696,0.707,1.482,0.0,1.011,0.231,1.4,10.32,3.868,4.569,0.333,6.96,4.664
2026-05-23 20:04:55,shoveler_observed.csv,0.1117424952580877300439364216,1.003,1.575,2.063,0.0,0.879,0.083,1.31,10.52,3.748,2.898,0.377,7.07,2.78
2026-05-23 20:04:55,shoveler_observed.csv,0.1984595207478735244511054421,0.94,1.844,0.719,0.0,1.334,0.322,1.27,11.41,1.721,2.73,0.343,6.99,2.965
2026-05-23 20:04:55,shoveler_observed.csv,0.2316633805532199191965695996,1.221,1.745,3.483,0.0,1.297,0.727,1.1,10.95,2.691,5.215,0.311,7.26,4.37
2026-05-23 20:04:55,shoveler_observed.csv,0.3336268590196392538396375850,0.712,0.779,3.052,0.0,0.833,0.58,11.78,11.01,1.519,4.366,0.061,6.73,2.82
2026-05-23 20:04:56,shoveler_observed.csv,0.1765483114129950927649682728,1.051,1.373,2.443,0.0,1.257,0.725,2.0,11.29,3.905,4.592,0.111,5.85,3.205
2026-05-23 20:04:56,shoveler_observed.csv,0.1824614263751356282773391578,0.65,1.43,3.46,0.0,0.981,0.476,1.07,11.93,2.203,4.633,0.105,6.83,4.387
2026-05-23 20:04:56,shoveler_observed.csv,0.1209915112833459613617281935,0.983,0.473,1.118,0.0,1.123,0.25,2.41,11.14,3.983,2.244,0.29,5.71,4.382
2026-05-23 20:04:57,shoveler_observed.csv,0.1334153114211179282679440665,1.076,1.517,1.0,0.0,1.398,0.361,1.95,10.82,3.337,3.777,0.182,7.8,4.489
2026-05-23 20:04:57,shoveler_observed.csv,0.08134754969383418845165148318,0.759,0.32,2.402,0.0,1.027,0.137,2.29,11.65,2.759,4.521,0.344,5.71,4.059
2026-05-23 20:04:57,shoveler_observed.csv,0.1792556010285094302082265731,1.014,0.529,2.985,0.0,1.218,0.639,1.6,11.32,2.133,1.991,0.338,5.6,3.987
2026-05-23 20:04:57,shoveler_observed.csv,0.3347728231386670047775518708,0.726,1.004,1.618,0.0,1.246,0.456,11.67,10.23,3.851,4.824,0.371,6.16,2.491
2026-05-23 20:04:58,shoveler_observed.csv,0.2099622900453684022172929065,1.154,1.836,3.099,0.0,1.328,0.629,1.39,10.37,1.647,4.99,0.395,7.55,2.816
2026-05-23 20:04:58,shoveler_observed.csv,0.2202810067579701236587816326,1.023,0.544,1.131,0.0,1.395,0.088,11.84,11.33,3.407,5.906,0.317,6.75,3.646
2026-05-23 20:04:58,shoveler_observed.csv,0.2413944706036944712909318006,1.191,0.946,1.098,0.0,1.244,0.034,11.57,11.01,3.909,5.306,0.015,5.8,3.997
2026-05-23 20:04:59,shoveler_observed.csv,0.2210575775539939344847378006,0.693,1.808,2.088,0.0,0.971,0.494,1.02,11.21,3.435,5.432,0.032,7.44,4.153
2026-05-23 20:04:59,shoveler_observed.csv,0.1618279633071896910737932728,0.968,0.465,2.205,0.0,1.066,0.705,1.84,11.51,2.969,1.838,0.277,5.97,2.684
2026-05-23 20:04:59,shoveler_observed.csv,0.1066191742760011440898885110,0.794,1.07,1.136,0.0,0.986,0.023,2.12,11.48,2.193,4.384,0.362,5.82,4.037
2026-05-23 20:05:00,shoveler_observed.csv,0.2226811970529747649592143046,0.712,0.825,3.483,0.0,1.166,0.388,2.39,10.39,1.024,5.721,0.239,6.09,4.831
2026-05-23 20:05:00,shoveler_observed.csv,0.1508819154231604118135971657,0.732,0.451,3.048,0.0,1.49,0.466,1.82,10.64,3.973,5.748,0.066,6.02,3.409
