month,observed,simulated_raw,synthesised
1,0,3.1638427200000003e-10,7.912397650966996e-09
2,0,1.031633218e-06,2.5799930569123618e-05
3,0,0.00212239616,0.05307862582627171
4,2,0.33651084,8.415739389032998
5,32,1.1920075,29.81070229349151
6,37,1.485204,37.14320110326718
7,19,0.8975002999999999,22.445424421926297
8,15,0.3720622,9.304836990422876
9,9,0.2402454,6.008254223887672
10,3,0.12216011,3.0550803341003934
11,2,0.014227061,0.35580202304292846
12,0,8.737131909999999e-06,0.0002185053686893537
