month,observed,simulated_raw,synthesised
1,0,1.763572963e-13,6.286214187971308e-12
2,0,5.017349439999999e-10,1.7884223617312224e-08
3,0,9.39067226e-07,3.347282955335293e-05
4,0,0.00137830192,0.04912924651596678
5,13,0.29935565999999997,10.670461821666716
6,42,1.1429957,40.74181186077866
7,29,0.9026590000000001,32.17506693370641
8,11,0.21214977,7.562028462265838
9,1,0.00130193358,0.04640711506752827
10,0,9.817979769999998e-07,3.499595708385175e-05
11,2,4.6327611099999996e-10,1.6513367595306976e-08
12,0,1.259250311e-13,4.488568002170876e-12
