month,observed,simulated_raw,synthesised
1,24,1.0256358,21.106708754368842
2,26,1.0059748000000002,20.702102167099124
3,14,0.6729871000000001,13.84949971046964
4,1,0.2479946,5.103517052404175
5,0,0.029378816000000002,0.6045909404295281
6,0,0.0025202637,0.05186487435414013
7,0,0.00021620074999999998,0.004449226774968374
8,0,1.8546886e-05,0.00038167907272979436
9,0,0.016127307299999998,0.33188620967921206
10,0,0.11744744,2.4169680017275224
11,0,0.335936,6.913275952445937
12,6,0.6478961,13.333148361037543
