TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,AUTUMN_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH
2026-05-21 11:07:45,redwing_observed.csv,0.1259363909787165345999211046,0.718,0.318,0.587,0.0,0.784,0.061,1.01,11.83,2.812,5.323,0.368,6.33,1.977
2026-05-21 11:07:45,redwing_observed.csv,0.1775487415707925868238895518,1.155,0.4,3.075,0.0,1.286,0.643,1.22,11.37,1.931,3.208,0.025,7.07,4.922
2026-05-21 11:07:45,redwing_observed.csv,0.1174199132219570805541138844,1.183,1.752,2.105,0.0,0.78,0.188,0.8,11.83,3.529,1.55,0.144,7.06,1.184
2026-05-21 11:07:46,redwing_observed.csv,0.1334267438174057127789904065,0.599,0.481,2.042,0.0,1.058,0.061,1.16,11.83,1.816,3.944,0.196,7.18,3.291
2026-05-21 11:07:46,redwing_observed.csv,0.1198580115555077370288738970,1.07,1.508,3.475,0.0,0.814,0.32,1.46,11.92,3.688,3.293,0.174,6.02,2.771
2026-05-21 11:07:46,redwing_observed.csv,0.2823511070060848297440502355,0.678,1.57,0.837,0.0,1.358,0.208,3.37,11.09,3.197,1.292,0.317,5.67,4.541
2026-05-21 11:07:46,redwing_observed.csv,0.1044639073867422947241965874,0.983,0.335,3.399,0.0,0.834,0.226,0.51,11.74,3.163,1.765,0.339,5.77,3.779
2026-05-21 11:07:47,redwing_observed.csv,0.2612105662315898373717017312,0.901,1.967,1.732,0.0,0.802,0.568,0.76,11.42,2.393,5.262,0.235,6.26,2.031
2026-05-21 11:07:47,redwing_observed.csv,0.1911736615407053429779339250,0.61,0.746,1.465,0.0,0.907,0.534,1.47,11.52,1.844,2.487,0.097,7.94,1.544
2026-05-21 11:07:47,redwing_observed.csv,0.2327612952146533432900136972,0.632,1.666,1.255,0.0,1.003,0.61,2.57,11.49,2.83,5.369,0.07,7.91,4.127
2026-05-21 11:07:48,redwing_observed.csv,0.1643567611594964366394092100,1.046,1.178,1.315,0.0,0.955,0.586,2.33,11.8,3.702,2.241,0.08,7.01,1.795
2026-05-21 11:07:48,redwing_observed.csv,0.1407798434118192116355565262,0.959,1.574,1.979,0.0,1.355,0.257,1.08,11.68,3.273,2.381,0.389,5.77,3.619
2026-05-21 11:07:48,redwing_observed.csv,0.2712840522378772448562126373,0.619,1.191,2.86,0.0,1.3,0.423,0.56,11.68,0.86,4.727,0.392,5.98,2.046
2026-05-21 11:07:48,redwing_observed.csv,0.2335891409414199015505108481,0.623,1.468,2.091,0.0,1.106,0.778,1.0,11.73,2.319,2.784,0.226,5.98,3.49
2026-05-21 11:07:49,redwing_observed.csv,0.2894042022594807802051419023,0.616,1.593,0.688,0.0,0.728,0.208,1.05,11.07,1.673,4.29,0.175,6.52,1.867
2026-05-21 11:07:49,redwing_observed.csv,0.2227614607383235921868547228,1.098,0.306,3.02,0.0,1.319,0.629,3.36,11.95,1.784,4.255,0.223,6.57,1.459
2026-05-21 11:07:49,redwing_observed.csv,0.1871940708567952536255166173,0.693,0.408,2.034,0.0,1.303,0.531,0.83,11.45,2.721,3.168,0.024,7.38,3.382
2026-05-21 11:07:50,redwing_observed.csv,0.1955125160378236393142800789,0.593,0.327,1.43,0.0,1.248,0.378,2.72,11.26,3.693,1.788,0.371,6.15,1.841
2026-05-21 11:07:50,redwing_observed.csv,0.1282669523738779615519243097,0.731,0.287,3.417,0.0,0.918,0.471,1.81,11.55,3.581,1.5,0.004,7.09,4.381
2026-05-21 11:07:50,redwing_observed.csv,0.2068372507201838747124923296,1.201,1.776,0.878,0.0,1.291,0.291,2.15,11.66,2.114,4.443,0.361,7.37,1.696
2026-05-21 11:07:51,redwing_observed.csv,0.2254887388969664272871769962,0.581,1.994,2.057,0.0,1.494,0.387,0.77,11.35,2.9,1.611,0.313,7.54,4.388
2026-05-21 11:07:51,redwing_observed.csv,0.3614830686166677126373000218,0.668,1.077,0.543,0.0,0.916,0.591,3.19,11.85,0.998,1.57,0.005,6.16,1.865
2026-05-21 11:07:51,redwing_observed.csv,0.2987476142854761207143441815,0.887,1.103,1.284,0.0,1.385,0.748,1.99,11.86,1.004,4.148,0.212,6.9,3.78
2026-05-21 11:07:51,redwing_observed.csv,0.1935553730889188192422666885,0.887,0.675,2.588,0.0,1.223,0.365,3.3,11.53,3.844,3.806,0.321,5.63,4.865
2026-05-21 11:07:52,redwing_observed.csv,0.1581535709509256449942960881,0.655,1.098,3.149,0.0,1.469,0.373,1.81,11.24,2.088,3.651,0.075,7.09,3.082
2026-05-21 11:07:52,redwing_observed.csv,0.1136940690046547847751064110,1.089,0.54,2.881,0.0,1.305,0.709,0.96,11.92,3.623,3.528,0.128,5.8,1.622
2026-05-21 11:07:52,redwing_observed.csv,0.2085846490619910291302297228,0.74,0.269,2.05,0.0,0.956,0.386,2.9,12.0,1.344,3.26,0.336,5.93,2.841
2026-05-21 11:07:53,redwing_observed.csv,0.1501828703713940056683571375,0.942,1.932,3.102,0.0,0.962,0.288,1.13,11.77,3.371,3.373,0.166,6.33,3.462
