TIMESTAMP,OBSERVED,GROWTH,DECAY,OOS_DECAY,POST_PEAK_DECAY,POST_PEAK_SHARPNESS,SEASON_START,SEASON_END,SHARPNESS,FORCING_PEAK,SCORE,WRAPS_YEAR
2026-05-21 14:49:10,cornflower_observed.csv,1.42,2.475,5.06,7.906,4.434,5.35,9.27,12.078,7.13,0.07416907125308706512050884567,
2026-05-21 14:49:10,cornflower_observed.csv,2.332,2.296,4.07,2.132,2.681,6.98,10.22,12.529,7.77,0.08494029960648741041000714364,
2026-05-21 14:49:11,cornflower_observed.csv,1.79,1.995,6.732,3.057,8.205,6.37,9.05,9.337,7.83,0.05794835605310490494537375237,
2026-05-21 14:49:11,cornflower_observed.csv,2.359,2.401,2.85,5.662,6.309,6.7,10.38,7.635,6.75,0.01483404417197769379884187636,
2026-05-21 14:49:11,cornflower_observed.csv,4.614,2.075,4.339,6.299,6.044,5.97,9.23,13.016,7.39,0.02590847286425960716051422698,
2026-05-21 14:49:12,cornflower_observed.csv,4.067,0.901,4.517,5.049,9.626,6.05,10.22,10.113,6.12,0.05506530398570518399755341945,
2026-05-21 14:49:12,cornflower_observed.csv,2.467,2.608,3.805,5.094,7.208,6.41,10.23,14.925,7.9,0.03311533742413228682852716819,
2026-05-21 14:49:12,cornflower_observed.csv,4.55,1.651,5.237,1.275,6.492,6.94,10.99,9.818,7.13,0.08670622886936219882902139609,
2026-05-21 14:49:13,cornflower_observed.csv,2.284,2.758,4.602,0.354,1.879,5.03,9.47,8.296,6.13,0.1129636932082669348858489570,
2026-05-21 14:49:13,cornflower_observed.csv,4.6,2.041,1.146,2.787,5.588,6.68,10.09,6.57,7.92,0.04871261884469023065937987290,
2026-05-21 14:49:13,cornflower_observed.csv,1.713,1.048,7.303,3.022,4.531,5.22,9.64,5.14,6.36,0.09702783440427464339614409365,
2026-05-21 14:49:13,cornflower_observed.csv,3.183,1.721,1.457,4.701,4.046,6.12,10.11,8.928,7.22,0.001376412255060005833074705753,
2026-05-21 14:49:14,cornflower_observed.csv,4.012,2.746,7.741,3.341,5.413,5.37,10.1,11.138,7.91,0.04323678289079526803873493909,
2026-05-21 14:49:14,cornflower_observed.csv,3.974,2.553,1.551,6.052,8.526,5.12,9.17,6.496,7.65,0.06712070511197697823802862013,
2026-05-21 14:49:14,cornflower_observed.csv,2.847,0.532,6.163,2.007,6.248,5.27,9.33,5.046,7.56,0.07111521919850386053324067036,
2026-05-21 14:49:15,cornflower_observed.csv,1.11,0.923,4.162,4.528,8.895,6.9,10.48,14.507,7.75,0.08215477005124776245104044488,
2026-05-21 14:49:15,cornflower_observed.csv,3.249,1.894,4.134,2.545,5.796,6.72,9.54,3.132,7.23,0.05666499923472874193421337178,
2026-05-21 14:49:15,cornflower_observed.csv,1.574,1.393,1.572,2.954,9.524,5.28,9.24,6.864,7.97,0.07808596994054874848061571391,
2026-05-21 14:49:16,cornflower_observed.csv,3.204,1.459,3.105,7.156,5.346,5.2,10.02,11.605,7.11,0.07022366005450822556492549858,
2026-05-21 14:49:16,cornflower_observed.csv,2.615,1.736,3.819,4.668,2.835,5.7,9.68,10.277,7.61,0.02633020411060856012667793428,
2026-05-21 14:49:16,cornflower_observed.csv,1.592,2.344,5.459,0.41,3.05,6.61,9.51,10.18,7.96,0.07158703144838092860069969242,
2026-05-21 14:49:17,cornflower_observed.csv,4.138,2.379,4.815,1.182,2.065,6.92,10.77,7.339,7.82,0.1071467996670417426661346511,
2026-05-21 14:49:17,cornflower_observed.csv,1.707,2.728,7.461,3.018,6.747,5.06,10.03,3.673,5.84,0.1244152368999769075367781436,
2026-05-21 14:49:17,cornflower_observed.csv,3.414,1.511,7.611,6.451,1.643,6.77,9.46,3.273,7.51,0.05722465576580628108510216978,
2026-05-21 14:49:18,cornflower_observed.csv,2.396,1.722,7.419,3.549,9.784,6.68,10.27,13.315,6.77,0.0151526882385952762584898007,
2026-05-21 14:49:18,cornflower_observed.csv,3.824,1.351,2.465,4.781,7.758,6.57,9.18,13.069,6.81,0.03963782193037267765778491392,
2026-05-21 14:49:18,cornflower_observed.csv,3.718,2.913,4.16,2.757,2.157,6.09,9.89,3.749,6.73,0.02311179165758932643587802122,
2026-05-21 14:49:18,cornflower_observed.csv,3.255,1.131,7.158,7.324,5.534,5.01,10.86,4.457,5.59,0.1644141244404629306395250447,
2026-05-21 14:49:19,cornflower_observed.csv,1.463,1.877,6.819,1.684,1.957,5.15,9.32,3.166,7.12,0.05833927554882193954485184934,
2026-05-21 14:49:19,cornflower_observed.csv,3.618,1.185,2.04,6.042,1.951,5.36,10.87,9.69,5.75,0.1088253378281007993557763412,
2026-05-21 14:49:19,cornflower_observed.csv,3.251,1.416,5.553,5.671,7.199,5.32,10.85,2.324,6.58,0.04853694371220876693202870456,
2026-05-21 14:49:20,cornflower_observed.csv,1.682,2.82,2.322,1.906,2.683,6.64,9.03,11.835,7.93,0.06009976112497956683521889145,
2026-05-21 14:49:20,cornflower_observed.csv,3.315,2.099,3.425,5.564,3.448,5.33,9.82,1.895,6.4,0.1277962502219610300290949495,
2026-05-21 14:49:20,cornflower_observed.csv,1.112,2.666,5.132,4.301,4.29,5.45,9.08,5.781,6.94,0.06739161810510685636987486397,
2026-05-21 14:49:21,cornflower_observed.csv,2.962,1.357,1.567,2.586,8.354,5.48,10.78,14.804,6.06,0.08222391956731137111034300296,
2026-05-21 14:49:21,cornflower_observed.csv,1.312,0.765,7.376,7.146,3.013,6.67,9.04,11.587,7.86,0.08838803068280985523817549005,
2026-05-21 14:49:21,cornflower_observed.csv,2.351,0.842,4.486,2.511,2.209,5.03,9.83,11.111,5.71,0.1263243144874826070047580842,
2026-05-21 14:49:22,cornflower_observed.csv,4.892,2.324,4.499,4.217,8.191,5.11,9.95,8.117,8.37,0.09326098279178621565419004165,
2026-05-21 14:49:22,cornflower_observed.csv,1.637,0.722,6.025,7.399,5.377,5.29,10.23,6.608,7.49,0.04801481538181306803750768778,
