method,step,t,y,step_size,difference,tolerance,y_normalised
RungeKutta4,0,0.0,0,0.1,0,0.01,0E+5
RungeKutta4,1,0.1,1.51512E-21,0.1,0,0.01,7.82911E-22
RungeKutta4,2,0.2,3.84159E-21,0.1,0,0.01,1.98507E-21
RungeKutta4,3,0.3,8.10006E-21,0.1,0,0.01,4.18556E-21
RungeKutta4,4,0.4,1.61844E-20,0.1,0,0.01,8.36299E-21
RungeKutta4,5,0.5,3.13301E-20,0.1,0,0.01,1.61893E-20
RungeKutta4,6,0.6,5.87773E-20,0.1,0,0.01,3.03721E-20
RungeKutta4,7,0.7,1.06137E-19,0.1,0,0.01,5.48444E-20
RungeKutta4,8,0.8,1.82226E-19,0.1,0,0.01,9.41620E-20
RungeKutta4,9,0.9,2.91580E-19,0.1,0,0.01,1.50669E-19
RungeKutta4,10,1.0,4.19907E-19,0.1,0,0.01,2.16979E-19
RungeKutta4,11,1.1,5.08600E-19,0.1,0,0.01,2.62810E-19
RungeKutta4,12,1.2,4.47060E-19,0.1,0,0.01,2.31010E-19
RungeKutta4,13,1.3,2.57107E-19,0.1,0,0.01,1.32855E-19
RungeKutta4,14,1.4,1.19485E-18,0.1,0,0.01,6.17417E-19
RungeKutta4,15,1.5,1.04582E-17,0.1,0,0.01,5.40408E-18
RungeKutta4,16,1.6,5.83690E-17,0.1,0,0.01,3.01611E-17
RungeKutta4,17,1.7,2.56411E-16,0.1,0,0.01,1.32496E-16
RungeKutta4,18,1.8,9.82696E-16,0.1,0,0.01,5.07790E-16
RungeKutta4,19,1.9,3.45285E-15,0.1,0,0.01,1.78420E-15
RungeKutta4,20,2.0,1.14242E-14,0.1,0,0.01,5.90325E-15
RungeKutta4,21,2.1,3.61724E-14,0.1,0,0.01,1.86914E-14
RungeKutta4,22,2.2,1.10755E-13,0.1,0,0.01,5.72306E-14
RungeKutta4,23,2.3,3.30250E-13,0.1,0,0.01,1.70651E-13
RungeKutta4,24,2.4,9.63858E-13,0.1,0,0.01,4.98056E-13
RungeKutta4,25,2.5,2.76366E-12,0.1,0,0.01,1.42807E-12
RungeKutta4,26,2.6,7.80656E-12,0.1,0,0.01,4.03390E-12
RungeKutta4,27,2.7,2.17720E-11,0.1,0,0.01,1.12503E-11
