month,observed,simulated_raw,synthesised
1,1,0.00111114597,0.060066050180067436
2,9,0.23118084,12.497115870482922
3,48,1.0422765,56.34312164269926
4,84,1.336965,72.27331867026783
5,37,0.7858044,42.478817181974556
6,14,0.3691786,19.956964171869377
7,13,0.2379096,12.860857491045728
8,8,0.11872233000000001,6.417861940564412
9,5,0.032011248000000006,1.7304560162285283
10,6,0.00066066541,0.035714085044375246
11,4,5.0520879e-06,0.00027310450067646066
12,0,3.63180572e-08,1.9632724278501047e-06
