TIMESTAMP,OBSERVED,GROWTH,DECAY,OOS_DECAY,SEASON_START,SEASON_END,SHARPNESS,FORCING_PEAK,SCORE,WRAPS_YEAR
2026-05-01 17:51:16,swift_observed.csv,2.0,1.5,3.0,4.87,8.9,5.563,5.36,0.02737280703789399114966306762,False
2026-05-01 17:52:10,swift_observed.csv,2.0,1.5,3.0,5.0,8.2,5.811,5.02,0.02733226362266068098795362334,False
2026-05-01 17:53:05,swift_observed.csv,2.0,1.5,3.0,4.94,8.55,5.004,5.33,0.03769054177926545516265249619,False
2026-05-01 17:53:59,swift_observed.csv,2.0,1.5,3.0,5.01,8.71,6.265,5.32,0.02481256770904731079638395518,False
2026-05-01 17:55:59,swift_observed.csv,2.0,1.5,3.0,5.03,8.77,6.973,5.31,0.0275265759966285664833102563,False
2026-05-01 18:01:51,swift_observed.csv,2.0,1.5,3.0,4.93,8.11,5.406,5.79,0.02831569535953016472132073036,False
2026-05-01 18:02:45,swift_observed.csv,2.0,1.5,3.0,4.82,8.99,7.13,5.2,0.0264251572148201374632939398,False
2026-05-01 18:03:39,swift_observed.csv,2.0,1.5,3.0,4.91,8.21,5.886,5.32,0.02777384086488706854438675227,False
2026-05-01 18:07:21,swift_observed.csv,2.0,1.5,3.0,4.86,8.98,6.293,5.22,0.02679123713595116432828192683,False
2026-05-01 18:09:58,swift_observed.csv,2.0,1.5,3.0,4.83,8.1,6.085,5.39,0.02520713443257578821097835780,False
2026-05-01 18:11:27,swift_observed.csv,2.0,1.5,3.0,4.84,8.32,6.021,4.85,0.02672266824722650293038641771,False
2026-05-01 18:12:23,swift_observed.csv,2.0,1.5,3.0,4.78,9.97,7.83,4.99,0.0304364208746593138004414170,False
2026-05-01 18:13:17,swift_observed.csv,2.0,1.5,3.0,4.97,9.08,6.625,5.06,0.02731191158511305475180300144,False
2026-05-01 18:14:11,swift_observed.csv,2.0,1.5,3.0,4.92,8.35,5.856,4.95,0.02870641887331383792058252029,False
2026-05-01 18:15:07,swift_observed.csv,2.0,1.5,3.0,4.78,9.47,7.277,5.16,0.03099847825366071753488896296,False
2026-05-01 18:16:01,swift_observed.csv,2.0,1.5,3.0,5.21,8.02,3.479,5.22,0.03029137573936126923275681679,False
2026-05-01 18:16:55,swift_observed.csv,2.0,1.5,3.0,4.93,9.19,7.068,5.0,0.02640352613368481981521247637,False
2026-05-01 18:18:09,swift_observed.csv,2.0,1.5,3.0,4.88,8.75,4.695,5.1,0.01860670661153317352751741702,False
2026-05-01 18:19:03,swift_observed.csv,2.0,1.5,3.0,4.89,9.68,5.234,4.9,0.02832427348551331492633509085,False
2026-05-01 18:19:59,swift_observed.csv,2.0,1.5,3.0,4.59,8.42,2.003,6.3,0.03281309220426788557055510265,False
