month,observed,simulated_raw,synthesised
1,51,0.9190348,56.917473877274155
2,39,0.8948714000000001,55.420991167058915
3,44,0.7596158,47.044369215686615
4,51,0.6325286999999999,39.173637123290845
5,39,0.5926201,36.70202593078912
6,40,0.5840155,36.169127616465886
7,37,0.4453599,27.581937565623658
8,25,0.2801227,17.348501340407896
9,12,0.1580133,9.786047138815508
10,28,0.2067285,12.803066868020743
11,24,0.2952189,18.283436088413204
12,29,0.4734051,29.318827113639614
