method,step,t,y,step_size,difference,tolerance,y_normalised
RungeKutta4,0,0.0,0.23,0.1,0,0.01,0E+4
RungeKutta4,1,0.1,0.253343,0.1,0,0.01,0.0379943
RungeKutta4,2,0.2,0.272635,0.1,0,0.01,0.0693949
RungeKutta4,3,0.3,0.288595,0.1,0,0.01,0.0953723
RungeKutta4,4,0.4,0.301820,0.1,0,0.01,0.116898
RungeKutta4,5,0.5,0.312813,0.1,0,0.01,0.134791
RungeKutta4,6,0.6,0.322000,0.1,0,0.01,0.149744
RungeKutta4,7,0.7,0.329752,0.1,0,0.01,0.162362
RungeKutta4,8,0.8,0.336399,0.1,0,0.01,0.173181
RungeKutta4,9,0.9,0.342241,0.1,0,0.01,0.182689
RungeKutta4,10,1.0,0.347566,0.1,0,0.01,0.191357
RungeKutta4,11,1.1,0.352656,0.1,0,0.01,0.199641
RungeKutta4,12,1.2,0.357797,0.1,0,0.01,0.208009
RungeKutta4,13,1.3,0.363284,0.1,0,0.01,0.216940
RungeKutta4,14,1.4,0.369426,0.1,0,0.01,0.226937
RungeKutta4,15,1.5,0.376544,0.1,0,0.01,0.238523
RungeKutta4,16,1.6,0.384967,0.1,0,0.01,0.252232
RungeKutta4,17,1.7,0.395025,0.1,0,0.01,0.268603
RungeKutta4,18,1.8,0.407035,0.1,0,0.01,0.288151
RungeKutta4,19,1.9,0.421284,0.1,0,0.01,0.311344
RungeKutta4,20,2.0,0.438012,0.1,0,0.01,0.338571
RungeKutta4,21,2.1,0.457386,0.1,0,0.01,0.370105
RungeKutta4,22,2.2,0.479482,0.1,0,0.01,0.406070
RungeKutta4,23,2.3,0.504261,0.1,0,0.01,0.446401
RungeKutta4,24,2.4,0.531557,0.1,0,0.01,0.490830
RungeKutta4,25,2.5,0.561056,0.1,0,0.01,0.538844
RungeKutta4,26,2.6,0.592308,0.1,0,0.01,0.589711
RungeKutta4,27,2.7,0.624717,0.1,0,0.01,0.642462
RungeKutta4,28,2.8,0.657570,0.1,0,0.01,0.695935
RungeKutta4,29,2.9,0.690061,0.1,0,0.01,0.748819
RungeKutta4,30,3.0,0.721327,0.1,0,0.01,0.799709
RungeKutta4,31,3.1,0.750492,0.1,0,0.01,0.847180
RungeKutta4,32,3.2,0.776716,0.1,0,0.01,0.889863
RungeKutta4,33,3.3,0.799232,0.1,0,0.01,0.926512
RungeKutta4,34,3.4,0.817493,0.1,0,0.01,0.956234
RungeKutta4,35,3.5,0.831218,0.1,0,0.01,0.978574
RungeKutta4,36,3.6,0.840216,0.1,0,0.01,0.993219
RungeKutta4,37,3.7,0.844382,0.1,0,0.01,1
RungeKutta4,38,3.8,0.843890,0.1,0,0.01,0.999199
RungeKutta4,39,3.9,0.839418,0.1,0,0.01,0.991920
RungeKutta4,40,4.0,0.831111,0.1,0,0.01,0.978399
RungeKutta4,41,4.1,0.819171,0.1,0,0.01,0.958965
RungeKutta4,42,4.2,0.803901,0.1,0,0.01,0.934111
RungeKutta4,43,4.3,0.785695,0.1,0,0.01,0.904478
RungeKutta4,44,4.4,0.765005,0.1,0,0.01,0.870802
RungeKutta4,45,4.5,0.742330,0.1,0,0.01,0.833895
RungeKutta4,46,4.6,0.718187,0.1,0,0.01,0.794598
RungeKutta4,47,4.7,0.693091,0.1,0,0.01,0.753751
RungeKutta4,48,4.8,0.667539,0.1,0,0.01,0.712161
RungeKutta4,49,4.9,0.641991,0.1,0,0.01,0.670578
RungeKutta4,50,5.0,0.616861,0.1,0,0.01,0.629675
RungeKutta4,51,5.1,0.592502,0.1,0,0.01,0.590027
RungeKutta4,52,5.2,0.569208,0.1,0,0.01,0.552113
RungeKutta4,53,5.3,0.547205,0.1,0,0.01,0.516299
RungeKutta4,54,5.4,0.526658,0.1,0,0.01,0.482856
RungeKutta4,55,5.5,0.507667,0.1,0,0.01,0.451945
RungeKutta4,56,5.6,0.490274,0.1,0,0.01,0.423635
RungeKutta4,57,5.7,0.474452,0.1,0,0.01,0.397883
RungeKutta4,58,5.8,0.460074,0.1,0,0.01,0.374480
RungeKutta4,59,5.9,0.446784,0.1,0,0.01,0.352849
RungeKutta4,60,6.0,0.433608,0.1,0,0.01,0.331403
RungeKutta4,61,6.1,0.418324,0.1,0,0.01,0.306526
RungeKutta4,62,6.2,0.398404,0.1,0,0.01,0.274103
RungeKutta4,63,6.3,0.374692,0.1,0,0.01,0.235508
RungeKutta4,64,6.4,0.350994,0.1,0,0.01,0.196936
RungeKutta4,65,6.5,0.330230,0.1,0,0.01,0.163140
RungeKutta4,66,6.6,0.313328,0.1,0,0.01,0.135629
RungeKutta4,67,6.7,0.300041,0.1,0,0.01,0.114002
RungeKutta4,68,6.8,0.289754,0.1,0,0.01,0.0972587
RungeKutta4,69,6.9,0.281842,0.1,0,0.01,0.0843807
RungeKutta4,70,7.0,0.275773,0.1,0,0.01,0.0745025
RungeKutta4,71,7.1,0.271125,0.1,0,0.01,0.0669372
RungeKutta4,72,7.2,0.267567,0.1,0,0.01,0.0611460
RungeKutta4,73,7.3,0.264845,0.1,0,0.01,0.0567155
RungeKutta4,74,7.4,0.262763,0.1,0,0.01,0.0533268
RungeKutta4,75,7.5,0.261171,0.1,0,0.01,0.0507355
RungeKutta4,76,7.6,0.259954,0.1,0,0.01,0.0487547
RungeKutta4,77,7.7,0.259023,0.1,0,0.01,0.0472393
RungeKutta4,78,7.8,0.258311,0.1,0,0.01,0.0460805
RungeKutta4,79,7.9,0.257768,0.1,0,0.01,0.0451966
RungeKutta4,80,8.0,0.257353,0.1,0,0.01,0.0445212
RungeKutta4,81,8.1,0.257039,0.1,0,0.01,0.0440101
RungeKutta4,82,8.2,0.256804,0.1,0,0.01,0.0436276
RungeKutta4,83,8.3,0.256637,0.1,0,0.01,0.0433558
RungeKutta4,84,8.4,0.256539,0.1,0,0.01,0.0431963
RungeKutta4,85,8.5,0.256527,0.1,0,0.01,0.0431767
RungeKutta4,86,8.6,0.256624,0.1,0,0.01,0.0433346
RungeKutta4,87,8.7,0.256906,0.1,0,0.01,0.0437936
RungeKutta4,88,8.8,0.257500,0.1,0,0.01,0.0447604
RungeKutta4,89,8.9,0.258537,0.1,0,0.01,0.0464483
