month,observed,simulated_raw,synthesised
1,8,0.7876971,6.378685029452737
2,2,0.5370976,4.349357666132063
3,1,0.3560746,2.8834531958901097
4,3,0.19513609999999998,1.5801908116404033
5,1,0.1249293,1.0116638180463147
6,1,0.10307294,0.834673403418243
7,3,0.07620465000000001,0.6170969273972007
8,1,0.04106683,0.33255470120187125
9,1,0.0138408057,0.1120813319157251
10,0,9.488123999999999e-05,0.000768337912078021
11,2,0.013193899751999999,0.10684275824829438
12,2,0.15292178,1.2383438618261575
