month,observed,simulated_raw,synthesised
1,4,0.2960295,5.726778059263605
2,11,0.3182431,6.156506708257229
3,10,0.5064058,9.796569681480506
4,19,0.7163166999999999,13.857358003320986
5,9,0.5880725,11.376436099295159
6,6,0.3777254,7.3072093596974925
7,5,0.26958699999999997,5.215240091486481
8,5,0.2388505,4.62063342620969
9,2,0.1979504,3.8294089188491496
10,1,0.1631435,3.1560591640747693
11,1,0.2131856,4.124138359963947
12,2,0.3419741,6.615589908155836
