method,step,t,y,step_size,difference,tolerance,y_normalised
RungeKutta4,0,0.0,0.814,0.1,0,0.01,1
RungeKutta4,1,0.1,0.728848,0.1,0,0.01,0.867889
RungeKutta4,2,0.2,0.658170,0.1,0,0.01,0.758234
RungeKutta4,3,0.3,0.599632,0.1,0,0.01,0.667413
RungeKutta4,4,0.4,0.551315,0.1,0,0.01,0.592451
RungeKutta4,5,0.5,0.511651,0.1,0,0.01,0.530913
RungeKutta4,6,0.6,0.479371,0.1,0,0.01,0.480832
RungeKutta4,7,0.7,0.453458,0.1,0,0.01,0.440628
RungeKutta4,8,0.8,0.433107,0.1,0,0.01,0.409054
RungeKutta4,9,0.9,0.417690,0.1,0,0.01,0.385135
RungeKutta4,10,1.0,0.406727,0.1,0,0.01,0.368126
RungeKutta4,11,1.1,0.399856,0.1,0,0.01,0.357466
RungeKutta4,12,1.2,0.396806,0.1,0,0.01,0.352734
RungeKutta4,13,1.3,0.397355,0.1,0,0.01,0.353586
RungeKutta4,14,1.4,0.401281,0.1,0,0.01,0.359677
RungeKutta4,15,1.5,0.408453,0.1,0,0.01,0.370804
RungeKutta4,16,1.6,0.418736,0.1,0,0.01,0.386758
RungeKutta4,17,1.7,0.431972,0.1,0,0.01,0.407293
RungeKutta4,18,1.8,0.447960,0.1,0,0.01,0.432098
RungeKutta4,19,1.9,0.466442,0.1,0,0.01,0.460773
RungeKutta4,20,2.0,0.487097,0.1,0,0.01,0.492818
RungeKutta4,21,2.1,0.509532,0.1,0,0.01,0.527626
RungeKutta4,22,2.2,0.533284,0.1,0,0.01,0.564476
RungeKutta4,23,2.3,0.557827,0.1,0,0.01,0.602554
RungeKutta4,24,2.4,0.582583,0.1,0,0.01,0.640962
RungeKutta4,25,2.5,0.606935,0.1,0,0.01,0.678744
RungeKutta4,26,2.6,0.630250,0.1,0,0.01,0.714916
RungeKutta4,27,2.7,0.651900,0.1,0,0.01,0.748506
RungeKutta4,28,2.8,0.671284,0.1,0,0.01,0.778580
RungeKutta4,29,2.9,0.687850,0.1,0,0.01,0.804281
RungeKutta4,30,3.0,0.700967,0.1,0,0.01,0.824632
RungeKutta4,31,3.1,0.710037,0.1,0,0.01,0.838704
RungeKutta4,32,3.2,0.714642,0.1,0,0.01,0.845849
RungeKutta4,33,3.3,0.714545,0.1,0,0.01,0.845698
RungeKutta4,34,3.4,0.709638,0.1,0,0.01,0.838085
RungeKutta4,35,3.5,0.700114,0.1,0,0.01,0.823309
RungeKutta4,36,3.6,0.686352,0.1,0,0.01,0.801957
RungeKutta4,37,3.7,0.668876,0.1,0,0.01,0.774844
RungeKutta4,38,3.8,0.648320,0.1,0,0.01,0.742952
RungeKutta4,39,3.9,0.625387,0.1,0,0.01,0.707372
RungeKutta4,40,4.0,0.600808,0.1,0,0.01,0.669238
RungeKutta4,41,4.1,0.575301,0.1,0,0.01,0.629665
RungeKutta4,42,4.2,0.549538,0.1,0,0.01,0.589694
RungeKutta4,43,4.3,0.524120,0.1,0,0.01,0.550258
RungeKutta4,44,4.4,0.499557,0.1,0,0.01,0.512150
RungeKutta4,45,4.5,0.476254,0.1,0,0.01,0.475996
RungeKutta4,46,4.6,0.454516,0.1,0,0.01,0.442270
RungeKutta4,47,4.7,0.434543,0.1,0,0.01,0.411282
RungeKutta4,48,4.8,0.416444,0.1,0,0.01,0.383202
RungeKutta4,49,4.9,0.400248,0.1,0,0.01,0.358074
RungeKutta4,50,5.0,0.385918,0.1,0,0.01,0.335842
RungeKutta4,51,5.1,0.373367,0.1,0,0.01,0.316369
RungeKutta4,52,5.2,0.362472,0.1,0,0.01,0.299466
RungeKutta4,53,5.3,0.353087,0.1,0,0.01,0.284905
RungeKutta4,54,5.4,0.345052,0.1,0,0.01,0.272439
RungeKutta4,55,5.5,0.338200,0.1,0,0.01,0.261808
RungeKutta4,56,5.6,0.332358,0.1,0,0.01,0.252745
RungeKutta4,57,5.7,0.327338,0.1,0,0.01,0.244956
RungeKutta4,58,5.8,0.322922,0.1,0,0.01,0.238105
RungeKutta4,59,5.9,0.318784,0.1,0,0.01,0.231685
RungeKutta4,60,6.0,0.314147,0.1,0,0.01,0.224491
RungeKutta4,61,6.1,0.307256,0.1,0,0.01,0.213799
RungeKutta4,62,6.2,0.297731,0.1,0,0.01,0.199022
RungeKutta4,63,6.3,0.288257,0.1,0,0.01,0.184323
RungeKutta4,64,6.4,0.280490,0.1,0,0.01,0.172273
RungeKutta4,65,6.5,0.274536,0.1,0,0.01,0.163035
RungeKutta4,66,6.6,0.270063,0.1,0,0.01,0.156095
RungeKutta4,67,6.7,0.266718,0.1,0,0.01,0.150906
RungeKutta4,68,6.8,0.264210,0.1,0,0.01,0.147015
RungeKutta4,69,6.9,0.262301,0.1,0,0.01,0.144053
RungeKutta4,70,7.0,0.260786,0.1,0,0.01,0.141702
RungeKutta4,71,7.1,0.259462,0.1,0,0.01,0.139648
RungeKutta4,72,7.2,0.258092,0.1,0,0.01,0.137523
RungeKutta4,73,7.3,0.256372,0.1,0,0.01,0.134854
RungeKutta4,74,7.4,0.253888,0.1,0,0.01,0.131000
RungeKutta4,75,7.5,0.250101,0.1,0,0.01,0.125125
RungeKutta4,76,7.6,0.244382,0.1,0,0.01,0.116252
RungeKutta4,77,7.7,0.236167,0.1,0,0.01,0.103507
RungeKutta4,78,7.8,0.225265,0.1,0,0.01,0.0865925
RungeKutta4,79,7.9,0.212209,0.1,0,0.01,0.0663364
RungeKutta4,80,8.0,0.198403,0.1,0,0.01,0.0449167
RungeKutta4,81,8.1,0.185844,0.1,0,0.01,0.0254318
RungeKutta4,82,8.2,0.176530,0.1,0,0.01,0.0109813
RungeKutta4,83,8.3,0.171450,0.1,0,0.01,0.00309985
RungeKutta4,84,8.4,0.169494,0.1,0,0.01,0.0000651619
RungeKutta4,85,8.5,0.169452,0.1,0,0.01,0
