method,step,t,y,step_size,difference,tolerance
RungeKutta4,108,10.8,0.127547,0.1,0,0.01
RungeKutta4,109,10.9,0.104223,0.1,0,0.01
RungeKutta4,110,11.0,0.0821557,0.1,0,0.01
RungeKutta4,111,11.1,0.0628959,0.1,0,0.01
RungeKutta4,112,11.2,0.0470503,0.1,0,0.01
RungeKutta4,113,11.3,0.0345638,0.1,0,0.01
RungeKutta4,114,11.4,0.0250305,0.1,0,0.01
RungeKutta4,115,11.5,0.0179209,0.1,0,0.01
RungeKutta4,116,11.6,0.0127122,0.1,0,0.01
RungeKutta4,117,11.7,0.00894818,0.1,0,0.01
RungeKutta4,118,11.8,0.00625776,0.1,0,0.01
RungeKutta4,119,11.9,0.00435174,0.1,0,0.01
RungeKutta4,120,12.0,0.00302163,0.1,0,0.01
RungeKutta4,121,12.1,0.00224475,0.1,0,0.01
