method,step,t,y,step_size,difference,tolerance
RungeKutta4,107,10.7,0.000198697,0.1,0,0.01
RungeKutta4,108,10.8,0.000127636,0.1,0,0.01
RungeKutta4,109,10.9,0.000081913,0.1,0,0.01
RungeKutta4,110,11.0,0.0000525263,0.1,0,0.01
RungeKutta4,111,11.1,0.0000336576,0.1,0,0.01
RungeKutta4,112,11.2,0.0000215530,0.1,0,0.01
RungeKutta4,113,11.3,0.0000137938,0.1,0,0.01
RungeKutta4,114,11.4,0.00000882347,0.1,0,0.01
RungeKutta4,115,11.5,0.00000564159,0.1,0,0.01
RungeKutta4,116,11.6,0.00000360572,0.1,0,0.01
RungeKutta4,117,11.7,0.00000230374,0.1,0,0.01
RungeKutta4,118,11.8,0.00000147144,0.1,0,0.01
RungeKutta4,119,11.9,9.39592E-7,0.1,0,0.01
RungeKutta4,120,12.0,6.04104E-7,0.1,0,0.01
RungeKutta4,121,12.1,4.10796E-7,0.1,0,0.01
