method,step,t,y,step_size,difference,tolerance
RungeKutta4,108,10.8,0.0762758,0.1,0,0.01
RungeKutta4,109,10.9,0.0506608,0.1,0,0.01
RungeKutta4,110,11.0,0.0331901,0.1,0,0.01
RungeKutta4,111,11.1,0.0215477,0.1,0,0.01
RungeKutta4,112,11.2,0.0139051,0.1,0,0.01
RungeKutta4,113,11.3,0.00893702,0.1,0,0.01
RungeKutta4,114,11.4,0.00572832,0.1,0,0.01
RungeKutta4,115,11.5,0.00366492,0.1,0,0.01
RungeKutta4,116,11.6,0.00234188,0.1,0,0.01
RungeKutta4,117,11.7,0.00149523,0.1,0,0.01
RungeKutta4,118,11.8,0.000954163,0.1,0,0.01
RungeKutta4,119,11.9,0.000608696,0.1,0,0.01
RungeKutta4,120,12.0,0.000388243,0.1,0,0.01
RungeKutta4,121,12.1,0.000247615,0.1,0,0.01
