method,step,t,y,step_size,difference,tolerance
RungeKutta4,0,0.0,0,0.1,0,0.01
RungeKutta4,1,0.1,0.000296392,0.1,0,0.01
RungeKutta4,2,0.2,0.000682827,0.1,0,0.01
RungeKutta4,3,0.3,0.00125605,0.1,0,0.01
RungeKutta4,4,0.4,0.00216069,0.1,0,0.01
RungeKutta4,5,0.5,0.00362296,0.1,0,0.01
RungeKutta4,6,0.6,0.00600083,0.1,0,0.01
RungeKutta4,7,0.7,0.00985671,0.1,0,0.01
RungeKutta4,8,0.8,0.0160556,0.1,0,0.01
RungeKutta4,9,0.9,0.0258790,0.1,0,0.01
RungeKutta4,10,1.0,0.0411171,0.1,0,0.01
RungeKutta4,11,1.1,0.0640474,0.1,0,0.01
RungeKutta4,12,1.2,0.0971711,0.1,0,0.01
RungeKutta4,13,1.3,0.142616,0.1,0,0.01
RungeKutta4,14,1.4,0.201335,0.1,0,0.01
RungeKutta4,15,1.5,0.272496,0.1,0,0.01
RungeKutta4,16,1.6,0.353487,0.1,0,0.01
RungeKutta4,17,1.7,0.440554,0.1,0,0.01
RungeKutta4,18,1.8,0.529686,0.1,0,0.01
RungeKutta4,19,1.9,0.617340,0.1,0,0.01
RungeKutta4,20,2.0,0.700802,0.1,0,0.01
RungeKutta4,21,2.1,0.778262,0.1,0,0.01
RungeKutta4,22,2.2,0.848684,0.1,0,0.01
RungeKutta4,23,2.3,0.911630,0.1,0,0.01
RungeKutta4,24,2.4,0.967078,0.1,0,0.01
RungeKutta4,25,2.5,1.01527,0.1,0,0.01
RungeKutta4,26,2.6,1.05659,0.1,0,0.01
RungeKutta4,27,2.7,1.09151,0.1,0,0.01
RungeKutta4,28,2.8,1.12052,0.1,0,0.01
RungeKutta4,29,2.9,1.14410,0.1,0,0.01
RungeKutta4,30,3.0,1.16270,0.1,0,0.01
RungeKutta4,31,3.1,1.17674,0.1,0,0.01
RungeKutta4,32,3.2,1.18660,0.1,0,0.01
RungeKutta4,33,3.3,1.19262,0.1,0,0.01
RungeKutta4,34,3.4,1.19512,0.1,0,0.01
RungeKutta4,35,3.5,1.19438,0.1,0,0.01
RungeKutta4,36,3.6,1.19063,0.1,0,0.01
RungeKutta4,37,3.7,1.18411,0.1,0,0.01
RungeKutta4,38,3.8,1.17501,0.1,0,0.01
RungeKutta4,39,3.9,1.16353,0.1,0,0.01
RungeKutta4,40,4.0,1.14983,0.1,0,0.01
RungeKutta4,41,4.1,1.13406,0.1,0,0.01
RungeKutta4,42,4.2,1.11638,0.1,0,0.01
RungeKutta4,43,4.3,1.09692,0.1,0,0.01
RungeKutta4,44,4.4,1.07581,0.1,0,0.01
RungeKutta4,45,4.5,1.05317,0.1,0,0.01
RungeKutta4,46,4.6,1.02912,0.1,0,0.01
