TIMESTAMP,OBSERVED,GROWTH,DECAY,OOS_DECAY,SEASON_START,SEASON_END,SHARPNESS,FORCING_PEAK,SCORE,WRAPS_YEAR
2026-05-05 17:25:03,cowslip_observed.csv,2.0,1.5,3.0,3.7,5.9,3.516,4.83,0.06217515501837750148073291934,
2026-05-05 17:25:03,cowslip_observed.csv,2.0,1.5,3.0,2.88,4.28,6.799,3.8,0.1149225760388792123946362288,
2026-05-05 17:25:04,cowslip_observed.csv,2.0,1.5,3.0,3.5,4.95,6.18,3.72,0.01368816031502210310044395006,
2026-05-05 17:25:04,cowslip_observed.csv,2.0,1.5,3.0,2.44,5.33,2.394,2.81,0.06791668732717469961644278021,
2026-05-05 17:25:04,cowslip_observed.csv,2.0,1.5,3.0,2.07,5.1,6.643,3.0,0.09738128809177272469607846919,
2026-05-05 17:25:05,cowslip_observed.csv,2.0,1.5,3.0,3.71,4.8,7.7,4.67,0.02126185842897460242758260795,
2026-05-05 17:25:05,cowslip_observed.csv,2.0,1.5,3.0,2.55,5.36,2.924,3.0,0.05756321565249688476049799925,
2026-05-05 17:25:05,cowslip_observed.csv,2.0,1.5,3.0,2.91,5.12,2.56,4.83,0.03822328512237428588370262118,
2026-05-05 17:25:05,cowslip_observed.csv,2.0,1.5,3.0,3.36,5.57,7.902,4.14,0.004585670125445040672486496315,
2026-05-05 17:25:06,cowslip_observed.csv,2.0,1.5,3.0,3.51,4.95,7.681,4.27,0.01378726890104226819179673862,
2026-05-05 17:25:06,cowslip_observed.csv,2.0,1.5,3.0,2.77,5.12,5.573,4.34,0.02409000396245448439081424335,
2026-05-05 17:25:06,cowslip_observed.csv,2.0,1.5,3.0,2.01,5.88,6.782,2.87,0.1169888983555146456313173952,
2026-05-05 17:25:07,cowslip_observed.csv,2.0,1.5,3.0,3.04,4.31,6.169,4.16,0.08134554159688359221898607145,
2026-05-05 17:25:07,cowslip_observed.csv,2.0,1.5,3.0,2.82,4.54,6.509,3.25,0.05924784766849376810399970014,
2026-05-05 17:25:07,cowslip_observed.csv,2.0,1.5,3.0,2.86,4.29,2.15,4.07,0.1099828748366086309951290716,
2026-05-05 17:25:07,cowslip_observed.csv,2.0,1.5,3.0,3.77,4.15,6.591,4.09,0.06516192631487778073749176467,
2026-05-05 17:25:08,cowslip_observed.csv,2.0,1.5,3.0,3.48,4.54,4.231,3.65,0.02946537632306914604238295446,
2026-05-05 17:25:08,cowslip_observed.csv,2.0,1.5,3.0,2.29,4.13,5.917,3.9,0.1824263881924999577247515027,
2026-05-05 17:25:08,cowslip_observed.csv,2.0,1.5,3.0,2.15,4.12,3.204,3.66,0.1894627853651426774224400935,
2026-05-05 17:25:08,cowslip_observed.csv,2.0,1.5,3.0,2.22,4.46,6.158,4.19,0.1520176029411771238347360378,
2026-05-05 17:25:09,cowslip_observed.csv,2.0,1.5,3.0,3.71,5.48,4.237,4.56,0.02802010922117316731343764694,
2026-05-05 17:25:09,cowslip_observed.csv,2.0,1.5,3.0,2.47,4.51,5.93,4.23,0.1155074040410281995380661970,
2026-05-05 17:25:09,cowslip_observed.csv,2.0,1.5,3.0,2.3,4.03,2.235,3.33,0.1874717870350641128441288040,
2026-05-05 17:25:10,cowslip_observed.csv,2.0,1.5,3.0,2.64,5.27,4.638,3.9,0.04797854422195492348514003472,
2026-05-05 17:25:10,cowslip_observed.csv,2.0,1.5,3.0,3.65,5.09,3.329,4.72,0.005089877320758275127836325968,
2026-05-05 17:25:10,cowslip_observed.csv,2.0,1.5,3.0,2.78,5.97,3.698,4.71,0.06296436532252175333021419477,
2026-05-05 17:25:10,cowslip_observed.csv,2.0,1.5,3.0,3.15,5.27,2.908,5.02,0.02794691218863533639508356288,
2026-05-05 17:25:11,cowslip_observed.csv,2.0,1.5,3.0,2.87,4.19,2.222,3.68,0.1203437400448664586413177157,
2026-05-05 17:25:11,cowslip_observed.csv,2.0,1.5,3.0,3.92,4.85,5.51,4.58,0.01707521478066906777171820558,
2026-05-05 17:25:11,cowslip_observed.csv,2.0,1.5,3.0,2.5,4.32,3.999,4.3,0.1500910550982519851790766763,
2026-05-05 17:25:11,cowslip_observed.csv,2.0,1.5,3.0,3.24,4.35,2.139,3.86,0.06725995359298205912855931972,
2026-05-05 17:25:12,cowslip_observed.csv,2.0,1.5,3.0,3.49,5.11,6.658,3.67,0.007493564405110202148753089584,
2026-05-05 17:25:12,cowslip_observed.csv,2.0,1.5,3.0,2.28,4.13,6.36,3.45,0.1857836152011977281475826986,
2026-05-05 17:25:12,cowslip_observed.csv,2.0,1.5,3.0,2.86,5.01,7.894,3.36,0.03139659171646814072940628653,
2026-05-05 17:25:13,cowslip_observed.csv,2.0,1.5,3.0,2.92,4.04,5.945,3.43,0.1384018729421411998165359207,
2026-05-05 17:25:13,cowslip_observed.csv,2.0,1.5,3.0,2.53,4.15,2.752,3.75,0.1438820309495222151957875845,
2026-05-05 17:25:13,cowslip_observed.csv,2.0,1.5,3.0,3.37,4.86,5.239,3.98,0.01839776629821338994894223942,
2026-05-05 17:25:13,cowslip_observed.csv,2.0,1.5,3.0,3.22,5.4,3.896,3.64,0.005847417236924364451336846248,
2026-05-05 17:25:14,cowslip_observed.csv,2.0,1.5,3.0,3.84,5.76,3.671,5.49,0.06411151665262172441808620729,
2026-05-05 17:25:14,cowslip_observed.csv,2.0,1.5,3.0,2.51,4.12,2.585,4.08,0.1438459076066044435515351250,
2026-05-05 17:25:14,cowslip_observed.csv,2.0,1.5,3.0,3.67,4.97,7.979,4.04,0.01356847524604142020602764362,
2026-05-05 17:25:14,cowslip_observed.csv,2.0,1.5,3.0,2.98,5.44,5.47,5.24,0.007501548519221975997542829404,
2026-05-05 17:25:15,cowslip_observed.csv,2.0,1.5,3.0,2.32,4.76,6.84,3.27,0.09532691257284504818659492196,
2026-05-05 17:25:15,cowslip_observed.csv,2.0,1.5,3.0,3.04,5.4,5.114,3.42,0.01044910058385063441835475401,
2026-05-05 17:25:15,cowslip_observed.csv,2.0,1.5,3.0,3.48,5.25,5.985,3.58,0.004010268407701247376944345281,
2026-05-05 17:25:16,cowslip_observed.csv,2.0,1.5,3.0,2.43,5.71,2.731,2.67,0.08253861807966848886289088898,
2026-05-05 17:25:16,cowslip_observed.csv,2.0,1.5,3.0,2.59,5.12,7.621,3.01,0.06535557507471612838851925848,
2026-05-05 17:25:16,cowslip_observed.csv,2.0,1.5,3.0,3.97,5.89,3.91,5.22,0.09474332168593876297980949831,
2026-05-05 17:25:16,cowslip_observed.csv,2.0,1.5,3.0,2.44,5.72,2.656,4.88,0.06475052588362662786128352858,
2026-05-05 17:25:17,cowslip_observed.csv,2.0,1.5,3.0,2.52,5.57,4.082,3.02,0.07693376478284720155547533344,
2026-05-05 17:25:17,cowslip_observed.csv,2.0,1.5,3.0,2.15,5.68,4.762,3.88,0.08887383456284836543967400848,
2026-05-05 17:25:17,cowslip_observed.csv,2.0,1.5,3.0,2.05,5.87,2.607,3.15,0.09684032748262167977709045745,
2026-05-05 17:25:17,cowslip_observed.csv,2.0,1.5,3.0,3.22,6.0,7.496,5.44,0.06237128037350612375161157634,
2026-05-05 17:25:18,cowslip_observed.csv,2.0,1.5,3.0,3.6,4.09,7.795,3.61,0.07628471010473096915833606669,
2026-05-05 17:25:18,cowslip_observed.csv,2.0,1.5,3.0,2.55,4.75,4.369,3.61,0.07931950629145457731511189274,
2026-05-05 17:25:18,cowslip_observed.csv,2.0,1.5,3.0,2.9,4.58,6.848,4.18,0.04869324343294727557489586966,
2026-05-05 17:25:19,cowslip_observed.csv,2.0,1.5,3.0,3.41,5.83,6.471,4.72,0.05419974646558889983213454590,
2026-05-05 17:25:19,cowslip_observed.csv,2.0,1.5,3.0,2.91,4.43,6.742,4.21,0.07865319463270791952078334454,
2026-05-05 17:25:19,cowslip_observed.csv,2.0,1.5,3.0,3.46,4.81,4.261,4.37,0.01725133623016809814885248122,
2026-05-05 17:25:19,cowslip_observed.csv,2.0,1.5,3.0,3.37,4.27,5.362,3.93,0.06914125941453287569708928455,
2026-05-05 17:25:20,cowslip_observed.csv,2.0,1.5,3.0,2.74,4.1,4.282,3.4,0.1629447901346666154703186497,
2026-05-05 17:25:20,cowslip_observed.csv,2.0,1.5,3.0,3.02,4.77,2.351,3.23,0.05909221961569086202575443661,
2026-05-05 17:25:20,cowslip_observed.csv,2.0,1.5,3.0,2.02,4.71,7.762,2.94,0.1415851075265016214376903347,
2026-05-05 17:25:20,cowslip_observed.csv,2.0,1.5,3.0,3.71,4.85,3.595,4.74,0.01062372352042598846175109393,
2026-05-05 17:25:21,cowslip_observed.csv,2.0,1.5,3.0,3.83,5.8,3.859,4.03,0.05935049694475420944050733399,
