method,step,t,y,step_size,difference,tolerance
RungeKutta4,104,10.4,1.60920E-10,0.1,0,0.01
RungeKutta4,105,10.5,1.02676E-10,0.1,0,0.01
RungeKutta4,106,10.6,6.5534E-11,0.1,0,0.01
RungeKutta4,107,10.7,4.18452E-11,0.1,0,0.01
RungeKutta4,108,10.8,2.67329E-11,0.1,0,0.01
RungeKutta4,109,10.9,1.70887E-11,0.1,0,0.01
RungeKutta4,110,11.0,1.09314E-11,0.1,0,0.01
RungeKutta4,111,11.1,6.9982E-12,0.1,0,0.01
RungeKutta4,112,11.2,4.48415E-12,0.1,0,0.01
RungeKutta4,113,11.3,2.87605E-12,0.1,0,0.01
RungeKutta4,114,11.4,1.84660E-12,0.1,0,0.01
RungeKutta4,115,11.5,1.18698E-12,0.1,0,0.01
RungeKutta4,116,11.6,7.6390E-13,0.1,0,0.01
RungeKutta4,117,11.7,4.92247E-13,0.1,0,0.01
RungeKutta4,118,11.8,3.17620E-13,0.1,0,0.01
RungeKutta4,119,11.9,2.05225E-13,0.1,0,0.01
RungeKutta4,120,12.0,1.10304E-8,0.1,0,0.01
RungeKutta4,121,12.1,7.88871E-8,0.1,0,0.01
