TIMESTAMP,OBSERVED,GROWTH,DECAY,OOS_DECAY,SEASON_START,SEASON_END,SHARPNESS,FORCING_PEAK,SCORE,WRAPS_YEAR
2026-05-05 17:26:54,dandelion_observed.csv,2.0,1.5,3.0,2.6,11.31,7.212,4.08,0.1271488116260570923761822848,
2026-05-05 17:26:54,dandelion_observed.csv,2.0,1.5,3.0,1.85,11.79,3.299,4.32,0.1201629870616814616349480969,
2026-05-05 17:26:54,dandelion_observed.csv,2.0,1.5,3.0,1.64,11.95,6.986,4.58,0.1322303956051447375757324106,
2026-05-05 17:26:54,dandelion_observed.csv,2.0,1.5,3.0,1.95,11.82,5.118,3.23,0.07433594651701441549048731258,
2026-05-05 17:26:55,dandelion_observed.csv,2.0,1.5,3.0,2.05,11.85,4.304,3.65,0.06968832678629965755161476355,
2026-05-05 17:26:55,dandelion_observed.csv,2.0,1.5,3.0,2.12,11.09,6.499,3.94,0.1153898870926307037190598616,
2026-05-05 17:26:55,dandelion_observed.csv,2.0,1.5,3.0,1.62,11.68,2.996,3.57,0.1021814536609390653114186851,
2026-05-05 17:26:56,dandelion_observed.csv,2.0,1.5,3.0,1.99,11.92,2.183,3.81,0.04648285616730552753200692043,
2026-05-05 17:26:56,dandelion_observed.csv,2.0,1.5,3.0,2.63,11.14,4.8,3.84,0.1227102819002702692914186851,
2026-05-05 17:26:56,dandelion_observed.csv,2.0,1.5,3.0,1.47,11.42,5.659,4.34,0.1559841283091561604534284891,
2026-05-05 17:26:56,dandelion_observed.csv,2.0,1.5,3.0,2.79,11.95,4.57,4.58,0.1345564237680698926108662342,
2026-05-05 17:26:57,dandelion_observed.csv,2.0,1.5,3.0,2.86,11.93,4.873,5.24,0.1748575176612555708273193126,
2026-05-05 17:26:57,dandelion_observed.csv,2.0,1.5,3.0,1.08,11.89,5.007,4.14,0.1227635960895904403751441753,
2026-05-05 17:26:57,dandelion_observed.csv,2.0,1.5,3.0,1.21,11.84,5.144,4.62,0.1600837259773719644682814302,
