TIMESTAMP,OBSERVED,GROWTH,DECAY,OOS_DECAY,SEASON_START,SEASON_END,SHARPNESS,FORCING_PEAK,SCORE,WRAPS_YEAR
2026-05-05 17:23:14,common_poppy_observed.csv,2.0,1.5,3.0,5.02,9.46,6.199,6.11,0.1081210492963932250361697405,
2026-05-05 17:23:14,common_poppy_observed.csv,2.0,1.5,3.0,4.66,9.91,7.95,7.15,0.1267479221221929522310383107,
2026-05-05 17:23:14,common_poppy_observed.csv,2.0,1.5,3.0,5.06,10.71,7.368,5.79,0.08989878240503946626256488922,
2026-05-05 17:23:15,common_poppy_observed.csv,2.0,1.5,3.0,4.47,10.01,5.012,5.34,0.05901446643826568215021665661,
2026-05-05 17:23:15,common_poppy_observed.csv,2.0,1.5,3.0,5.12,9.11,5.283,7.4,0.1273389419670235171868297474,
2026-05-05 17:23:15,common_poppy_observed.csv,2.0,1.5,3.0,4.58,9.35,7.698,5.48,0.07825854347711274350220585407,
2026-05-05 17:23:15,common_poppy_observed.csv,2.0,1.5,3.0,4.06,9.62,5.371,5.11,0.07846674188683625518894556488,
2026-05-05 17:23:16,common_poppy_observed.csv,2.0,1.5,3.0,4.85,10.63,5.79,7.02,0.1404971886482695544358432639,
2026-05-05 17:23:16,common_poppy_observed.csv,2.0,1.5,3.0,5.25,10.99,2.582,6.84,0.1969205374493628615266418372,
2026-05-05 17:23:16,common_poppy_observed.csv,2.0,1.5,3.0,5.96,9.65,2.679,7.03,0.1771442824059583214822663689,
2026-05-05 17:23:16,common_poppy_observed.csv,2.0,1.5,3.0,5.23,9.69,5.615,5.35,0.1007499971455951073823590255,
2026-05-05 17:23:17,common_poppy_observed.csv,2.0,1.5,3.0,4.95,9.31,4.27,7.14,0.1237796947615183211069582699,
2026-05-05 17:23:17,common_poppy_observed.csv,2.0,1.5,3.0,5.4,10.73,7.257,6.82,0.1577136814134052866960741394,
2026-05-05 17:23:17,common_poppy_observed.csv,2.0,1.5,3.0,4.45,10.46,2.539,6.64,0.1308293389068534300233955884,
2026-05-05 17:23:18,common_poppy_observed.csv,2.0,1.5,3.0,5.1,9.92,5.685,7.0,0.1332156665019442372760497145,
2026-05-05 17:23:18,common_poppy_observed.csv,2.0,1.5,3.0,5.64,10.35,3.816,7.06,0.1929342548224938068821300399,
2026-05-05 17:23:18,common_poppy_observed.csv,2.0,1.5,3.0,5.87,10.99,5.733,7.15,0.2687048878406505695677801927,
2026-05-05 17:23:18,common_poppy_observed.csv,2.0,1.5,3.0,5.89,10.29,6.226,7.01,0.2287767375889217198005663966,
2026-05-05 17:23:19,common_poppy_observed.csv,2.0,1.5,3.0,4.38,10.51,7.062,6.27,0.1172139591919555494532779673,
2026-05-05 17:23:19,common_poppy_observed.csv,2.0,1.5,3.0,4.2,10.43,4.461,4.58,0.04450572523481706044271297911,
2026-05-05 17:23:19,common_poppy_observed.csv,2.0,1.5,3.0,5.56,9.63,3.346,7.41,0.1670699034826381174447022689,
2026-05-05 17:23:19,common_poppy_observed.csv,2.0,1.5,3.0,5.5,9.85,6.342,6.88,0.1487845463600984433405726308,
