method,step,t,y,step_size,difference,tolerance
RungeKutta4,0,0.0,0,0.1,0,0.01
RungeKutta4,1,0.1,1.12866E-15,0.1,0,0.01
RungeKutta4,2,0.2,2.25824E-15,0.1,0,0.01
RungeKutta4,3,0.3,3.46268E-15,0.1,0,0.01
RungeKutta4,4,0.4,4.74330E-15,0.1,0,0.01
RungeKutta4,5,0.5,5.99684E-15,0.1,0,0.01
RungeKutta4,6,0.6,6.97818E-15,0.1,0,0.01
RungeKutta4,7,0.7,7.28617E-15,0.1,0,0.01
RungeKutta4,8,0.8,6.48225E-15,0.1,0,0.01
RungeKutta4,9,0.9,4.60008E-15,0.1,0,0.01
RungeKutta4,10,1.0,3.68344E-15,0.1,0,0.01
RungeKutta4,11,1.1,1.16952E-14,0.1,0,0.01
RungeKutta4,12,1.2,5.19559E-14,0.1,0,0.01
RungeKutta4,13,1.3,1.84463E-13,0.1,0,0.01
RungeKutta4,14,1.4,5.52540E-13,0.1,0,0.01
RungeKutta4,15,1.5,1.48178E-12,0.1,0,0.01
RungeKutta4,16,1.6,3.68703E-12,0.1,0,0.01
RungeKutta4,17,1.7,8.69408E-12,0.1,0,0.01
RungeKutta4,18,1.8,1.96944E-11,0.1,0,0.01
RungeKutta4,19,1.9,4.32404E-11,0.1,0,0.01
RungeKutta4,20,2.0,9.26109E-11,0.1,0,0.01
RungeKutta4,21,2.1,1.94347E-10,0.1,0,0.01
RungeKutta4,22,2.2,4.01025E-10,0.1,0,0.01
RungeKutta4,23,2.3,8.15672E-10,0.1,0,0.01
RungeKutta4,24,2.4,1.63890E-9,0.1,0,0.01
RungeKutta4,25,2.5,3.25780E-9,0.1,0,0.01
RungeKutta4,26,2.6,6.41585E-9,0.1,0,0.01
RungeKutta4,27,2.7,1.25300E-8,0.1,0,0.01
RungeKutta4,28,2.8,2.42915E-8,0.1,0,0.01
RungeKutta4,29,2.9,4.67780E-8,0.1,0,0.01
RungeKutta4,30,3.0,8.95433E-8,0.1,0,0.01
RungeKutta4,31,3.1,1.70455E-7,0.1,0,0.01
RungeKutta4,32,3.2,3.22870E-7,0.1,0,0.01
RungeKutta4,33,3.3,6.08697E-7,0.1,0,0.01
RungeKutta4,34,3.4,0.00000114273,0.1,0,0.01
RungeKutta4,35,3.5,0.00000213663,0.1,0,0.01
RungeKutta4,36,3.6,0.00000398043,0.1,0,0.01
RungeKutta4,37,3.7,0.00000738931,0.1,0,0.01
RungeKutta4,38,3.8,0.0000136728,0.1,0,0.01
RungeKutta4,39,3.9,0.0000252214,0.1,0,0.01
RungeKutta4,40,4.0,0.0000463877,0.1,0,0.01
RungeKutta4,41,4.1,0.0000850772,0.1,0,0.01
RungeKutta4,42,4.2,0.000155611,0.1,0,0.01
RungeKutta4,43,4.3,0.000283850,0.1,0,0.01
RungeKutta4,44,4.4,0.000516360,0.1,0,0.01
RungeKutta4,45,4.5,0.000936597,0.1,0,0.01
RungeKutta4,46,4.6,0.00169328,0.1,0,0.01
RungeKutta4,47,4.7,0.00304911,0.1,0,0.01
RungeKutta4,48,4.8,0.00546171,0.1,0,0.01
RungeKutta4,49,4.9,0.00971071,0.1,0,0.01
RungeKutta4,50,5.0,0.0170760,0.1,0,0.01
RungeKutta4,51,5.1,0.0295338,0.1,0,0.01
RungeKutta4,52,5.2,0.0498416,0.1,0,0.01
RungeKutta4,53,5.3,0.0812569,0.1,0,0.01
RungeKutta4,54,5.4,0.126641,0.1,0,0.01
RungeKutta4,55,5.5,0.187154,0.1,0,0.01
RungeKutta4,56,5.6,0.261371,0.1,0,0.01
RungeKutta4,57,5.7,0.345587,0.1,0,0.01
RungeKutta4,58,5.8,0.435066,0.1,0,0.01
RungeKutta4,59,5.9,0.525334,0.1,0,0.01
RungeKutta4,60,6.0,0.612919,0.1,0,0.01
RungeKutta4,61,6.1,0.695524,0.1,0,0.01
RungeKutta4,62,6.2,0.771855,0.1,0,0.01
RungeKutta4,63,6.3,0.841361,0.1,0,0.01
RungeKutta4,64,6.4,0.903969,0.1,0,0.01
RungeKutta4,65,6.5,0.959895,0.1,0,0.01
RungeKutta4,66,6.6,1.00950,0.1,0,0.01
RungeKutta4,67,6.7,1.05320,0.1,0,0.01
RungeKutta4,68,6.8,1.09141,0.1,0,0.01
RungeKutta4,69,6.9,1.12449,0.1,0,0.01
RungeKutta4,70,7.0,1.15272,0.1,0,0.01
RungeKutta4,71,7.1,1.17624,0.1,0,0.01
RungeKutta4,72,7.2,1.19502,0.1,0,0.01
RungeKutta4,73,7.3,1.20871,0.1,0,0.01
RungeKutta4,74,7.4,1.21650,0.1,0,0.01
RungeKutta4,75,7.5,1.21685,0.1,0,0.01
RungeKutta4,76,7.6,1.20709,0.1,0,0.01
RungeKutta4,77,7.7,1.18305,0.1,0,0.01
RungeKutta4,78,7.8,1.13889,0.1,0,0.01
RungeKutta4,79,7.9,1.06794,0.1,0,0.01
RungeKutta4,80,8.0,0.965447,0.1,0,0.01
RungeKutta4,81,8.1,0.833076,0.1,0,0.01
RungeKutta4,82,8.2,0.681920,0.1,0,0.01
RungeKutta4,83,8.3,0.529672,0.1,0,0.01
RungeKutta4,84,8.4,0.392876,0.1,0,0.01
RungeKutta4,85,8.5,0.280887,0.1,0,0.01
RungeKutta4,86,8.6,0.195371,0.1,0,0.01
RungeKutta4,87,8.7,0.133206,0.1,0,0.01
RungeKutta4,88,8.8,0.089524,0.1,0,0.01
RungeKutta4,89,8.9,0.0595382,0.1,0,0.01
RungeKutta4,90,9.0,0.0392870,0.1,0,0.01
RungeKutta4,91,9.1,0.0257692,0.1,0,0.01
RungeKutta4,92,9.2,0.0168234,0.1,0,0.01
RungeKutta4,93,9.3,0.0109418,0.1,0,0.01
RungeKutta4,94,9.4,0.00709463,0.1,0,0.01
RungeKutta4,95,9.5,0.00458846,0.1,0,0.01
RungeKutta4,96,9.6,0.00296129,0.1,0,0.01
RungeKutta4,97,9.7,0.00190772,0.1,0,0.01
RungeKutta4,98,9.8,0.00122712,0.1,0,0.01
RungeKutta4,99,9.9,0.000788313,0.1,0,0.01
RungeKutta4,100,10.0,0.000505860,0.1,0,0.01
RungeKutta4,101,10.1,0.000324303,0.1,0,0.01
RungeKutta4,102,10.2,0.000207741,0.1,0,0.01
RungeKutta4,103,10.3,0.000132982,0.1,0,0.01
RungeKutta4,104,10.4,0.0000850763,0.1,0,0.01
RungeKutta4,105,10.5,0.0000544010,0.1,0,0.01
RungeKutta4,106,10.6,0.0000347710,0.1,0,0.01
RungeKutta4,107,10.7,0.0000222162,0.1,0,0.01
RungeKutta4,108,10.8,0.0000141902,0.1,0,0.01
