method,step,t,y,step_size,difference,tolerance
RungeKutta4,107,10.7,0.00341378,0.1,0,0.01
RungeKutta4,108,10.8,0.00246575,0.1,0,0.01
RungeKutta4,109,10.9,0.00176468,0.1,0,0.01
RungeKutta4,110,11.0,0.00125236,0.1,0,0.01
RungeKutta4,111,11.1,0.000881938,0.1,0,0.01
RungeKutta4,112,11.2,0.000616673,0.1,0,0.01
RungeKutta4,113,11.3,0.000428371,0.1,0,0.01
RungeKutta4,114,11.4,0.000295766,0.1,0,0.01
RungeKutta4,115,11.5,0.000203066,0.1,0,0.01
RungeKutta4,116,11.6,0.000138698,0.1,0,0.01
RungeKutta4,117,11.7,0.0000942783,0.1,0,0.01
RungeKutta4,118,11.8,0.0000637991,0.1,0,0.01
RungeKutta4,119,11.9,0.0000429951,0.1,0,0.01
RungeKutta4,120,12.0,0.0000286535,0.1,0,0.01
RungeKutta4,121,12.1,0.0000184623,0.1,0,0.01
