method,step,t,y,step_size,difference,tolerance
RungeKutta4,0,0.0,0,0.1,0,0.01
RungeKutta4,1,0.1,0.0000018567,0.1,0,0.01
RungeKutta4,2,0.2,0.00000438798,0.1,0,0.01
RungeKutta4,3,0.3,0.00000831251,0.1,0,0.01
RungeKutta4,4,0.4,0.0000147674,0.1,0,0.01
RungeKutta4,5,0.5,0.0000256292,0.1,0,0.01
RungeKutta4,6,0.6,0.0000440440,0.1,0,0.01
RungeKutta4,7,0.7,0.0000753098,0.1,0,0.01
RungeKutta4,8,0.8,0.000128354,0.1,0,0.01
RungeKutta4,9,0.9,0.000218200,0.1,0,0.01
RungeKutta4,10,1.0,0.000370082,0.1,0,0.01
RungeKutta4,11,1.1,0.000626259,0.1,0,0.01
RungeKutta4,12,1.2,0.00105728,0.1,0,0.01
RungeKutta4,13,1.3,0.00178037,0.1,0,0.01
RungeKutta4,14,1.4,0.00298904,0.1,0,0.01
RungeKutta4,15,1.5,0.00499979,0.1,0,0.01
RungeKutta4,16,1.6,0.00832272,0.1,0,0.01
RungeKutta4,17,1.7,0.0137618,0.1,0,0.01
RungeKutta4,18,1.8,0.0225400,0.1,0,0.01
RungeKutta4,19,1.9,0.0364177,0.1,0,0.01
RungeKutta4,20,2.0,0.0577162,0.1,0,0.01
RungeKutta4,21,2.1,0.0890999,0.1,0,0.01
RungeKutta4,22,2.2,0.132983,0.1,0,0.01
RungeKutta4,23,2.3,0.190642,0.1,0,0.01
RungeKutta4,24,2.4,0.261469,0.1,0,0.01
RungeKutta4,25,2.5,0.342868,0.1,0,0.01
RungeKutta4,26,2.6,0.430913,0.1,0,0.01
RungeKutta4,27,2.7,0.521344,0.1,0,0.01
RungeKutta4,28,2.8,0.610381,0.1,0,0.01
RungeKutta4,29,2.9,0.695153,0.1,0,0.01
RungeKutta4,30,3.0,0.773758,0.1,0,0.01
RungeKutta4,31,3.1,0.845131,0.1,0,0.01
RungeKutta4,32,3.2,0.908841,0.1,0,0.01
RungeKutta4,33,3.3,0.964888,0.1,0,0.01
RungeKutta4,34,3.4,1.01354,0.1,0,0.01
RungeKutta4,35,3.5,1.05522,0.1,0,0.01
RungeKutta4,36,3.6,1.09042,0.1,0,0.01
RungeKutta4,37,3.7,1.11964,0.1,0,0.01
RungeKutta4,38,3.8,1.14338,0.1,0,0.01
RungeKutta4,39,3.9,1.16211,0.1,0,0.01
RungeKutta4,40,4.0,1.17625,0.1,0,0.01
RungeKutta4,41,4.1,1.18619,0.1,0,0.01
RungeKutta4,42,4.2,1.19228,0.1,0,0.01
RungeKutta4,43,4.3,1.19484,0.1,0,0.01
RungeKutta4,44,4.4,1.19414,0.1,0,0.01
RungeKutta4,45,4.5,1.19043,0.1,0,0.01
RungeKutta4,46,4.6,1.18394,0.1,0,0.01
RungeKutta4,47,4.7,1.17487,0.1,0,0.01
RungeKutta4,48,4.8,1.16341,0.1,0,0.01
RungeKutta4,49,4.9,1.14972,0.1,0,0.01
RungeKutta4,50,5.0,1.13397,0.1,0,0.01
RungeKutta4,51,5.1,1.11630,0.1,0,0.01
RungeKutta4,52,5.2,1.09685,0.1,0,0.01
RungeKutta4,53,5.3,1.07575,0.1,0,0.01
RungeKutta4,54,5.4,1.05312,0.1,0,0.01
RungeKutta4,55,5.5,1.02908,0.1,0,0.01
RungeKutta4,56,5.6,1.00374,0.1,0,0.01
RungeKutta4,57,5.7,0.977220,0.1,0,0.01
RungeKutta4,58,5.8,0.949627,0.1,0,0.01
RungeKutta4,59,5.9,0.921065,0.1,0,0.01
RungeKutta4,60,6.0,0.891641,0.1,0,0.01
RungeKutta4,61,6.1,0.861459,0.1,0,0.01
RungeKutta4,62,6.2,0.830619,0.1,0,0.01
RungeKutta4,63,6.3,0.799226,0.1,0,0.01
RungeKutta4,64,6.4,0.767378,0.1,0,0.01
RungeKutta4,65,6.5,0.735175,0.1,0,0.01
RungeKutta4,66,6.6,0.702715,0.1,0,0.01
RungeKutta4,67,6.7,0.670099,0.1,0,0.01
RungeKutta4,68,6.8,0.637425,0.1,0,0.01
RungeKutta4,69,6.9,0.604785,0.1,0,0.01
RungeKutta4,70,7.0,0.572275,0.1,0,0.01
RungeKutta4,71,7.1,0.539987,0.1,0,0.01
RungeKutta4,72,7.2,0.508014,0.1,0,0.01
RungeKutta4,73,7.3,0.476444,0.1,0,0.01
RungeKutta4,74,7.4,0.445362,0.1,0,0.01
RungeKutta4,75,7.5,0.414850,0.1,0,0.01
RungeKutta4,76,7.6,0.384984,0.1,0,0.01
RungeKutta4,77,7.7,0.355833,0.1,0,0.01
RungeKutta4,78,7.8,0.327459,0.1,0,0.01
RungeKutta4,79,7.9,0.299912,0.1,0,0.01
RungeKutta4,80,8.0,0.273227,0.1,0,0.01
RungeKutta4,81,8.1,0.247419,0.1,0,0.01
RungeKutta4,82,8.2,0.222482,0.1,0,0.01
RungeKutta4,83,8.3,0.198382,0.1,0,0.01
RungeKutta4,84,8.4,0.175060,0.1,0,0.01
RungeKutta4,85,8.5,0.152444,0.1,0,0.01
RungeKutta4,86,8.6,0.130483,0.1,0,0.01
RungeKutta4,87,8.7,0.109210,0.1,0,0.01
RungeKutta4,88,8.8,0.0888328,0.1,0,0.01
RungeKutta4,89,8.9,0.0698041,0.1,0,0.01
RungeKutta4,90,9.0,0.0527789,0.1,0,0.01
RungeKutta4,91,9.1,0.0383974,0.1,0,0.01
RungeKutta4,92,9.2,0.0270042,0.1,0,0.01
RungeKutta4,93,9.3,0.0185094,0.1,0,0.01
RungeKutta4,94,9.4,0.0124810,0.1,0,0.01
RungeKutta4,95,9.5,0.00835035,0.1,0,0.01
RungeKutta4,96,9.6,0.00557985,0.1,0,0.01
RungeKutta4,97,9.7,0.00374047,0.1,0,0.01
RungeKutta4,98,9.8,0.00252173,0.1,0,0.01
RungeKutta4,99,9.9,0.00171147,0.1,0,0.01
RungeKutta4,100,10.0,0.00116925,0.1,0,0.01
RungeKutta4,101,10.1,0.00080350,0.1,0,0.01
RungeKutta4,102,10.2,0.000554783,0.1,0,0.01
RungeKutta4,103,10.3,0.000384396,0.1,0,0.01
RungeKutta4,104,10.4,0.000266945,0.1,0,0.01
RungeKutta4,105,10.5,0.000185596,0.1,0,0.01
RungeKutta4,106,10.6,0.000129063,0.1,0,0.01
RungeKutta4,107,10.7,0.0000896972,0.1,0,0.01
RungeKutta4,108,10.8,0.0000622624,0.1,0,0.01
RungeKutta4,109,10.9,0.0000431451,0.1,0,0.01
RungeKutta4,110,11.0,0.0000298359,0.1,0,0.01
RungeKutta4,111,11.1,0.0000205844,0.1,0,0.01
RungeKutta4,112,11.2,0.0000141660,0.1,0,0.01
RungeKutta4,113,11.3,0.00000972355,0.1,0,0.01
RungeKutta4,114,11.4,0.00000665645,0.1,0,0.01
RungeKutta4,115,11.5,0.00000454462,0.1,0,0.01
RungeKutta4,116,11.6,0.00000309449,0.1,0,0.01
RungeKutta4,117,11.7,0.00000210154,0.1,0,0.01
RungeKutta4,118,11.8,0.00000142351,0.1,0,0.01
RungeKutta4,119,11.9,9.61812E-7,0.1,0,0.01
RungeKutta4,120,12.0,9.25167E-7,0.1,0,0.01
RungeKutta4,121,12.1,0.00000244675,0.1,0,0.01
