method,step,t,y,step_size,difference,tolerance
RungeKutta4,0,0.0,0,0.1,0,0.01
RungeKutta4,1,0.1,0.00000165297,0.1,0,0.01
RungeKutta4,2,0.2,0.00000414817,0.1,0,0.01
RungeKutta4,3,0.3,0.00000842659,0.1,0,0.01
RungeKutta4,4,0.4,0.0000161577,0.1,0,0.01
RungeKutta4,5,0.5,0.0000303854,0.1,0,0.01
RungeKutta4,6,0.6,0.0000567101,0.1,0,0.01
RungeKutta4,7,0.7,0.000105454,0.1,0,0.01
RungeKutta4,8,0.8,0.000195634,0.1,0,0.01
RungeKutta4,9,0.9,0.000362217,0.1,0,0.01
RungeKutta4,10,1.0,0.000669340,0.1,0,0.01
RungeKutta4,11,1.1,0.00123420,0.1,0,0.01
RungeKutta4,12,1.2,0.00226975,0.1,0,0.01
RungeKutta4,13,1.3,0.00415940,0.1,0,0.01
RungeKutta4,14,1.4,0.00758282,0.1,0,0.01
RungeKutta4,15,1.5,0.0137132,0.1,0,0.01
RungeKutta4,16,1.6,0.0244839,0.1,0,0.01
RungeKutta4,17,1.7,0.0428336,0.1,0,0.01
RungeKutta4,18,1.8,0.0726468,0.1,0,0.01
RungeKutta4,19,1.9,0.117920,0.1,0,0.01
RungeKutta4,20,2.0,0.181000,0.1,0,0.01
RungeKutta4,21,2.1,0.260832,0.1,0,0.01
RungeKutta4,22,2.2,0.352803,0.1,0,0.01
RungeKutta4,23,2.3,0.450448,0.1,0,0.01
RungeKutta4,24,2.4,0.547565,0.1,0,0.01
RungeKutta4,25,2.5,0.639479,0.1,0,0.01
RungeKutta4,26,2.6,0.723299,0.1,0,0.01
RungeKutta4,27,2.7,0.797610,0.1,0,0.01
RungeKutta4,28,2.8,0.862016,0.1,0,0.01
RungeKutta4,29,2.9,0.916756,0.1,0,0.01
RungeKutta4,30,3.0,0.962396,0.1,0,0.01
RungeKutta4,31,3.1,0.999664,0.1,0,0.01
RungeKutta4,32,3.2,1.02932,0.1,0,0.01
RungeKutta4,33,3.3,1.05211,0.1,0,0.01
RungeKutta4,34,3.4,1.06873,0.1,0,0.01
RungeKutta4,35,3.5,1.07982,0.1,0,0.01
RungeKutta4,36,3.6,1.08594,0.1,0,0.01
RungeKutta4,37,3.7,1.08759,0.1,0,0.01
RungeKutta4,38,3.8,1.08523,0.1,0,0.01
RungeKutta4,39,3.9,1.07926,0.1,0,0.01
RungeKutta4,40,4.0,1.07004,0.1,0,0.01
RungeKutta4,41,4.1,1.05789,0.1,0,0.01
RungeKutta4,42,4.2,1.04309,0.1,0,0.01
RungeKutta4,43,4.3,1.02589,0.1,0,0.01
RungeKutta4,44,4.4,1.00653,0.1,0,0.01
RungeKutta4,45,4.5,0.985208,0.1,0,0.01
RungeKutta4,46,4.6,0.962111,0.1,0,0.01
RungeKutta4,47,4.7,0.937389,0.1,0,0.01
RungeKutta4,48,4.8,0.911161,0.1,0,0.01
RungeKutta4,49,4.9,0.883498,0.1,0,0.01
RungeKutta4,50,5.0,0.854390,0.1,0,0.01
RungeKutta4,51,5.1,0.823711,0.1,0,0.01
RungeKutta4,52,5.2,0.791132,0.1,0,0.01
RungeKutta4,53,5.3,0.756011,0.1,0,0.01
RungeKutta4,54,5.4,0.717224,0.1,0,0.01
RungeKutta4,55,5.5,0.672996,0.1,0,0.01
RungeKutta4,56,5.6,0.620860,0.1,0,0.01
RungeKutta4,57,5.7,0.558144,0.1,0,0.01
RungeKutta4,58,5.8,0.483463,0.1,0,0.01
RungeKutta4,59,5.9,0.399036,0.1,0,0.01
RungeKutta4,60,6.0,0.311814,0.1,0,0.01
RungeKutta4,61,6.1,0.231040,0.1,0,0.01
RungeKutta4,62,6.2,0.163704,0.1,0,0.01
RungeKutta4,63,6.3,0.112166,0.1,0,0.01
RungeKutta4,64,6.4,0.0750767,0.1,0,0.01
RungeKutta4,65,6.5,0.0494690,0.1,0,0.01
RungeKutta4,66,6.6,0.0322580,0.1,0,0.01
RungeKutta4,67,6.7,0.0208893,0.1,0,0.01
RungeKutta4,68,6.8,0.0134638,0.1,0,0.01
RungeKutta4,69,6.9,0.00864987,0.1,0,0.01
RungeKutta4,70,7.0,0.00554462,0.1,0,0.01
RungeKutta4,71,7.1,0.00354850,0.1,0,0.01
RungeKutta4,72,7.2,0.00226846,0.1,0,0.01
RungeKutta4,73,7.3,0.00144901,0.1,0,0.01
RungeKutta4,74,7.4,0.000925058,0.1,0,0.01
RungeKutta4,75,7.5,0.000590335,0.1,0,0.01
RungeKutta4,76,7.6,0.000376632,0.1,0,0.01
RungeKutta4,77,7.7,0.000240249,0.1,0,0.01
RungeKutta4,78,7.8,0.000153236,0.1,0,0.01
RungeKutta4,79,7.9,0.0000977322,0.1,0,0.01
RungeKutta4,80,8.0,0.0000623309,0.1,0,0.01
RungeKutta4,81,8.1,0.0000397529,0.1,0,0.01
RungeKutta4,82,8.2,0.0000253537,0.1,0,0.01
RungeKutta4,83,8.3,0.0000161705,0.1,0,0.01
RungeKutta4,84,8.4,0.0000103137,0.1,0,0.01
RungeKutta4,85,8.5,0.00000657838,0.1,0,0.01
RungeKutta4,86,8.6,0.00000419600,0.1,0,0.01
RungeKutta4,87,8.7,0.00000267646,0.1,0,0.01
RungeKutta4,88,8.8,0.00000170724,0.1,0,0.01
RungeKutta4,89,8.9,0.00000108902,0.1,0,0.01
RungeKutta4,90,9.0,6.94673E-7,0.1,0,0.01
RungeKutta4,91,9.1,4.43130E-7,0.1,0,0.01
RungeKutta4,92,9.2,2.82672E-7,0.1,0,0.01
RungeKutta4,93,9.3,1.80316E-7,0.1,0,0.01
RungeKutta4,94,9.4,1.15024E-7,0.1,0,0.01
RungeKutta4,95,9.5,7.33737E-8,0.1,0,0.01
RungeKutta4,96,9.6,4.68047E-8,0.1,0,0.01
RungeKutta4,97,9.7,2.98564E-8,0.1,0,0.01
RungeKutta4,98,9.8,1.90450E-8,0.1,0,0.01
RungeKutta4,99,9.9,1.21484E-8,0.1,0,0.01
RungeKutta4,100,10.0,7.74915E-9,0.1,0,0.01
RungeKutta4,101,10.1,4.94295E-9,0.1,0,0.01
RungeKutta4,102,10.2,3.15292E-9,0.1,0,0.01
RungeKutta4,103,10.3,2.01111E-9,0.1,0,0.01
RungeKutta4,104,10.4,1.28279E-9,0.1,0,0.01
RungeKutta4,105,10.5,8.1822E-10,0.1,0,0.01
RungeKutta4,106,10.6,5.21893E-10,0.1,0,0.01
RungeKutta4,107,10.7,3.32881E-10,0.1,0,0.01
RungeKutta4,108,10.8,2.12321E-10,0.1,0,0.01
RungeKutta4,109,10.9,1.35424E-10,0.1,0,0.01
RungeKutta4,110,11.0,8.6376E-11,0.1,0,0.01
RungeKutta4,111,11.1,5.5092E-11,0.1,0,0.01
RungeKutta4,112,11.2,3.51382E-11,0.1,0,0.01
RungeKutta4,113,11.3,2.24114E-11,0.1,0,0.01
RungeKutta4,114,11.4,1.42941E-11,0.1,0,0.01
RungeKutta4,115,11.5,9.11677E-12,0.1,0,0.01
RungeKutta4,116,11.6,5.81465E-12,0.1,0,0.01
RungeKutta4,117,11.7,3.70855E-12,0.1,0,0.01
RungeKutta4,118,11.8,2.36528E-12,0.1,0,0.01
RungeKutta4,119,11.9,1.50855E-12,0.1,0,0.01
RungeKutta4,120,12.0,2.40085E-7,0.1,0,0.01
RungeKutta4,121,12.1,0.00000180608,0.1,0,0.01
