month,observed,simulated_raw,synthesised
1,0,0.0061870832,0.36871255584873763
2,6,0.24898166000000002,14.837793714825334
3,33,0.9323287,55.56112416075655
4,85,1.176017,70.08346579072428
5,71,1.061625,63.26639782424715
6,34,0.7876688,46.94027331171304
7,26,0.4692473,27.964287163314587
8,34,0.20103520000000002,11.980476100202136
9,19,0.05698573999999999,3.3960037651233845
10,33,0.07527334,4.485833579653659
11,15,0.1560953,9.302331188786253
12,10,0.030188698000000003,1.7990629247277095
