method,step,t,y,step_size,difference,tolerance
RungeKutta4,106,10.6,1.40660E-10,0.1,0,0.01
RungeKutta4,107,10.7,8.73638E-11,0.1,0,0.01
RungeKutta4,108,10.8,5.37543E-11,0.1,0,0.01
RungeKutta4,109,10.9,3.27995E-11,0.1,0,0.01
RungeKutta4,110,11.0,1.98639E-11,0.1,0,0.01
RungeKutta4,111,11.1,1.19488E-11,0.1,0,0.01
RungeKutta4,112,11.2,7.14372E-12,0.1,0,0.01
RungeKutta4,113,11.3,4.24709E-12,0.1,0,0.01
RungeKutta4,114,11.4,2.51207E-12,0.1,0,0.01
RungeKutta4,115,11.5,1.47884E-12,0.1,0,0.01
RungeKutta4,116,11.6,8.66787E-13,0.1,0,0.01
RungeKutta4,117,11.7,5.05990E-13,0.1,0,0.01
RungeKutta4,118,11.8,2.94257E-13,0.1,0,0.01
RungeKutta4,119,11.9,1.70520E-13,0.1,0,0.01
RungeKutta4,120,12.0,0.00000401358,0.1,0,0.01
RungeKutta4,121,12.1,0.0000241984,0.1,0,0.01
