method,step,t,y,step_size,difference,tolerance
RungeKutta4,103,10.3,6.36819E-16,0.1,0,0.01
RungeKutta4,104,10.4,4.12097E-16,0.1,0,0.01
RungeKutta4,105,10.5,2.66804E-16,0.1,0,0.01
RungeKutta4,106,10.6,1.72815E-16,0.1,0,0.01
RungeKutta4,107,10.7,1.11984E-16,0.1,0,0.01
RungeKutta4,108,10.8,7.25933E-17,0.1,0,0.01
RungeKutta4,109,10.9,4.70751E-17,0.1,0,0.01
RungeKutta4,110,11.0,3.05369E-17,0.1,0,0.01
RungeKutta4,111,11.1,1.98145E-17,0.1,0,0.01
RungeKutta4,112,11.2,1.28603E-17,0.1,0,0.01
RungeKutta4,113,11.3,8.34858E-18,0.1,0,0.01
RungeKutta4,114,11.4,5.42071E-18,0.1,0,0.01
RungeKutta4,115,11.5,3.52018E-18,0.1,0,0.01
RungeKutta4,116,11.6,2.28625E-18,0.1,0,0.01
RungeKutta4,117,11.7,1.48498E-18,0.1,0,0.01
RungeKutta4,118,11.8,9.64587E-19,0.1,0,0.01
RungeKutta4,119,11.9,6.26574E-19,0.1,0,0.01
RungeKutta4,120,12.0,0.00388503,0.1,0,0.01
RungeKutta4,121,12.1,0.0265648,0.1,0,0.01
