method,step,t,y,step_size,difference,tolerance
RungeKutta4,0,0.0,0,0.1,0,0.01
RungeKutta4,1,0.1,6.20817E-9,0.1,0,0.01
RungeKutta4,2,0.2,1.10344E-8,0.1,0,0.01
RungeKutta4,3,0.3,1.45728E-8,0.1,0,0.01
RungeKutta4,4,0.4,1.65443E-8,0.1,0,0.01
RungeKutta4,5,0.5,1.64381E-8,0.1,0,0.01
RungeKutta4,6,0.6,1.38884E-8,0.1,0,0.01
RungeKutta4,7,0.7,9.59295E-9,0.1,0,0.01
RungeKutta4,8,0.8,7.49057E-9,0.1,0,0.01
RungeKutta4,9,0.9,1.93885E-8,0.1,0,0.01
RungeKutta4,10,1.0,7.45202E-8,0.1,0,0.01
RungeKutta4,11,1.1,2.38402E-7,0.1,0,0.01
RungeKutta4,12,1.2,6.49360E-7,0.1,0,0.01
RungeKutta4,13,1.3,0.00000158744,0.1,0,0.01
RungeKutta4,14,1.4,0.00000360234,0.1,0,0.01
RungeKutta4,15,1.5,0.00000774809,0.1,0,0.01
RungeKutta4,16,1.6,0.0000160055,0.1,0,0.01
RungeKutta4,17,1.7,0.0000320406,0.1,0,0.01
RungeKutta4,18,1.8,0.0000625418,0.1,0,0.01
RungeKutta4,19,1.9,0.000119556,0.1,0,0.01
RungeKutta4,20,2.0,0.000224537,0.1,0,0.01
RungeKutta4,21,2.1,0.000415197,0.1,0,0.01
RungeKutta4,22,2.2,0.000756974,0.1,0,0.01
RungeKutta4,23,2.3,0.00136156,0.1,0,0.01
RungeKutta4,24,2.4,0.00241559,0.1,0,0.01
RungeKutta4,25,2.5,0.00422212,0.1,0,0.01
RungeKutta4,26,2.6,0.00725330,0.1,0,0.01
RungeKutta4,27,2.7,0.0122020,0.1,0,0.01
RungeKutta4,28,2.8,0.0200015,0.1,0,0.01
RungeKutta4,29,2.9,0.0317611,0.1,0,0.01
RungeKutta4,30,3.0,0.0485793,0.1,0,0.01
RungeKutta4,31,3.1,0.0712588,0.1,0,0.01
RungeKutta4,32,3.2,0.100047,0.1,0,0.01
RungeKutta4,33,3.3,0.134548,0.1,0,0.01
RungeKutta4,34,3.4,0.173844,0.1,0,0.01
RungeKutta4,35,3.5,0.216746,0.1,0,0.01
RungeKutta4,36,3.6,0.262038,0.1,0,0.01
RungeKutta4,37,3.7,0.308645,0.1,0,0.01
RungeKutta4,38,3.8,0.355712,0.1,0,0.01
RungeKutta4,39,3.9,0.402608,0.1,0,0.01
RungeKutta4,40,4.0,0.448904,0.1,0,0.01
RungeKutta4,41,4.1,0.494325,0.1,0,0.01
RungeKutta4,42,4.2,0.538712,0.1,0,0.01
RungeKutta4,43,4.3,0.581980,0.1,0,0.01
RungeKutta4,44,4.4,0.624096,0.1,0,0.01
RungeKutta4,45,4.5,0.665056,0.1,0,0.01
RungeKutta4,46,4.6,0.704868,0.1,0,0.01
RungeKutta4,47,4.7,0.743546,0.1,0,0.01
RungeKutta4,48,4.8,0.781101,0.1,0,0.01
RungeKutta4,49,4.9,0.817540,0.1,0,0.01
RungeKutta4,50,5.0,0.852862,0.1,0,0.01
RungeKutta4,51,5.1,0.887063,0.1,0,0.01
RungeKutta4,52,5.2,0.920130,0.1,0,0.01
RungeKutta4,53,5.3,0.952038,0.1,0,0.01
RungeKutta4,54,5.4,0.982762,0.1,0,0.01
RungeKutta4,55,5.5,1.01228,0.1,0,0.01
RungeKutta4,56,5.6,1.04054,0.1,0,0.01
RungeKutta4,57,5.7,1.06752,0.1,0,0.01
RungeKutta4,58,5.8,1.09317,0.1,0,0.01
RungeKutta4,59,5.9,1.11745,0.1,0,0.01
RungeKutta4,60,6.0,1.14032,0.1,0,0.01
RungeKutta4,61,6.1,1.16172,0.1,0,0.01
RungeKutta4,62,6.2,1.18159,0.1,0,0.01
RungeKutta4,63,6.3,1.19987,0.1,0,0.01
RungeKutta4,64,6.4,1.21648,0.1,0,0.01
RungeKutta4,65,6.5,1.23131,0.1,0,0.01
RungeKutta4,66,6.6,1.24422,0.1,0,0.01
RungeKutta4,67,6.7,1.25500,0.1,0,0.01
RungeKutta4,68,6.8,1.26335,0.1,0,0.01
RungeKutta4,69,6.9,1.26880,0.1,0,0.01
RungeKutta4,70,7.0,1.27066,0.1,0,0.01
RungeKutta4,71,7.1,1.26786,0.1,0,0.01
RungeKutta4,72,7.2,1.25882,0.1,0,0.01
RungeKutta4,73,7.3,1.24124,0.1,0,0.01
RungeKutta4,74,7.4,1.21198,0.1,0,0.01
RungeKutta4,75,7.5,1.16706,0.1,0,0.01
RungeKutta4,76,7.6,1.10221,0.1,0,0.01
RungeKutta4,77,7.7,1.01413,0.1,0,0.01
RungeKutta4,78,7.8,0.902606,0.1,0,0.01
RungeKutta4,79,7.9,0.772478,0.1,0,0.01
RungeKutta4,80,8.0,0.633714,0.1,0,0.01
RungeKutta4,81,8.1,0.498661,0.1,0,0.01
RungeKutta4,82,8.2,0.377906,0.1,0,0.01
RungeKutta4,83,8.3,0.277482,0.1,0,0.01
RungeKutta4,84,8.4,0.198668,0.1,0,0.01
RungeKutta4,85,8.5,0.139486,0.1,0,0.01
RungeKutta4,86,8.6,0.0964785,0.1,0,0.01
RungeKutta4,87,8.7,0.0659677,0.1,0,0.01
RungeKutta4,88,8.8,0.0447027,0.1,0,0.01
RungeKutta4,89,8.9,0.0300769,0.1,0,0.01
RungeKutta4,90,9.0,0.0201191,0.1,0,0.01
RungeKutta4,91,9.1,0.0133931,0.1,0,0.01
RungeKutta4,92,9.2,0.00887905,0.1,0,0.01
RungeKutta4,93,9.3,0.00586543,0.1,0,0.01
RungeKutta4,94,9.4,0.00386250,0.1,0,0.01
RungeKutta4,95,9.5,0.00253642,0.1,0,0.01
RungeKutta4,96,9.6,0.00166141,0.1,0,0.01
RungeKutta4,97,9.7,0.00108577,0.1,0,0.01
RungeKutta4,98,9.8,0.00070809,0.1,0,0.01
RungeKutta4,99,9.9,0.000460897,0.1,0,0.01
RungeKutta4,100,10.0,0.000299466,0.1,0,0.01
RungeKutta4,101,10.1,0.000194258,0.1,0,0.01
RungeKutta4,102,10.2,0.000125819,0.1,0,0.01
RungeKutta4,103,10.3,0.000081377,0.1,0,0.01
RungeKutta4,104,10.4,0.0000525637,0.1,0,0.01
RungeKutta4,105,10.5,0.0000339109,0.1,0,0.01
RungeKutta4,106,10.6,0.0000218523,0.1,0,0.01
RungeKutta4,107,10.7,0.0000140668,0.1,0,0.01
RungeKutta4,108,10.8,0.00000904615,0.1,0,0.01
RungeKutta4,109,10.9,0.00000581210,0.1,0,0.01
RungeKutta4,110,11.0,0.00000373107,0.1,0,0.01
RungeKutta4,111,11.1,0.00000239327,0.1,0,0.01
RungeKutta4,112,11.2,0.00000153403,0.1,0,0.01
RungeKutta4,113,11.3,9.82613E-7,0.1,0,0.01
RungeKutta4,114,11.4,6.29021E-7,0.1,0,0.01
RungeKutta4,115,11.5,4.02443E-7,0.1,0,0.01
RungeKutta4,116,11.6,2.57347E-7,0.1,0,0.01
RungeKutta4,117,11.7,1.64488E-7,0.1,0,0.01
RungeKutta4,118,11.8,1.05092E-7,0.1,0,0.01
RungeKutta4,119,11.9,6.7119E-8,0.1,0,0.01
RungeKutta4,120,12.0,4.40198E-8,0.1,0,0.01
RungeKutta4,121,12.1,3.42827E-8,0.1,0,0.01
